profile_id,station_name,source_file,station_id,subset_index,report_datetime_utc,seq,fxy,name,value,value_text,unit,kind,scale,reference,nbits
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,863,058008,RRSTG    RAW REPORT STRING,b'0850 270',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,864,058008,RRSTG    RAW REPORT STRING,b'11 50562',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,865,058008,RRSTG    RAW REPORT STRING,b' 18360 2',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,866,058008,RRSTG    RAW REPORT STRING,b'7010 407',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,867,058008,RRSTG    RAW REPORT STRING,b'24 30756',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,868,058008,RRSTG    RAW REPORT STRING,b' 26010 3',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,869,058008,RRSTG    RAW REPORT STRING,b'0922 463',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,870,058008,RRSTG    RAW REPORT STRING,b'56 28509',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,871,058008,RRSTG    RAW REPORT STRING,b' 25041 5',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,872,058008,RRSTG    RAW REPORT STRING,b'4347 285',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,873,058008,RRSTG    RAW REPORT STRING,b'18 20182',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,874,058008,RRSTG    RAW REPORT STRING,b' 58141 2',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,875,058008,RRSTG    RAW REPORT STRING,b'7019 153',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,876,058008,RRSTG    RAW REPORT STRING,b'63 55350',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,877,058008,RRSTG    RAW REPORT STRING,b' 27018 1',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,878,058008,RRSTG    RAW REPORT STRING,b'0623 543',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,879,058008,RRSTG    RAW REPORT STRING,b'57 26515',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,880,058008,RRSTG    RAW REPORT STRING,b' 88210 5',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,881,058008,RRSTG    RAW REPORT STRING,b'9140 275',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,882,058008,RRSTG    RAW REPORT STRING,b'19 77999',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,883,058008,RRSTG    RAW REPORT STRING,b'TTCC 141',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,884,058008,RRSTG    RAW REPORT STRING,b'25 31004',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,885,058008,RRSTG    RAW REPORT STRING,b' 70852 5',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,886,058008,RRSTG    RAW REPORT STRING,b'3758 260',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,887,058008,RRSTG    RAW REPORT STRING,b'10 50068',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,888,058008,RRSTG    RAW REPORT STRING,b' 53359 3',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,889,058008,RRSTG    RAW REPORT STRING,b'0014 889',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,890,058008,RRSTG    RAW REPORT STRING,b'99 77999',,CCITT IA5,numeric,0,0,64
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,891,031001,Delayed descriptor replication factor,3,,Numeric,numeric,0,0,8
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,892,020012,Cloud type,34,,Code table,numeric,0,0,6
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,893,033197,QMCA     ON29 QUALITY MARK FOR CLOUD AMOUNT,1,,CODE TABLE,code,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,894,020011,Cloud amount,2,,Code table,numeric,0,0,4
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,895,020013,Height of base of cloud,1250.0,,m,numeric,-1,-40,11
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,896,020012,Cloud type,20,,Code table,numeric,0,0,6
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,897,033197,QMCA     ON29 QUALITY MARK FOR CLOUD AMOUNT,1,,CODE TABLE,code,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,898,020011,Cloud amount,,,Code table,numeric,0,0,4
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,899,020013,Height of base of cloud,,,m,numeric,-1,-40,11
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,900,020012,Cloud type,11,,Code table,numeric,0,0,6
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,901,033197,QMCA     ON29 QUALITY MARK FOR CLOUD AMOUNT,1,,CODE TABLE,code,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,902,020011,Cloud amount,,,Code table,numeric,0,0,4
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,903,020013,Height of base of cloud,,,m,numeric,-1,-40,11
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,904,031000,Short delayed descriptor replication factor,0,,Numeric,numeric,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,905,001001,WMO block number,31,,Numeric,numeric,0,0,7
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,906,001002,WMO station number,4,,Numeric,numeric,0,0,10
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,907,001003,WMO Region number/geographical area,2,,Code table,numeric,0,0,3
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,908,031001,Delayed descriptor replication factor,7,,Numeric,numeric,0,0,8
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,909,063255,BITPAD,0,,NONE,numeric,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,910,063255,BITPAD,0,,NONE,numeric,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,911,063255,BITPAD,0,,NONE,numeric,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,912,063255,BITPAD,0,,NONE,numeric,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,913,063255,BITPAD,0,,NONE,numeric,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,914,063255,BITPAD,0,,NONE,numeric,0,0,1
31004_20000914_1200_12,Aldan,gdex_data\raw\2000\gdas.adpupa.t12z.20000914.bufr,31004,2,2000-09-14T12:00:00,915,063255,BITPAD,0,,NONE,numeric,0,0,1
