profile_id,year,month,cycle,season,gamma_local_c_100m,z_mid_agl_m,dz_m,dt_c
31004_20160319_1200_12,2016,3,12,MAM,2.2321428571428568,44.799999999999955,89.60000000000002,2.0
31004_20160319_1200_12,2016,3,12,MAM,1.9157088122605361,167.9000000000001,156.60000000000002,3.0
31004_20160319_1200_12,2016,3,12,MAM,-0.7169886476797497,497.25,502.0999999999999,-3.6000000000000227
31004_20160319_1200_12,2016,3,12,MAM,-0.6370875995449337,1187.8000000000002,879.0000000000002,-5.599999999999968
31004_20160319_1200_12,2016,3,12,MAM,-0.4720957679986529,1923.8500000000004,593.0999999999999,-2.8000000000000096
31004_20160319_1200_12,2016,3,12,MAM,-0.3296341061421826,2675.45,910.0999999999999,-3.0000000000000036
31004_20160319_1200_12,2016,3,12,MAM,-0.3590664272890501,3186.2,111.40000000000009,-0.40000000000000213
31004_20160319_1200_12,2016,3,12,MAM,-0.5592667391642063,3563.75,643.7000000000003,-3.599999999999998
31004_20160319_1200_12,2016,3,12,MAM,-0.8801710046523332,4283.25,795.2999999999993,-7.0
31004_20160320_0000_00,2016,3,00,MAM,-0.3976143141153428,50.299999999999955,100.60000000000002,-0.400000000000035
31004_20160320_0000_00,2016,3,00,MAM,-0.10311936065995805,294.54999999999995,387.9,-0.39999999999997726
31004_20160320_0000_00,2016,3,00,MAM,-0.9818731117824862,620.9000000000001,264.79999999999995,-2.6000000000000227
31004_20160320_0000_00,2016,3,00,MAM,-0.4357976653696514,1074.5500000000002,642.5000000000002,-2.8000000000000114
31004_20160320_0000_00,2016,3,00,MAM,-0.5813953488372073,1808.6000000000004,825.5999999999999,-4.799999999999983
31004_20160320_0000_00,2016,3,00,MAM,-0.5694963516639967,3064.25,1685.7000000000003,-9.599999999999994
31004_20160320_0000_00,2016,3,00,MAM,-0.6992066693559217,4278.950000000001,743.6999999999998,-5.199999999999989
31004_20160320_0000_00,2016,3,00,MAM,47.05882352941635,4653.35,5.099999999999454,2.3999999999999773
31004_20160320_1200_12,2016,3,12,MAM,-0.6920415224913592,57.799999999999955,115.60000000000002,-0.8000000000000114
31004_20160320_1200_12,2016,3,12,MAM,-0.666868748105483,445.5,659.8000000000001,-4.399999999999977
31004_20160320_1200_12,2016,3,12,MAM,-0.7468259895444365,1511.8500000000004,1472.9,-11.000000000000004
31004_20160320_1200_12,2016,3,12,MAM,-0.6745362563237775,2870.9500000000003,1245.3000000000002,-8.400000000000002
31004_20160320_1200_12,2016,3,12,MAM,-0.7024757988520537,4077.25,1167.2999999999993,-8.200000000000017
31004_20160320_1200_12,2016,3,12,MAM,0.32666394446713337,4783.35,244.90000000000055,0.8000000000000114
31004_20160321_0000_00,2016,3,00,MAM,-0.5494505494505572,72.79999999999995,145.60000000000002,-0.8000000000000114
31004_20160321_0000_00,2016,3,00,MAM,-0.8592910848549895,471.45000000000005,651.6999999999999,-5.599999999999966
31004_20160321_0000_00,2016,3,00,MAM,-0.6051098162259084,1243.5,892.3999999999999,-5.400000000000006
31004_20160321_0000_00,2016,3,00,MAM,-0.6742370475514565,1971.5,563.6000000000004,-3.8000000000000114
31004_20160321_0000_00,2016,3,00,MAM,-0.5981059976740326,3457.1000000000004,2407.5999999999995,-14.400000000000006
31004_20160321_0000_00,2016,3,00,MAM,1.8587360594795477,4714.7,107.60000000000036,2.0
31004_20160321_1200_12,2016,3,12,MAM,0.21680216802169872,92.25,184.5,0.4000000000000341
31004_20160321_1200_12,2016,3,12,MAM,0.0,195.70000000000005,22.399999999999977,0.0
31004_20160321_1200_12,2016,3,12,MAM,-0.7972665148063816,382.5,351.19999999999993,-2.8000000000000114
31004_20160321_1200_12,2016,3,12,MAM,-1.066856330014224,698.6999999999998,281.20000000000005,-2.9999999999999982
31004_20160321_1200_12,2016,3,12,MAM,-0.8032761064734599,1474.1999999999998,1269.8,-10.199999999999994
31004_20160321_1200_12,2016,3,12,MAM,-1.323772752344181,2199.75,181.30000000000018,-2.400000000000002
31004_20160321_1200_12,2016,3,12,MAM,-0.49921177088807306,2671.0,761.1999999999998,-3.8000000000000114
31004_20160321_1200_12,2016,3,12,MAM,-0.601485300435769,3866.25,1629.2999999999997,-9.799999999999983
31004_20160321_1200_12,2016,3,12,MAM,1.4128728414442506,4744.6,127.40000000000055,1.799999999999983
31004_20160322_0000_00,2016,3,00,MAM,-0.27210884353742365,110.25,220.5,-0.6000000000000192
31004_20160322_0000_00,2016,3,00,MAM,-0.4069767441860409,392.5,344.0,-1.3999999999999808
31004_20160322_0000_00,2016,3,00,MAM,-0.9937065253395161,715.45,301.9000000000001,-3.0
31004_20160322_0000_00,2016,3,00,MAM,-0.6728778467908925,1252.8,772.7999999999997,-5.200000000000015
31004_20160322_0000_00,2016,3,00,MAM,-0.3184713375796214,1702.0,125.60000000000036,-0.4000000000000057
31004_20160322_0000_00,2016,3,00,MAM,-0.4406904149834752,2037.1000000000004,544.5999999999999,-2.4000000000000057
31004_20160322_0000_00,2016,3,00,MAM,-0.2407221664994962,2558.65,498.5,-1.1999999999999886
31004_20160322_0000_00,2016,3,00,MAM,-0.1888574126534626,2860.8500000000004,105.90000000000009,-0.20000000000001705
31004_20160322_0000_00,2016,3,00,MAM,-0.6677424739858663,3812.3500000000004,1797.0999999999995,-12.0
31004_20160322_1200_12,2016,3,12,MAM,1.5858208955223776,107.20000000000005,214.39999999999998,3.3999999999999773
31004_20160322_1200_12,2016,3,12,MAM,-3.5587188612099614,228.45000000000005,28.100000000000023,-1.0
31004_20160322_1200_12,2016,3,12,MAM,-1.899050474762597,342.54999999999995,200.0999999999999,-3.7999999999999545
31004_20160322_1200_12,2016,3,12,MAM,-0.6185111552904818,668.9499999999998,452.70000000000005,-2.8000000000000114
31004_20160322_1200_12,2016,3,12,MAM,-0.5270092226614038,1047.1,303.60000000000014,-1.6000000000000227
31004_20160322_1200_12,2016,3,12,MAM,-0.5459508644221732,1253.85,109.89999999999986,-0.5999999999999677
31004_20160322_1200_12,2016,3,12,MAM,-0.13331111481419922,1608.85,600.1000000000001,-0.8000000000000096
31004_20160322_1200_12,2016,3,12,MAM,-0.262295081967211,2137.65,457.5,-1.1999999999999904
31004_20160322_1200_12,2016,3,12,MAM,-0.2985711239070179,2835.3,937.7999999999997,-2.800000000000013
31004_20160322_1200_12,2016,3,12,MAM,-0.7321274763135235,3768.6000000000004,928.8000000000002,-6.800000000000008
31004_20160322_1200_12,2016,3,12,MAM,-1.1371237458194,4532.0,598.0,-6.800000000000011
31004_20160323_0000_00,2016,3,00,MAM,1.977401129943472,35.39999999999998,70.79999999999995,1.3999999999999773
31004_20160323_0000_00,2016,3,00,MAM,-0.10828370330264676,163.14999999999998,184.70000000000005,-0.19999999999998863
31004_20160323_0000_00,2016,3,00,MAM,0.3053435114503643,321.0,131.0,0.39999999999997726
31004_20160323_0000_00,2016,3,00,MAM,-0.530503978779843,650.4000000000001,527.8,-2.8000000000000114
31004_20160323_0000_00,2016,3,00,MAM,0.0,966.8,105.0,0.0
31004_20160323_0000_00,2016,3,00,MAM,0.20429009193058853,1068.25,97.90000000000009,0.20000000000004636
31004_20160323_0000_00,2016,3,00,MAM,0.10065425264216794,1216.5500000000002,198.70000000000005,0.19999999999998774
31004_20160323_0000_00,2016,3,00,MAM,-0.830449826989621,1604.9,578.0,-4.80000000000001
31004_20160323_0000_00,2016,3,00,MAM,2.4344569288389755,1947.3000000000002,106.79999999999973,2.600000000000019
31004_20160323_0000_00,2016,3,00,MAM,-0.681762843925008,2206.05,410.7000000000003,-2.8000000000000096
31004_20160323_0000_00,2016,3,00,MAM,-0.5055064090991176,2965.3,1107.7999999999997,-5.600000000000023
31004_20160323_0000_00,2016,3,00,MAM,-0.7236413633403282,4210.15,1381.9000000000005,-10.0
31004_20160323_1200_12,2016,3,12,MAM,1.5768056968464,98.29999999999995,196.60000000000002,3.1000000000000227
31004_20160323_1200_12,2016,3,12,MAM,0.0,216.60000000000002,40.0,0.0
31004_20160323_1200_12,2016,3,12,MAM,-0.4001185536455313,574.0,674.8000000000001,-2.7000000000000455
31004_20160323_1200_12,2016,3,12,MAM,-0.5020395356134192,1070.75,318.6999999999998,-1.599999999999966
31004_20160323_1200_12,2016,3,12,MAM,-0.28353712564239275,1512.25,564.3000000000002,-1.6000000000000227
31004_20160323_1200_12,2016,3,12,MAM,-0.8477237048665585,2112.9,637.0,-5.399999999999977
31004_20160323_1200_12,2016,3,12,MAM,-0.7120854502540309,3681.25,2499.7000000000003,-17.80000000000001
31004_20160323_1200_12,2016,3,12,MAM,0.25046963055729876,5010.950000000001,159.69999999999982,0.4000000000000057
31004_20160324_0000_00,2016,3,00,MAM,1.6822429906542165,53.5,107.0,1.8000000000000116
31004_20160324_0000_00,2016,3,00,MAM,0.5381165919282204,162.75,111.5,0.5999999999999657
31004_20160324_0000_00,2016,3,00,MAM,0.1940491591203178,373.0999999999999,309.20000000000005,0.6000000000000227
31004_20160324_0000_00,2016,3,00,MAM,-0.5485463521667582,710.0,364.5999999999999,-2.0
31004_20160324_0000_00,2016,3,00,MAM,-0.14351320321469577,1240.6999999999998,696.8,-1.0
31004_20160324_0000_00,2016,3,00,MAM,-0.7503328089071754,2002.25,826.3000000000002,-6.19999999999999
31004_20160324_0000_00,2016,3,00,MAM,-0.5461283401599394,2928.1000000000004,1025.4,-5.600000000000019
31004_20160324_0000_00,2016,3,00,MAM,-0.8782003647909208,4180.950000000001,1480.3000000000002,-13.000000000000002
31004_20160324_1200_12,2016,3,12,MAM,2.224824355971871,85.39999999999998,170.79999999999995,3.7999999999999545
31004_20160324_1200_12,2016,3,12,MAM,2.2988505747131542,175.14999999999998,8.700000000000045,0.20000000000004547
31004_20160324_1200_12,2016,3,12,MAM,-0.5287896592244452,519.9000000000001,680.8,-3.6000000000000227
31004_20160324_1200_12,2016,3,12,MAM,-0.39230574538091906,1255.4,790.2,-3.1000000000000227
31004_20160324_1200_12,2016,3,12,MAM,-0.6376679571851412,1870.0500000000002,439.0999999999999,-2.7999999999999545
31004_20160324_1200_12,2016,3,12,MAM,-1.1228533685601163,2241.0,302.8000000000002,-3.400000000000034
31004_20160324_1200_12,2016,3,12,MAM,-0.773308885079921,3646.75,2508.7000000000003,-19.39999999999998
31004_20160325_0000_00,2016,3,00,MAM,0.5714285714285622,61.25,122.5,0.6999999999999886
31004_20160325_0000_00,2016,3,00,MAM,-1.526717557251819,129.04999999999995,13.100000000000023,-0.19999999999998863
31004_20160325_0000_00,2016,3,00,MAM,-0.3921568627451052,377.8499999999999,484.4999999999999,-1.900000000000034
31004_20160325_0000_00,2016,3,00,MAM,-0.9127210496291867,707.75,175.30000000000018,-1.599999999999966
31004_20160325_0000_00,2016,3,00,MAM,-0.6341728574017034,1347.3,1103.7999999999997,-7.0
31004_20160325_0000_00,2016,3,00,MAM,-0.851063829787234,2075.45,352.5,-3.0
31004_20160325_0000_00,2016,3,00,MAM,-1.3422818791946736,2274.05,44.70000000000027,-0.6000000000000227
31004_20160325_0000_00,2016,3,00,MAM,-0.44627531754205196,3170.3,1747.7999999999997,-7.799999999999983
31004_20160325_0000_00,2016,3,00,MAM,-0.9791921664626636,4125.9,163.40000000000055,-1.5999999999999979
31004_20160325_0000_00,2016,3,00,MAM,-1.046389954656436,4494.3,573.3999999999996,-6.0
31004_20160325_1200_12,2016,3,12,MAM,-0.8663366336633521,80.79999999999995,161.60000000000002,-1.3999999999999773
31004_20160325_1200_12,2016,3,12,MAM,-0.9233610341643582,486.5,649.8000000000001,-6.0
31004_20160325_1200_12,2016,3,12,MAM,-0.9325631567958803,1529.8500000000004,1436.9,-13.400000000000006
31004_20160325_1200_12,2016,3,12,MAM,-0.14673514306676663,2384.6000000000004,272.5999999999999,-0.4000000000000057
31004_20160325_1200_12,2016,3,12,MAM,-0.47281323877068077,2584.3500000000004,126.90000000000009,-0.5999999999999943
31004_20160325_1200_12,2016,3,12,MAM,-0.577219086711134,3427.3999999999996,1559.1999999999998,-9.0
31004_20160325_1200_12,2016,3,12,MAM,-0.5943536404160487,4408.9,403.8000000000002,-2.4000000000000057
31004_20160325_1200_12,2016,3,12,MAM,0.10973936899862982,4793.05,364.5,0.4000000000000057
31004_20160326_0000_00,2016,3,00,MAM,-0.5351170568561937,74.75,149.5,-0.8000000000000096
31004_20160326_0000_00,2016,3,00,MAM,-0.500536288880956,289.35,279.70000000000005,-1.400000000000034
31004_20160326_0000_00,2016,3,00,MAM,-0.9914624070503902,610.75,363.0999999999999,-3.599999999999966
31004_20160326_0000_00,2016,3,00,MAM,-0.7684484122499732,1234.75,884.8999999999999,-6.800000000000011
31004_20160326_0000_00,2016,3,00,MAM,-0.7406035919274203,1947.25,540.1000000000004,-4.0
31004_20160326_0000_00,2016,3,00,MAM,-0.478194338179036,2740.1000000000004,1045.6,-5.0
31004_20160326_0000_00,2016,3,00,MAM,-0.3586065573770481,3848.5,1171.2000000000003,-4.199999999999989
31004_20160326_0000_00,2016,3,00,MAM,-3.072421360643762,4502.450000000001,136.69999999999982,-4.200000000000017
31004_20160326_1200_12,2016,3,12,MAM,1.181102362204713,50.799999999999955,101.60000000000002,1.1999999999999886
31004_20160326_1200_12,2016,3,12,MAM,2.0000000000000284,141.60000000000002,80.0,1.6000000000000227
31004_20160326_1200_12,2016,3,12,MAM,-0.9795347210075255,467.45000000000005,571.6999999999999,-5.600000000000023
31004_20160326_1200_12,2016,3,12,MAM,-0.8216216216216181,1215.8000000000002,925.0000000000002,-7.5999999999999694
31004_20160326_1200_12,2016,3,12,MAM,-0.6245120999219426,1742.3500000000004,128.0999999999999,-0.8000000000000078
31004_20160326_1200_12,2016,3,12,MAM,0.15271061338762895,2002.8500000000004,392.9000000000001,0.5999999999999943
31004_20160326_1200_12,2016,3,12,MAM,0.0,2330.45,262.2999999999997,0.0
31004_20160326_1200_12,2016,3,12,MAM,-0.19249278152068186,2513.55,103.90000000000009,-0.19999999999998863
31004_20160326_1200_12,2016,3,12,MAM,-0.6003970367501091,3598.1499999999996,2065.3,-12.400000000000006
31004_20160327_0000_00,2016,3,00,MAM,-0.30947775628627133,129.25,258.5,-0.8000000000000114
31004_20160327_0000_00,2016,3,00,MAM,1.740812379110261,310.20000000000005,103.40000000000009,1.8000000000000114
31004_20160327_0000_00,2016,3,00,MAM,-0.4802744425385857,507.6500000000001,291.5,-1.3999999999999773
31004_20160327_0000_00,2016,3,00,MAM,-0.31113876789047984,814.0999999999999,321.39999999999986,-1.0000000000000018
31004_20160327_0000_00,2016,3,00,MAM,0.3632236095346122,1195.0500000000002,440.5000000000002,1.5999999999999677
31004_20160327_0000_00,2016,3,00,MAM,-0.8731241473396968,1781.8000000000002,733.0,-6.399999999999977
31004_20160327_0000_00,2016,3,00,MAM,1.9762845849802406,2173.6000000000004,50.59999999999991,1.0
31004_20160327_0000_00,2016,3,00,MAM,-0.8552423186569535,2514.6000000000004,631.4000000000001,-5.400000000000006
31004_20160327_0000_00,2016,3,00,MAM,-0.5722460658083008,3109.9,559.1999999999998,-3.200000000000017
31004_20160327_0000_00,2016,3,00,MAM,-0.5522618370827566,4005.1499999999996,1231.3000000000002,-6.799999999999983
31004_20160327_1200_12,2016,3,12,MAM,-0.541271989174555,110.85000000000002,221.70000000000005,-1.1999999999999886
31004_20160327_1200_12,2016,3,12,MAM,0.1416096294548083,433.5500000000002,423.70000000000005,0.6000000000000227
31004_20160327_1200_12,2016,3,12,MAM,-0.2197802197802385,736.4000000000001,182.0,-0.4000000000000341
31004_20160327_1200_12,2016,3,12,MAM,-0.7023436903580416,1482.3500000000004,1309.9,-9.199999999999987
31004_20160327_1200_12,2016,3,12,MAM,-0.5828559943724263,2634.8500000000004,995.0999999999999,-5.800000000000013
31004_20160327_1200_12,2016,3,12,MAM,-0.4164136375466281,3708.75,1152.7000000000003,-4.799999999999983
31004_20160327_1200_12,2016,3,12,MAM,-1.3937282229965182,4442.950000000001,315.6999999999998,-4.400000000000006
31004_20160328_0000_00,2016,3,00,MAM,-0.9389671361503144,21.299999999999955,42.60000000000002,-0.4000000000000341
31004_20160328_0000_00,2016,3,00,MAM,-0.9927097874980577,364.95000000000005,644.6999999999999,-6.399999999999977
31004_20160328_0000_00,2016,3,00,MAM,-0.4970487729108488,848.25,321.9000000000001,-1.6000000000000227
31004_20160328_0000_00,2016,3,00,MAM,0.3595505617977587,1120.45,222.5,0.8000000000000131
31004_20160328_0000_00,2016,3,00,MAM,-0.48479506390480465,1685.5,907.6000000000001,-4.4000000000000075
31004_20160328_0000_00,2016,3,00,MAM,0.0,2224.8,171.0,0.0
31004_20160328_0000_00,2016,3,00,MAM,-0.12025012025012026,2726.1000000000004,831.5999999999999,-1.0
31004_20160328_0000_00,2016,3,00,MAM,-0.6949753283758426,3861.3500000000004,1438.9,-10.0
31004_20160328_1200_12,2016,3,12,MAM,0.24509803921567228,40.799999999999955,81.60000000000002,0.19999999999998863
31004_20160328_1200_12,2016,3,12,MAM,0.31347962382443384,113.5,63.799999999999955,0.19999999999998863
31004_20160328_1200_12,2016,3,12,MAM,-1.0979584834448408,436.8499999999999,582.9,-6.399999999999977
31004_20160328_1200_12,2016,3,12,MAM,-0.843567795558865,1131.35,806.1000000000001,-6.800000000000011
31004_20160328_1200_12,2016,3,12,MAM,-0.45537340619307853,1754.0,439.1999999999998,-2.0
31004_20160328_1200_12,2016,3,12,MAM,0.0,2068.95,190.70000000000027,0.0
31004_20160328_1200_12,2016,3,12,MAM,0.0,2264.4,200.19999999999982,0.0
31004_20160328_1200_12,2016,3,12,MAM,0.032092426187417956,2676.1,623.1999999999998,0.19999999999998863
31004_20160328_1200_12,2016,3,12,MAM,0.0,3098.2,221.0,0.0
31004_20160328_1200_12,2016,3,12,MAM,-0.4807050340499388,3583.1499999999996,748.9000000000005,-3.5999999999999943
31004_20160328_1200_12,2016,3,12,MAM,-1.088308457711443,4279.200000000001,643.1999999999998,-7.0
31004_20160329_0000_00,2016,3,00,MAM,1.913875598086085,41.799999999999955,83.60000000000002,1.5999999999999677
31004_20160329_0000_00,2016,3,00,MAM,1.486988847583664,137.4000000000001,107.60000000000002,1.6000000000000227
31004_20160329_0000_00,2016,3,00,MAM,-0.7126781695423874,457.8000000000002,533.2,-3.8000000000000096
31004_20160329_0000_00,2016,3,00,MAM,-0.6499368116988623,1278.3,1107.7999999999997,-7.199999999999994
31004_20160329_0000_00,2016,3,00,MAM,-0.12376237623762432,1993.8000000000002,323.2000000000003,-0.40000000000000213
31004_20160329_0000_00,2016,3,00,MAM,0.0312548835755569,2475.3500000000004,639.9000000000001,0.19999999999998863
31004_20160329_0000_00,2016,3,00,MAM,-0.3416613282084124,3263.6,936.5999999999995,-3.1999999999999886
31004_20160329_0000_00,2016,3,00,MAM,-0.6374840628984271,3967.2,470.60000000000036,-3.0
31004_20160329_0000_00,2016,3,00,MAM,-1.248981808308442,4386.65,368.3000000000002,-4.599999999999994
31004_20160329_0000_00,2016,3,00,MAM,0.1726618705035955,4744.55,347.5,0.5999999999999943
31004_20160329_1200_12,2016,3,12,MAM,3.3033033033032875,33.299999999999955,66.60000000000002,2.1999999999999904
31004_20160329_1200_12,2016,3,12,MAM,2.93609671848012,124.5,115.79999999999995,3.3999999999999773
31004_20160329_1200_12,2016,3,12,MAM,-0.4379961675335251,365.04999999999995,365.30000000000007,-1.5999999999999677
31004_20160329_1200_12,2016,3,12,MAM,-1.7889087656529512,631.5500000000002,167.70000000000005,-3.0
31004_20160329_1200_12,2016,3,12,MAM,-0.7731958762886706,870.5999999999999,310.39999999999986,-2.4000000000000323
31004_20160329_1200_12,2016,3,12,MAM,-0.7183908045977012,1513.0,974.3999999999999,-7.0
31004_20160329_1200_12,2016,3,12,MAM,1.9704433497536964,2061.1,121.80000000000018,2.4000000000000057
31004_20160329_1200_12,2016,3,12,MAM,-1.1331444759206901,2139.65,35.30000000000018,-0.4000000000000057
31004_20160329_1200_12,2016,3,12,MAM,-0.257607470616647,2467.8500000000004,621.0999999999999,-1.5999999999999943
31004_20160329_1200_12,2016,3,12,MAM,-0.2947244326554674,2948.05,339.2999999999997,-1.0
31004_20160329_1200_12,2016,3,12,MAM,-0.8808753698988355,3844.25,1453.1000000000004,-12.799999999999983
31004_20160330_0000_00,2016,3,00,MAM,1.4571948998178688,27.450000000000045,54.89999999999998,0.8000000000000096
31004_20160330_0000_00,2016,3,00,MAM,-0.7952286282306139,256.0999999999999,402.4,-3.1999999999999904
31004_20160330_0000_00,2016,3,00,MAM,0.44174489232465797,547.8499999999999,181.10000000000014,0.7999999999999563
31004_20160330_0000_00,2016,3,00,MAM,11.11111111111382,639.3000000000002,1.7999999999999545,0.2000000000000437
31004_20160330_0000_00,2016,3,00,MAM,-0.20521239482864767,883.8499999999999,487.29999999999995,-1.0
31004_20160330_0000_00,2016,3,00,MAM,-0.3858651502843226,1619.9,984.8000000000002,-3.8000000000000096
31004_20160330_0000_00,2016,3,00,MAM,-0.0983284169124823,2214.0,203.39999999999964,-0.19999999999998863
31004_20160330_0000_00,2016,3,00,MAM,-0.8298755186722041,2532.6,433.8000000000002,-3.6000000000000227
31004_20160330_0000_00,2016,3,00,MAM,-0.4733148359719286,3362.2,1225.3999999999996,-5.800000000000011
31004_20160330_0000_00,2016,3,00,MAM,-1.0240655401945715,4267.85,585.9000000000005,-6.0
31004_20160330_1200_12,2016,3,12,MAM,-0.9455493968046969,306.70000000000005,613.4000000000001,-5.800000000000011
31004_20160330_1200_12,2016,3,12,MAM,-0.804828973843062,787.3499999999999,347.89999999999986,-2.8000000000000114
31004_20160330_1200_12,2016,3,12,MAM,-0.38399054792496906,1299.85,677.1000000000001,-2.599999999999966
31004_20160330_1200_12,2016,3,12,MAM,-0.5357142857142934,1862.4,448.0,-2.400000000000034
31004_20160330_1200_12,2016,3,12,MAM,-0.6633499170812257,2116.55,60.29999999999973,-0.39999999999997726
31004_20160330_1200_12,2016,3,12,MAM,0.0,2325.6499999999996,357.9000000000001,0.0
31004_20160330_1200_12,2016,3,12,MAM,-0.5969667634720883,3124.3999999999996,1239.6,-7.400000000000006
31004_20160330_1200_12,2016,3,12,MAM,0.40174087713425316,3893.5499999999993,298.6999999999998,1.2000000000000135
31004_20160330_1200_12,2016,3,12,MAM,-1.081289824290406,4301.85,517.9000000000005,-5.600000000000019
31004_20160331_0000_00,2016,3,00,MAM,-1.019619959833148,323.65,647.3,-6.599999999999966
31004_20160331_0000_00,2016,3,00,MAM,-0.5050505050505109,726.5,158.4000000000001,-0.8000000000000096
31004_20160331_0000_00,2016,3,00,MAM,-0.5716051289973743,1453.0,1294.6000000000001,-7.4000000000000075
31004_20160331_0000_00,2016,3,00,MAM,-0.4428813338543694,2868.0,1535.3999999999996,-6.7999999999999865
31004_20160331_0000_00,2016,3,00,MAM,-0.9600000000000003,4073.2,875.0,-8.400000000000002
31004_20160331_1200_12,2016,3,12,MAM,2.970297029702985,30.299999999999955,60.60000000000002,1.8000000000000096
31004_20160331_1200_12,2016,3,12,MAM,2.6402640264026846,75.75,30.299999999999955,0.8000000000000123
31004_20160331_1200_12,2016,3,12,MAM,-0.7402639201802417,401.5999999999999,621.4,-4.600000000000022
31004_20160331_1200_12,2016,3,12,MAM,-0.7895891212165531,1396.1999999999998,1367.8,-10.800000000000013
31004_20160331_1200_12,2016,3,12,MAM,-1.7902813299232427,2119.2,78.20000000000027,-1.3999999999999808
31004_20160331_1200_12,2016,3,12,MAM,-0.4251012145749002,2652.3,988.0,-4.2000000000000135
31004_20160331_1200_12,2016,3,12,MAM,-1.004016064257029,3196.1000000000004,99.59999999999991,-1.0
31004_20160331_1200_12,2016,3,12,MAM,-0.7185418857343135,3816.5,1141.2000000000003,-8.199999999999989
31004_20160331_1200_12,2016,3,12,MAM,-1.114206128133705,4458.9,143.59999999999945,-1.5999999999999943
31004_20160331_1200_12,2016,3,12,MAM,0.0,4734.85,408.3000000000002,0.0
31004_20160401_0000_00,2016,4,00,MAM,0.0,53.75,107.5,0.0
31004_20160401_0000_00,2016,4,00,MAM,-0.45906656465187023,368.9000000000001,522.8,-2.3999999999999773
31004_20160401_0000_00,2016,4,00,MAM,-1.1290322580645435,692.3,124.0,-1.400000000000034
31004_20160401_0000_00,2016,4,00,MAM,-0.7365980084572331,1120.85,733.1000000000001,-5.399999999999977
31004_20160401_0000_00,2016,4,00,MAM,-0.6198056064234406,1842.3500000000004,709.9000000000001,-4.400000000000006
31004_20160401_0000_00,2016,4,00,MAM,-0.4045171077026788,2790.6000000000004,1186.6,-4.7999999999999865
31004_20160401_0000_00,2016,4,00,MAM,-0.37613267225166924,3676.3500000000004,584.9000000000001,-2.2000000000000135
31004_20160401_0000_00,2016,4,00,MAM,-1.0289389067524124,4279.8,622.0,-6.400000000000006
31004_20160401_1200_12,2016,4,12,MAM,0.7272727272727548,41.25,82.5,0.6000000000000227
31004_20160401_1200_12,2016,4,12,MAM,0.0,127.70000000000005,90.39999999999998,0.0
31004_20160401_1200_12,2016,4,12,MAM,-1.16731517509728,455.5999999999999,565.4,-6.600000000000021
31004_20160401_1200_12,2016,4,12,MAM,-0.8123730667083252,1058.35,640.1000000000001,-5.19999999999999
31004_20160401_1200_12,2016,4,12,MAM,-0.696864111498268,1493.1999999999998,229.5999999999999,-1.6000000000000227
31004_20160401_1200_12,2016,4,12,MAM,0.0,1736.35,256.6999999999998,0.0
31004_20160401_1200_12,2016,4,12,MAM,-0.3796507213363704,1996.3999999999996,263.4000000000001,-1.0
31004_20160401_1200_12,2016,4,12,MAM,-3.566121842496247,2161.75,67.30000000000018,-2.399999999999981
31004_20160401_1200_12,2016,4,12,MAM,-0.32594524119947876,2348.8,306.7999999999997,-1.0
31004_20160401_1200_12,2016,4,12,MAM,0.0,2806.0,607.6000000000004,0.0
31004_20160401_1200_12,2016,4,12,MAM,-0.3993154592127794,3285.1,350.59999999999945,-1.4000000000000021
31004_20160401_1200_12,2016,4,12,MAM,-0.3826530612244918,3695.6000000000004,470.40000000000055,-1.8000000000000114
31004_20160401_1200_12,2016,4,12,MAM,-1.085714285714285,4280.8,700.0,-7.599999999999994
31004_20160402_0000_00,2016,4,00,MAM,-1.2048192771083637,8.299999999999955,16.600000000000023,-0.19999999999998863
31004_20160402_0000_00,2016,4,00,MAM,-0.6493506493506476,340.0,646.8000000000001,-4.199999999999989
31004_20160402_0000_00,2016,4,00,MAM,-0.6121556624398802,1006.45,686.0999999999999,-4.200000000000017
31004_20160402_0000_00,2016,4,00,MAM,-0.2626050420168066,1539.9,380.8000000000002,-1.0
31004_20160402_0000_00,2016,4,00,MAM,0.4602403477371474,1925.8500000000004,391.0999999999999,1.799999999999983
31004_20160402_0000_00,2016,4,00,MAM,0.8048289738431299,2146.25,49.69999999999982,0.4000000000000341
31004_20160402_0000_00,2016,4,00,MAM,-0.5145868780346102,3375.95,2409.7000000000003,-12.400000000000006
31004_20160402_1200_12,2016,4,12,MAM,-1.4705882352940316,6.7999999999999545,13.600000000000023,-0.19999999999998863
31004_20160402_1200_12,2016,4,12,MAM,-0.8039579468150966,337.0,646.8000000000001,-5.2000000000000455
31004_20160402_1200_12,2016,4,12,MAM,-0.6480356419603056,907.3000000000002,493.79999999999995,-3.1999999999999886
31004_20160402_1200_12,2016,4,12,MAM,-0.4058990664321471,1523.75,739.1000000000001,-3.0
31004_20160402_1200_12,2016,4,12,MAM,0.4608294930875576,2001.8000000000002,217.0,1.0
31004_20160402_1200_12,2016,4,12,MAM,1.4814814814815025,2123.8,27.0,0.4000000000000057
31004_20160402_1200_12,2016,4,12,MAM,-0.03459609064175552,2426.3500000000004,578.0999999999999,-0.19999999999998863
31004_20160402_1200_12,2016,4,12,MAM,-0.7846128698305458,3633.05,1835.2999999999997,-14.400000000000006
