profile_id,datetime_utc,date,year,month,cycle,season,gamma_local_c_100m,z_mid_agl_m,dz_m,dt_c
31004_20171028_0000_00,2017-10-28 00:00:00,2017-10-28,2017,10,00,SON,-199.99999999987685,2167.0,0.6000000000003638,-1.1999999999999886
31004_20171209_0000_00,2017-12-09 00:00:00,2017-12-09,2017,12,00,DJF,15.853658536585463,659.0999999999999,16.399999999999864,2.5999999999999943
31004_20171218_1200_12,2017-12-18 12:00:00,2017-12-18,2017,12,12,DJF,-19.607843137253504,2072.75,5.100000000000364,-1.0
31004_20171223_0000_00,2017-12-23 00:00:00,2017-12-23,2017,12,00,DJF,18.60465116279087,2053.6000000000004,8.599999999999909,1.5999999999999979
31004_20180122_1200_12,2018-01-22 12:00:00,2018-01-22,2018,1,12,DJF,-17.09401709401736,4308.8,23.399999999999636,-4.0
31004_20180125_1200_12,2018-01-25 12:00:00,2018-01-25,2018,1,12,DJF,-76.4705882352919,815.0,3.400000000000091,-2.5999999999999943
31004_20180126_0000_00,2018-01-26 00:00:00,2018-01-26,2018,1,00,DJF,-37.142857142857466,796.8,7.0,-2.6000000000000227
31004_20180204_1200_12,2018-02-04 12:00:00,2018-02-04,2018,2,12,DJF,-15.38461538461696,188.85000000000002,1.2999999999999545,-0.2000000000000135
31004_20180311_1200_12,2018-03-11 12:00:00,2018-03-11,2018,3,12,MAM,22.222222222232705,2059.75,0.8999999999996362,0.2000000000000135
31004_20180325_0000_00,2018-03-25 00:00:00,2018-03-25,2018,3,00,MAM,18.18181818181778,2102.0,8.800000000000182,1.5999999999999979
31004_20180403_1200_12,2018-04-03 12:00:00,2018-04-03,2018,4,12,MAM,52.6315789473659,2167.3500000000004,1.900000000000091,1.0
31004_20180407_1200_12,2018-04-07 12:00:00,2018-04-07,2018,4,12,MAM,2000.000000010914,4650.85,0.0999999999994543,2.0
31004_20180516_1200_12,2018-05-16 12:00:00,2018-05-16,2018,5,12,MAM,37.49999999999123,4712.5,3.2000000000007276,1.1999999999999922
31004_20180610_1200_12,2018-06-10 12:00:00,2018-06-10,2018,6,12,JJA,-16.82242990654175,1570.0500000000002,10.700000000000273,-1.8000000000000131
31004_20180906_0000_00,2018-09-06 00:00:00,2018-09-06,2018,9,00,SON,-24.65753424657642,2177.95,7.299999999999727,-1.8000000000000114
31004_20180924_0000_00,2018-09-24 00:00:00,2018-09-24,2018,9,00,SON,99.99999999997631,2319.8,1.2000000000002728,1.1999999999999886
31004_20181019_0000_00,2018-10-19 00:00:00,2018-10-19,2018,10,00,SON,66.66666666666667,2246.55,1.5,1.0
31004_20181020_0000_00,2018-10-20 00:00:00,2018-10-20,2018,10,00,SON,-29.72972972973142,4727.2,7.399999999999636,-2.200000000000017
31004_20181113_1200_12,2018-11-13 12:00:00,2018-11-13,2018,11,12,SON,30.76923076922996,745.0500000000002,1.2999999999999545,0.3999999999999755
31004_20181118_1200_12,2018-11-18 12:00:00,2018-11-18,2018,11,12,SON,-59.99999999999943,2097.8,1.0,-0.5999999999999943
31004_20181119_1200_12,2018-11-19 12:00:00,2018-11-19,2018,11,12,SON,-15.189873417721515,2059.3500000000004,7.900000000000091,-1.2000000000000135
31004_20181203_0000_00,2018-12-03 00:00:00,2018-12-03,2018,12,00,DJF,20.895522388060304,2060.65,6.699999999999818,1.4000000000000021
31004_20181207_0000_00,2018-12-07 00:00:00,2018-12-07,2018,12,00,DJF,-31.249999999999556,703.9000000000001,3.2000000000000455,-1.0
31004_20181208_0000_00,2018-12-08 00:00:00,2018-12-08,2018,12,00,DJF,17.924528301886674,713.8000000000002,21.200000000000045,3.799999999999983
31004_20181212_0000_00,2018-12-12 00:00:00,2018-12-12,2018,12,00,DJF,-19.512195121951756,4492.5,16.399999999999636,-3.200000000000017
31004_20181220_0000_00,2018-12-20 00:00:00,2018-12-20,2018,12,00,DJF,-400.00000000010556,4470.35,0.6999999999998181,-2.8000000000000114
31004_20181226_1200_12,2018-12-26 12:00:00,2018-12-26,2018,12,12,DJF,-119.99999999999957,2187.05,0.5,-0.5999999999999979
31004_20190120_0000_00,2019-01-20 00:00:00,2019-01-20,2019,1,00,DJF,-19.354838709677185,647.8499999999999,3.1000000000001364,-0.6000000000000192
31004_20190122_1200_12,2019-01-22 12:00:00,2019-01-22,2019,1,12,DJF,18.750000000000224,719.0999999999999,6.399999999999864,1.1999999999999886
31004_20190125_0000_00,2019-01-25 00:00:00,2019-01-25,2019,1,00,DJF,-16.759776536312337,4571.85,17.900000000000546,-3.0
31004_20190125_1200_12,2019-01-25 12:00:00,2019-01-25,2019,1,12,DJF,-46.153846153839396,2203.0,2.600000000000364,-1.1999999999999922
31004_20190126_0000_00,2019-01-26 00:00:00,2019-01-26,2019,1,00,DJF,32.96703296703165,4555.25,9.100000000000364,3.0
31004_20190211_0000_00,2019-02-11 00:00:00,2019-02-11,2019,2,00,DJF,-18.867924528302048,730.9499999999998,5.2999999999999545,-1.0
31004_20190309_1200_12,2019-03-09 12:00:00,2019-03-09,2019,3,12,MAM,-16.574585635359615,4501.65,18.099999999999454,-3.0
31004_20190321_1200_12,2019-03-21 12:00:00,2019-03-21,2019,3,12,MAM,-174.99999999996092,2126.0,0.8000000000001819,-1.4000000000000057
31004_20190331_1200_12,2019-03-31 12:00:00,2019-03-31,2019,3,12,MAM,-100.00000000001481,2221.1000000000004,0.599999999999909,-0.5999999999999979
31004_20190406_0000_00,2019-04-06 00:00:00,2019-04-06,2019,4,00,MAM,-99.99999999985789,2220.3,0.20000000000027285,-0.19999999999998863
31004_20190408_1200_12,2019-04-08 12:00:00,2019-04-08,2019,4,12,MAM,15.384615384615309,4668.049999999999,14.300000000000182,2.200000000000017
31004_20190420_0000_00,2019-04-20 00:00:00,2019-04-20,2019,4,00,MAM,42.10526315790349,2109.25,1.8999999999996362,0.8000000000000131
31004_20190430_0000_00,2019-04-30 00:00:00,2019-04-30,2019,4,00,MAM,-72.72727272727849,4569.700000000001,2.199999999999818,-1.5999999999999943
31004_20190521_0000_00,2019-05-21 00:00:00,2019-05-21,2019,5,00,MAM,28.57142857142509,2250.1000000000004,1.400000000000091,0.39999999999997726
31004_20190703_1200_12,2019-07-03 12:00:00,2019-07-03,2019,7,12,JJA,166.66666666656562,4841.3,0.6000000000003638,1.0
31004_20190827_1200_12,2019-08-27 12:00:00,2019-08-27,2019,8,12,JJA,-43.478260869565005,204.60000000000002,9.200000000000045,-4.0
31004_20190827_1200_12,2019-08-27 12:00:00,2019-08-27,2019,8,12,JJA,58.69565217391385,213.79999999999995,9.199999999999932,5.400000000000034
31004_20190925_0000_00,2019-09-25 00:00:00,2019-09-25,2019,9,00,SON,-200.00000000022825,2276.45,0.09999999999990905,-0.20000000000004636
31004_20190927_1200_12,2019-09-27 12:00:00,2019-09-27,2019,9,12,SON,-35.7142857142857,4221.3,14.0,-4.999999999999998
31004_20191031_1200_12,2019-10-31 12:00:00,2019-10-31,2019,10,12,SON,-35.61643835616342,4637.15,7.300000000000182,-2.5999999999999943
31004_20191117_0000_00,2019-11-17 00:00:00,2019-11-17,2019,11,00,SON,-40.81632653061338,783.8499999999999,4.899999999999864,-2.0
31004_20191118_0000_00,2019-11-18 00:00:00,2019-11-18,2019,11,00,SON,-18.181818181818148,756.1500000000001,7.7000000000000455,-1.4000000000000057
31004_20191123_0000_00,2019-11-23 00:00:00,2019-11-23,2019,11,00,SON,29.4117647058855,4424.0,6.799999999999272,2.0
31004_20191127_0000_00,2019-11-27 00:00:00,2019-11-27,2019,11,00,SON,371.4285714284258,2137.95,0.7000000000002728,2.5999999999999943
31004_20191203_0000_00,2019-12-03 00:00:00,2019-12-03,2019,12,00,DJF,-140.00000000000057,721.9000000000001,1.0,-1.4000000000000057
31004_20191217_0000_00,2019-12-17 00:00:00,2019-12-17,2019,12,00,DJF,24.489795918367612,4367.950000000001,14.699999999999818,3.5999999999999943
31004_20191223_1200_12,2019-12-23 12:00:00,2019-12-23,2019,12,12,DJF,20.000000000000107,2075.3,2.0,0.40000000000000213
31004_20191224_0000_00,2019-12-24 00:00:00,2019-12-24,2019,12,00,DJF,-17.39130434782496,2108.15,2.300000000000182,-0.4000000000000057
31004_20191231_0000_00,2019-12-31 00:00:00,2019-12-31,2019,12,00,DJF,-30.0,684.4000000000001,10.0,-3.0
31004_20200108_0000_00,2020-01-08 00:00:00,2020-01-08,2020,1,00,DJF,-16.296296296296212,4624.05,13.5,-2.1999999999999886
31004_20200128_1200_12,2020-01-28 12:00:00,2020-01-28,2020,1,12,DJF,20.370370370369923,4646.200000000001,10.800000000000182,2.1999999999999886
31004_20200202_1200_12,2020-02-02 12:00:00,2020-02-02,2020,2,12,DJF,-32.727272727272414,2098.65,5.5,-1.799999999999983
31004_20200310_1200_12,2020-03-10 12:00:00,2020-03-10,2020,3,12,MAM,15.82733812949694,4397.55,13.899999999999636,2.200000000000017
31004_20200416_0000_00,2020-04-16 00:00:00,2020-04-16,2020,4,00,MAM,99.99999999998579,774.5,0.40000000000009095,0.4000000000000341
31004_20200417_1200_12,2020-04-17 12:00:00,2020-04-17,2020,4,12,MAM,100.00000000002078,4572.1,2.5999999999994543,2.5999999999999943
31004_20200512_0000_00,2020-05-12 00:00:00,2020-05-12,2020,5,00,MAM,38.46153846153981,2137.7,2.599999999999909,1.0
31004_20200712_0000_00,2020-07-12 00:00:00,2020-07-12,2020,7,00,JJA,-119.99999999999318,2441.75,0.5,-0.5999999999999659
31004_20200727_0000_00,2020-07-27 00:00:00,2020-07-27,2020,7,00,JJA,-66.66666666667298,2395.7,0.599999999999909,-0.39999999999997726
31004_20200821_1200_12,2020-08-21 12:00:00,2020-08-21,2020,8,12,JJA,-33.33333333331123,2322.0,0.6000000000003638,-0.19999999999998863
31004_20200908_0000_00,2020-09-08 00:00:00,2020-09-08,2020,9,00,SON,57.14285714286874,5011.549999999999,0.6999999999998181,0.39999999999997726
31004_20201011_1200_12,2020-10-11 12:00:00,2020-10-11,2020,10,12,SON,15.38461538461511,4668.049999999999,14.300000000000182,2.1999999999999886
31004_20201013_1200_12,2020-10-13 12:00:00,2020-10-13,2020,10,12,SON,40.67796610169752,4583.75,5.899999999999636,2.4000000000000057
31004_20201017_0000_00,2020-10-17 00:00:00,2020-10-17,2020,10,00,SON,-18.604651162790827,4542.1,17.199999999999818,-3.1999999999999886
31004_20201105_0000_00,2020-11-05 00:00:00,2020-11-05,2020,11,00,SON,64.86486486486821,4482.549999999999,3.699999999999818,2.4000000000000057
31004_20201114_1200_12,2020-11-14 12:00:00,2020-11-14,2020,11,12,SON,75.86206896550355,4552.15,2.9000000000005457,2.200000000000017
31004_20201116_0000_00,2020-11-16 00:00:00,2020-11-16,2020,11,00,SON,57.62711864406256,4503.65,5.900000000000546,3.4000000000000057
31004_20201202_1200_12,2020-12-02 12:00:00,2020-12-02,2020,12,12,DJF,130.43478260868534,4511.85,2.300000000000182,3.0
31004_20201208_1200_12,2020-12-08 12:00:00,2020-12-08,2020,12,12,DJF,-422.22222222196433,4380.15,0.9000000000005457,-3.799999999999983
31004_20201216_0000_00,2020-12-16 00:00:00,2020-12-16,2020,12,00,DJF,-31.578947368419243,2079.5,3.800000000000182,-1.1999999999999886
31004_20201220_0000_00,2020-12-20 00:00:00,2020-12-20,2020,12,00,DJF,36.363636363637305,611.95,1.099999999999909,0.39999999999997726
31004_20201231_1200_12,2020-12-31 12:00:00,2020-12-31,2020,12,12,DJF,19.148936170212863,692.5999999999999,9.399999999999864,1.799999999999983
31004_20210101_0000_00,2021-01-01 00:00:00,2021-01-01,2021,1,00,DJF,-22.340425531914615,4451.299999999999,18.800000000000182,-4.199999999999989
31004_20210102_1200_12,2021-01-02 12:00:00,2021-01-02,2021,1,12,DJF,21.276595744680645,699.0500000000002,4.7000000000000455,1.0
31004_20210107_1200_12,2021-01-07 12:00:00,2021-01-07,2021,1,12,DJF,174.99999999996092,2036.5,1.6000000000003638,2.8000000000000114
31004_20210108_1200_12,2021-01-08 12:00:00,2021-01-08,2021,1,12,DJF,39.50617283950905,4384.65,8.099999999999454,3.200000000000017
31004_20210113_0000_00,2021-01-13 00:00:00,2021-01-13,2021,1,00,DJF,16.170212765957373,4292.25,23.5,3.799999999999983
31004_20210114_0000_00,2021-01-14 00:00:00,2021-01-14,2021,1,00,DJF,-140.00000000000057,1996.8000000000002,1.0,-1.4000000000000057
31004_20210126_0000_00,2021-01-26 00:00:00,2021-01-26,2021,1,00,DJF,76.92307692307288,108.95000000000005,1.3000000000000682,1.0
31004_20210130_1200_12,2021-01-30 12:00:00,2021-01-30,2021,1,12,DJF,418.1818181816794,4321.05,1.1000000000003638,4.599999999999994
31004_20210202_1200_12,2021-02-02 12:00:00,2021-02-02,2021,2,12,DJF,-50.0,4305.5,10.0,-5.0
31004_20210205_1200_12,2021-02-05 12:00:00,2021-02-05,2021,2,12,DJF,-108.10810810808685,4398.75,3.7000000000007276,-4.0
31004_20210220_0000_00,2021-02-20 00:00:00,2021-02-20,2021,2,00,DJF,363.63636363624335,4321.05,1.1000000000003638,4.0
31004_20210226_0000_00,2021-02-26 00:00:00,2021-02-26,2021,2,00,DJF,88.88888888890204,2134.2,1.7999999999997272,1.5999999999999943
31004_20210226_0000_00,2021-02-26 00:00:00,2021-02-26,2021,2,00,DJF,22.22222222222222,4467.45,13.5,3.0
31004_20210301_0000_00,2021-03-01 00:00:00,2021-03-01,2021,3,00,MAM,29.629629629632046,2056.65,2.699999999999818,0.8000000000000114
31004_20210304_1200_12,2021-03-04 12:00:00,2021-03-04,2021,3,12,MAM,-25.301204819276656,4332.2,16.600000000000364,-4.200000000000017
31004_20210308_0000_00,2021-03-08 00:00:00,2021-03-08,2021,3,00,MAM,28.57142857144224,603.75,0.6999999999998181,0.2000000000000437
31004_20210402_1200_12,2021-04-02 12:00:00,2021-04-02,2021,4,12,MAM,46.153846153849514,737.0500000000002,1.2999999999999545,0.6000000000000227
31004_20210507_0000_00,2021-05-07 00:00:00,2021-05-07,2021,5,00,MAM,150.0000000001279,2173.5,0.3999999999996362,0.5999999999999659
31004_20210509_0000_00,2021-05-09 00:00:00,2021-05-09,2021,5,00,MAM,-20.25316455696293,4757.05,7.899999999999636,-1.5999999999999979
31004_20210615_1200_12,2021-06-15 12:00:00,2021-06-15,2021,6,12,JJA,-40.000000000009095,4860.85,0.5,-0.20000000000004547
31004_20210709_0000_00,2021-07-09 00:00:00,2021-07-09,2021,7,00,JJA,-18.181818181816773,710.3000000000002,2.2000000000000455,-0.39999999999997726
31004_20211029_0000_00,2021-10-29 00:00:00,2021-10-29,2021,10,00,SON,-23.529411764706357,2227.4,10.199999999999818,-2.4000000000000057
31004_20211104_1200_12,2021-11-04 12:00:00,2021-11-04,2021,11,12,SON,32.83582089552316,4644.15,6.699999999999818,2.199999999999992
31004_20211105_1200_12,2021-11-05 12:00:00,2021-11-05,2021,11,12,SON,-155.55555555554048,2103.8500000000004,0.900000000000091,-1.4000000000000057
31004_20211106_1200_12,2021-11-06 12:00:00,2021-11-06,2021,11,12,SON,22.5563909774433,4567.450000000001,13.300000000000182,3.0
31004_20211125_1200_12,2021-11-25 12:00:00,2021-11-25,2021,11,12,SON,466.6666666663756,719.25,0.3000000000001819,1.3999999999999755
31004_20211128_1200_12,2021-11-28 12:00:00,2021-11-28,2021,11,12,SON,299.99999999993514,2165.6000000000004,0.40000000000009095,1.2000000000000135
31004_20211128_1200_12,2021-11-28 12:00:00,2021-11-28,2021,11,12,SON,-51.16279069767199,4498.549999999999,4.300000000000182,-2.1999999999999886
31004_20211207_1200_12,2021-12-07 12:00:00,2021-12-07,2021,12,12,DJF,18.644067796609786,4486.6,11.800000000000182,2.1999999999999886
31004_20211209_1200_12,2021-12-09 12:00:00,2021-12-09,2021,12,12,DJF,-33.333333333333336,2146.8,3.0,-1.0
31004_20211225_1200_12,2021-12-25 12:00:00,2021-12-25,2021,12,12,DJF,-15.238095238095184,4475.45,10.5,-1.5999999999999943
31004_20220105_1200_12,2022-01-05 12:00:00,2022-01-05,2022,1,12,DJF,44.44444444445161,2128.2,1.7999999999997272,0.8000000000000078
31004_20220128_0000_00,2022-01-28 00:00:00,2022-01-28,2022,1,00,DJF,-46.15384615384733,716.0500000000002,1.2999999999999545,-0.5999999999999943
31004_20220213_0000_00,2022-02-13 00:00:00,2022-02-13,2022,2,00,DJF,185.71428571433356,4591.5,1.3999999999996362,2.5999999999999943
31004_20220302_0000_00,2022-03-02 00:00:00,2022-03-02,2022,3,00,MAM,-41.46341463414273,4396.5,8.200000000000728,-3.4000000000000057
31004_20220307_0000_00,2022-03-07 00:00:00,2022-03-07,2022,3,00,MAM,-1600.0000000014495,2086.3500000000004,0.09999999999990905,-1.5999999999999943
31004_20220325_1200_12,2022-03-25 12:00:00,2022-03-25,2022,3,12,MAM,17.857142857143145,2206.1000000000004,5.599999999999909,1.0
31004_20220401_0000_00,2022-04-01 00:00:00,2022-04-01,2022,4,00,MAM,-48.000000000000114,4658.4,5.0,-2.4000000000000057
31004_20220419_1200_12,2022-04-19 12:00:00,2022-04-19,2022,4,12,MAM,-18.74999999999978,4474.299999999999,12.800000000000182,-2.4000000000000057
31004_20220508_0000_00,2022-05-08 00:00:00,2022-05-08,2022,5,00,MAM,-30.434782608696,59.299999999999955,9.199999999999932,-2.8000000000000114
31004_20220508_0000_00,2022-05-08 00:00:00,2022-05-08,2022,5,00,MAM,-45.65217391304313,96.0,9.200000000000045,-4.199999999999989
31004_20220511_0000_00,2022-05-11 00:00:00,2022-05-11,2022,5,00,MAM,-59.99999999999952,2224.4,2.0,-1.1999999999999904
31004_20220516_1200_12,2022-05-16 12:00:00,2022-05-16,2022,5,12,MAM,16.494845360824993,4645.65,9.699999999999818,1.5999999999999943
31004_20220528_0000_00,2022-05-28 00:00:00,2022-05-28,2022,5,00,MAM,27.27272727272927,4812.1,2.199999999999818,0.5999999999999943
31004_20220702_1200_12,2022-07-02 12:00:00,2022-07-02,2022,7,12,JJA,200.00000000016698,727.25,0.09999999999990905,0.19999999999998508
31004_20220725_1200_12,2022-07-25 12:00:00,2022-07-25,2022,7,12,JJA,21.505376344085864,31.950000000000045,9.300000000000068,2.0
31004_20220726_0000_00,2022-07-26 00:00:00,2022-07-26,2022,7,00,JJA,-66.66666666667298,2425.1000000000004,0.599999999999909,-0.39999999999997726
31004_20220919_1200_12,2022-09-19 12:00:00,2022-09-19,2022,9,12,SON,600.0000000005684,2225.45,0.09999999999990905,0.6000000000000227
31004_20220927_0000_00,2022-09-27 00:00:00,2022-09-27,2022,9,00,SON,23.684210526314807,4664.7,7.600000000000364,1.8000000000000114
31004_20221005_0000_00,2022-10-05 00:00:00,2022-10-05,2022,10,00,SON,-42.85714285714068,2205.0,2.800000000000182,-1.200000000000017
31004_20221011_0000_00,2022-10-11 00:00:00,2022-10-11,2022,10,00,SON,26.865671641789273,2232.05,6.700000000000273,1.7999999999999545
31004_20221031_1200_12,2022-10-31 12:00:00,2022-10-31,2022,10,12,SON,18.181818181816187,2196.2,2.200000000000273,0.4000000000000057
31004_20221115_0000_00,2022-11-15 00:00:00,2022-11-15,2022,11,00,SON,15.441176470588273,13.600000000000023,27.200000000000045,4.200000000000017
31004_20221125_1200_12,2022-11-25 12:00:00,2022-11-25,2022,11,12,SON,15.000000000000007,18.0,36.0,5.400000000000002
31004_20221129_0000_00,2022-11-29 00:00:00,2022-11-29,2022,11,00,SON,-21.05263157894717,721.3000000000002,3.7999999999999545,-0.799999999999983
31004_20221226_0000_00,2022-12-26 00:00:00,2022-12-26,2022,12,00,DJF,259.99999999999943,4711.4,1.0,2.5999999999999943
31004_20221227_1200_12,2022-12-27 12:00:00,2022-12-27,2022,12,12,DJF,17.977528089887652,13.350000000000023,26.700000000000045,4.800000000000011
31004_20230111_0000_00,2023-01-11 00:00:00,2023-01-11,2023,1,00,DJF,17.454545454545503,13.75,27.5,4.800000000000013
31004_20230112_0000_00,2023-01-12 00:00:00,2023-01-12,2023,1,00,DJF,24.309392265193353,36.15000000000009,18.100000000000023,4.400000000000002
31004_20230112_0000_00,2023-01-12 00:00:00,2023-01-12,2023,1,00,DJF,-15.942028985506953,2046.4,13.800000000000182,-2.1999999999999886
31004_20230113_0000_00,2023-01-13 00:00:00,2023-01-13,2023,1,00,DJF,22.47191011236047,4254.95,8.899999999999636,2.0
31004_20230120_0000_00,2023-01-20 00:00:00,2023-01-20,2023,1,00,DJF,118.51851851852608,4241.85,2.699999999999818,3.1999999999999886
31004_20230123_0000_00,2023-01-23 00:00:00,2023-01-23,2023,1,00,DJF,-16.666666666666718,747.9000000000001,19.200000000000045,-3.200000000000017
31004_20230128_1200_12,2023-01-28 12:00:00,2023-01-28,2023,1,12,DJF,20.363636363636342,13.75,27.5,5.599999999999994
31004_20230131_0000_00,2023-01-31 00:00:00,2023-01-31,2023,1,00,DJF,-31.68316831683071,4385.55,10.100000000000364,-3.200000000000017
31004_20230205_1200_12,2023-02-05 12:00:00,2023-02-05,2023,2,12,DJF,31.578947368419243,2008.3500000000004,1.900000000000091,0.5999999999999943
31004_20230207_1200_12,2023-02-07 12:00:00,2023-02-07,2023,2,12,DJF,15.469613259668472,18.100000000000023,36.200000000000045,5.599999999999994
31004_20230209_0000_00,2023-02-09 00:00:00,2023-02-09,2023,2,00,DJF,24.17582417582399,13.549999999999955,9.100000000000023,2.1999999999999886
31004_20230209_1200_12,2023-02-09 12:00:00,2023-02-09,2023,2,12,DJF,-82.7586206896559,62.049999999999955,2.8999999999999773,-2.400000000000002
31004_20230209_1200_12,2023-02-09 12:00:00,2023-02-09,2023,2,12,DJF,131.03448275863752,4422.05,2.899999999999636,3.8000000000000114
31004_20230210_0000_00,2023-02-10 00:00:00,2023-02-10,2023,2,00,DJF,42.42424242424172,37.950000000000045,3.300000000000068,1.4000000000000057
31004_20230211_0000_00,2023-02-11 00:00:00,2023-02-11,2023,2,00,DJF,-99.99999999985967,2080.2,0.20000000000027285,-0.19999999999999218
31004_20230212_0000_00,2023-02-12 00:00:00,2023-02-12,2023,2,00,DJF,-73.46938775509375,4428.15,4.900000000000546,-3.5999999999999943
31004_20230215_1200_12,2023-02-15 12:00:00,2023-02-15,2023,2,12,DJF,15.55555555555562,13.5,27.0,4.200000000000017
31004_20230224_1200_12,2023-02-24 12:00:00,2023-02-24,2023,2,12,DJF,-1199.9999999956515,2139.25,0.1000000000003638,-1.200000000000017
31004_20230310_0000_00,2023-03-10 00:00:00,2023-03-10,2023,3,00,MAM,-58.33333333333129,4558.4,4.800000000000182,-2.800000000000008
31004_20230322_1200_12,2023-03-22 12:00:00,2023-03-22,2023,3,12,MAM,33.33333333332386,761.0999999999999,0.6000000000001364,0.19999999999998863
31004_20230415_1200_12,2023-04-15 12:00:00,2023-04-15,2023,4,12,MAM,-22.222222222218715,2162.8500000000004,0.900000000000091,-0.19999999999998863
31004_20230417_1200_12,2023-04-17 12:00:00,2023-04-17,2023,4,12,MAM,49.999999999998224,4603.200000000001,4.800000000000182,2.4000000000000057
31004_20230507_0000_00,2023-05-07 00:00:00,2023-05-07,2023,5,00,MAM,37.50000000000333,2198.1000000000004,1.599999999999909,0.6000000000000192
31004_20230826_1200_12,2023-08-26 12:00:00,2023-08-26,2023,8,12,JJA,22.22222222222222,22.5,9.0,2.0
31004_20230827_1200_12,2023-08-27 12:00:00,2023-08-27,2023,8,12,JJA,24.44444444444432,40.5,9.0,2.1999999999999886
31004_20230828_1200_12,2023-08-28 12:00:00,2023-08-28,2023,8,12,JJA,16.666666666666668,36.0,18.0,3.0
31004_20230829_1200_12,2023-08-29 12:00:00,2023-08-29,2023,8,12,JJA,22.22222222222222,22.5,9.0,2.0
31004_20230830_1200_12,2023-08-30 12:00:00,2023-08-30,2023,8,12,JJA,37.77777777777752,31.5,9.0,3.3999999999999773
31004_20230831_1200_12,2023-08-31 12:00:00,2023-08-31,2023,8,12,JJA,15.686274509803948,15.299999999999955,30.600000000000023,4.800000000000011
31004_20230902_1200_12,2023-09-02 12:00:00,2023-09-02,2023,9,12,SON,-17.391304347826086,2404.45,11.5,-2.0
31004_20230905_1200_12,2023-09-05 12:00:00,2023-09-05,2023,9,12,SON,16.974169741697278,13.549999999999955,27.100000000000023,4.599999999999966
31004_20230917_1200_12,2023-09-17 12:00:00,2023-09-17,2023,9,12,SON,43.95604395604385,22.65000000000009,9.100000000000023,4.0
31004_20230924_1200_12,2023-09-24 12:00:00,2023-09-24,2023,9,12,SON,15.49815498154976,13.549999999999955,27.100000000000023,4.199999999999989
31004_20230926_1200_12,2023-09-26 12:00:00,2023-09-26,2023,9,12,SON,16.974169741697487,13.549999999999955,27.100000000000023,4.600000000000023
31004_20230930_1200_12,2023-09-30 12:00:00,2023-09-30,2023,9,12,SON,15.469613259668552,27.049999999999955,18.100000000000023,2.8000000000000114
31004_20231002_1200_12,2023-10-02 12:00:00,2023-10-02,2023,10,12,SON,16.84981684981696,31.75,27.299999999999955,4.600000000000023
31004_20231007_1200_12,2023-10-07 12:00:00,2023-10-07,2023,10,12,SON,66.66666666668216,2267.6000000000004,0.599999999999909,0.40000000000003233
31004_20231011_0000_00,2023-10-11 00:00:00,2023-10-11,2023,10,00,SON,-17.054263565890675,3581.3500000000004,12.900000000000546,-2.1999999999999904
31004_20231016_0000_00,2023-10-16 00:00:00,2023-10-16,2023,10,00,SON,21.978021978021925,40.65000000000009,9.100000000000023,2.0
31004_20231016_1200_12,2023-10-16 12:00:00,2023-10-16,2023,10,12,SON,21.978021978021925,4.5499999999999545,9.100000000000023,2.0
31004_20231024_1200_12,2023-10-24 12:00:00,2023-10-24,2023,10,12,SON,25.000000000000444,21.40000000000009,6.399999999999977,1.6000000000000227
31004_20231027_1200_12,2023-10-27 12:00:00,2023-10-27,2023,10,12,SON,-46.15384615383926,4760.35,1.300000000000182,-0.5999999999999943
31004_20231031_0000_00,2023-10-31 00:00:00,2023-10-31,2023,10,00,SON,25.414364640883925,36.15000000000009,18.100000000000023,4.599999999999996
31004_20231107_0000_00,2023-11-07 00:00:00,2023-11-07,2023,11,00,SON,26.66666666666645,4.5,9.0,2.399999999999981
31004_20231107_0000_00,2023-11-07 00:00:00,2023-11-07,2023,11,00,SON,39.560439560439086,40.549999999999955,9.100000000000023,3.599999999999966
31004_20231108_1200_12,2023-11-08 12:00:00,2023-11-08,2023,11,12,SON,33.333333333333336,40.39999999999998,9.0,3.0
31004_20231109_1200_12,2023-11-09 12:00:00,2023-11-09,2023,11,12,SON,28.571428571429987,796.5999999999999,1.3999999999998636,0.3999999999999808
31004_20231113_1200_12,2023-11-13 12:00:00,2023-11-13,2023,11,12,SON,-100.0000000000977,2192.4,0.1999999999998181,-0.2000000000000135
31004_20231114_1200_12,2023-11-14 12:00:00,2023-11-14,2023,11,12,SON,26.66666666666539,712.55,1.5,0.3999999999999808
31004_20231117_0000_00,2023-11-17 00:00:00,2023-11-17,2023,11,00,SON,18.48739495798331,672.3499999999999,11.899999999999864,2.1999999999999886
31004_20231128_0000_00,2023-11-28 00:00:00,2023-11-28,2023,11,00,SON,-48.148148148151286,2086.0,5.399999999999636,-2.5999999999999943
31004_20231129_1200_12,2023-11-29 12:00:00,2023-11-29,2023,11,12,SON,20.454545454545894,2134.8,8.799999999999727,1.799999999999983
31004_20231203_1200_12,2023-12-03 12:00:00,2023-12-03,2023,12,12,DJF,30.434782608695624,32.10000000000002,9.200000000000045,2.8000000000000114
31004_20231205_1200_12,2023-12-05 12:00:00,2023-12-05,2023,12,12,DJF,-34.14634146341489,596.75,28.699999999999818,-9.800000000000011
31004_20231206_1200_12,2023-12-06 12:00:00,2023-12-06,2023,12,12,DJF,-29.629629629626926,2000.0500000000002,2.700000000000273,-0.8000000000000078
