year,month,n_profiles,median_850,q25_850,q75_850,n_850,median_700,q25_700,q75_700,n_700,median_500,q25_500,q75_500,n_500
2016,4,59,-0.56056877221766,-0.7279784065858774,-0.3275475066750242,59,-0.63425904951751,-0.7399608388969217,-0.494888520579133,59,-0.6074445208060841,-0.7082034553701348,-0.5502440304898237,59
2016,5,62,-0.7538227817553222,-0.8774947450584066,-0.6450571443039429,62,-0.71658226229271,-0.8120421308572158,-0.5653325689233755,62,-0.6472876445477083,-0.7245545217132305,-0.5667847664800344,62
2016,6,59,-0.7061379684953814,-0.8458613736271823,-0.5445767784930109,59,-0.6775126224485387,-0.7740815882116475,-0.571335784554299,59,-0.6520389153384387,-0.7182872417470442,-0.5882259789941477,59
2016,7,61,-0.6457564575645741,-0.7264899771290239,-0.5057226510513649,61,-0.5898710710373304,-0.6520605112154406,-0.5075697908462399,61,-0.5634997576345125,-0.5953953384405927,-0.5038946438609174,61
2016,8,60,-0.522414007493143,-0.6920870084160216,-0.2932852729079433,60,-0.5327991759400905,-0.5988994921141404,-0.4172812525686867,60,-0.5663754528454259,-0.5986299397255765,-0.49887173122689965,60
2016,9,59,-0.27897245147042127,-0.645691992344938,-0.07448858050494742,59,-0.46229151559100745,-0.5948231983565733,-0.3648511156153924,59,-0.5369155129497437,-0.580771708525254,-0.4938834430334299,59
2016,10,62,-0.7574462538215276,-0.8254347156958601,-0.6368823930133967,62,-0.4476522100498167,-0.5640489426923677,-0.30984536015582115,62,-0.4983499124360017,-0.5365445912137179,-0.4541174333512708,62
2016,11,60,0.014764506127269466,-0.4058657116052454,0.5535573673450463,60,-0.19790166223180256,-0.38772984297896096,-0.05501497700041996,60,-0.3963464538733254,-0.462001139771234,-0.321158355137234,60
2016,12,60,-0.1839688621297837,-0.4794874309570856,0.5000720006004232,60,-0.2359603737593106,-0.41283643406236126,0.0023524983532510605,60,-0.4172562017710654,-0.4800575121824287,-0.30565038395459876,60
2017,1,62,-0.044957290573956185,-0.398981543284277,0.5712455007849191,62,-0.1966225587642065,-0.4645447862600657,0.13948942772488224,62,-0.39052608955481594,-0.5277505953866607,-0.23313864872481982,62
2017,2,55,-0.14590020426028594,-0.41295086007853277,0.6026260012399367,55,-0.13420245398773042,-0.39417838032681607,0.004463488662738543,55,-0.37352525850681,-0.47333015905944154,-0.2676429672869113,55
2017,3,62,-0.4557340941780259,-0.696204781723688,-0.07003445009846132,62,-0.5293075123335766,-0.6158118996304792,-0.2553882507089607,62,-0.5455314438898708,-0.6011838707404609,-0.44037779854329545,62
2017,4,59,-0.6766281364533424,-0.8238688124267384,-0.5188540841501598,59,-0.7141850303058773,-0.7745184932343033,-0.6396743457330725,59,-0.64517507316969,-0.7024675398132922,-0.6131267053416206,59
2017,5,62,-0.7987949640700982,-0.9088821167315501,-0.63847643024786,62,-0.6642740677410963,-0.7989174421341204,-0.506831108067112,62,-0.6123554270203366,-0.712919617616199,-0.5581256165976083,62
2017,6,58,-0.7195647104776132,-0.866122638326584,-0.5182884606334677,58,-0.7364562212661856,-0.8587821915726689,-0.6262725053283285,58,-0.671256553151762,-0.7516393447457295,-0.6233569664622005,58
2017,7,61,-0.5622715771717737,-0.6854949273375376,-0.4253622225176112,61,-0.6114627739740793,-0.6610784652609728,-0.5552284007739542,61,-0.597441261667203,-0.6404079338312049,-0.5502700959445287,61
2017,8,60,-0.48121387350162304,-0.6021190744942531,-0.33534269808508044,60,-0.546269523420394,-0.6103727233179863,-0.4798338967927363,60,-0.5678328009049316,-0.6115677482133034,-0.5270020243468976,60
2017,9,58,-0.4401068039139959,-0.6125247309096737,-0.2379591302323426,58,-0.4535972825813825,-0.5241203582630861,-0.37195116790554833,58,-0.5197313299044859,-0.5666246298496894,-0.47913767387974215,58
2017,10,62,-0.6025000180485192,-0.746166764818864,-0.19863407143922637,62,-0.49024381631293096,-0.6367536076157642,-0.32604414144725136,62,-0.5400451871456997,-0.6180219061457922,-0.4475571085503827,62
2017,11,60,-0.4338310503198902,-0.6201892613072049,-0.09264467524499914,60,-0.22877355829057977,-0.4546519428004939,-0.09655866177091527,60,-0.3714852121874105,-0.47761726465533333,-0.3053092161572556,60
2017,12,62,0.35097301756843646,-0.2161545689686477,1.3794460595476996,62,0.1456853216059537,-0.10658339384290899,0.3837101981935513,62,-0.2565542474409477,-0.34091932991921103,-0.16849032754687,62
2018,1,62,0.04140614831226563,-0.5076083272038743,0.5061569611973534,62,0.004418327221313759,-0.31197443916121004,0.2108196783398991,62,-0.2876174136979605,-0.44486833059175424,-0.232539915399757,62
2018,2,55,0.0,-0.2556164417564236,0.5335200835509015,55,-0.10987501716797168,-0.264960543670163,0.023831774116792367,55,-0.34758272017334,-0.4275627586612133,-0.291535816130052,55
2018,3,62,-0.3476834147341869,-0.6317035616258456,-0.04401862028974653,62,-0.4529808178918949,-0.6364285536884029,-0.2790939576628273,62,-0.5227370555868583,-0.5944454431166919,-0.40727649677227307,62
2018,4,60,-0.5973697844093886,-0.7577753024908901,-0.3495358853281145,60,-0.6211110059380893,-0.7113923149056534,-0.495562769688872,60,-0.6103611034362592,-0.6657594931197384,-0.521254735386246,60
2018,5,62,-0.6851356055851696,-0.8150165028643286,-0.42441333151852073,62,-0.6044875569954895,-0.7634346314374186,-0.48265566526317066,62,-0.6019124829276394,-0.6723396568690462,-0.5620998428739268,62
2018,6,60,-0.6926649502150606,-0.8027310676706205,-0.5371693524507404,60,-0.6757838703931248,-0.7598953570041951,-0.60967602933997,60,-0.6406576482068485,-0.6966261514384839,-0.6213097383018231,60
2018,7,62,-0.6190067940783182,-0.7585050419939563,-0.48365841492827855,62,-0.6351152436570822,-0.7332525087418305,-0.5414409263853822,62,-0.6006685974800996,-0.6411003282142866,-0.5371567385646727,62
2018,8,62,-0.48094559022203454,-0.5734701843753882,-0.3410368461198454,62,-0.5686814788719105,-0.6228742646482341,-0.5147226029670565,62,-0.5724376269906795,-0.5972611821310743,-0.542032548090026,62
2018,9,60,-0.4394608980439787,-0.5645240503009157,-0.14418555471155203,60,-0.4569339425182213,-0.5796842373066559,-0.40624336070991907,60,-0.5261838949516303,-0.5796314704563279,-0.4788712519429819,60
2018,10,62,-0.49874046922184134,-0.6411850671442526,-0.17245948990985813,62,-0.3837678840255663,-0.5263104765813436,-0.19863965050000607,62,-0.48278840047089,-0.565405483303502,-0.4173044313054063,62
2018,11,60,0.1999656744897533,-0.3352640145920088,0.763533912074013,60,-0.0921812251099761,-0.27399077133633154,0.036595370980379086,60,-0.3533890505423376,-0.42602950959404984,-0.3051217490470425,60
2018,12,62,0.013453518094981074,-0.33664179174883924,0.3821722008634826,62,0.0,-0.267139111643829,0.1711003191446568,62,-0.2897746564653629,-0.42227499740728797,-0.21478526287653968,62
2019,1,62,-0.05550546649760445,-0.3919310325699097,0.4905736742910169,62,-0.21653659534042743,-0.38399010081319773,0.03423961635306427,62,-0.38245046228650054,-0.46227657000219863,-0.2729431485578099,62
2019,2,56,-0.4577215348702247,-0.7210668240960979,-0.049238348809916795,56,-0.36295369589744997,-0.5270257049412854,-0.0758490125700925,56,-0.45240124035074103,-0.5541650706282845,-0.30114311440227004,56
2019,3,62,-0.1827987737569241,-0.3588147739407754,0.20310587756914006,62,-0.3928806699524764,-0.5702620337994967,-0.29872242318737685,62,-0.5121132382535978,-0.5631171049304032,-0.4636603268377627,62
2019,4,59,-0.6541933795629988,-0.730644637936355,-0.45944411735796487,59,-0.7106780494345852,-0.7885080723562334,-0.6265542384379497,59,-0.6517749794342842,-0.7062911861979235,-0.5968382138620224,59
2019,5,61,-0.7739524953295984,-0.8585994097129027,-0.6134114038756495,61,-0.7063756095337921,-0.8155178768890522,-0.6166681781082782,61,-0.6771529856290738,-0.7354665416018249,-0.6180261131852606,61
2019,6,60,-0.6396602236993905,-0.7740120654685384,-0.5295936686807672,60,-0.725105247839563,-0.7661674974995749,-0.6487842504064422,60,-0.6752727870225865,-0.7005955004409691,-0.6341896913879463,60
2019,7,60,-0.5340140257830717,-0.6736562674223258,-0.3773205021943336,60,-0.5942487049000011,-0.6427481173900023,-0.5066893946822096,60,-0.5892698938717033,-0.6147707521246921,-0.5555836064291388,60
2019,8,62,-0.3983161081154608,-0.5100908186842672,-0.2775494246474395,62,-0.5670810821128665,-0.6167606583957497,-0.4999193173753996,62,-0.5821342123970896,-0.6153288973947515,-0.5407563444844256,62
2019,9,59,-0.4477827531417049,-0.6086359327181322,-0.20734972866289014,59,-0.5525583014270792,-0.5967252127156832,-0.40802668443308787,59,-0.5476660510730437,-0.6015594526383514,-0.485458952647171,59
2019,10,61,-0.4946893641786669,-0.6927606511950121,-0.298750678978822,61,-0.4602451509885884,-0.5811004012359899,-0.37257824143070045,61,-0.5343906223064985,-0.5797873430169425,-0.491294604378555,61
2019,11,60,-0.334986725024088,-0.6659584885019352,-0.02067824648469986,60,-0.17636035987654686,-0.2843240625813733,0.08442412936344985,60,-0.3522434240186169,-0.41477556523385484,-0.25291278672137696,60
2019,12,62,-0.06329673216229939,-0.3896714399478475,0.5373743093953649,62,-0.07509286416368295,-0.269399587073874,0.14179889944808988,62,-0.3294007709379744,-0.41198217031483286,-0.21879810454022186,62
2020,1,62,-0.24203443193832785,-0.5596035337412619,0.1606042700895935,62,-0.39362132130906613,-0.5066796146784449,-0.2530696453639897,62,-0.47674984498049366,-0.5168795394927557,-0.41140645654797475,62
2020,2,57,-0.36014405762304624,-0.6680687863417087,0.2649325626204229,57,-0.22530980097634284,-0.5019622159350174,0.009143693137657942,57,-0.42309662190749764,-0.5311670051554447,-0.3259409342171908,57
2020,3,61,-0.3112033195020766,-0.5919220055710365,-0.02974862412613274,61,-0.42587422514550566,-0.6636412433513892,-0.33133557472104397,61,-0.528806630079765,-0.6358714433820988,-0.45140613009524666,61
2020,4,60,-0.6187920087973799,-0.7781433292490553,-0.3718061768562466,60,-0.6010026756280782,-0.7265809724905172,-0.5082889522680418,60,-0.6110551757130079,-0.6474462040527688,-0.552660732971309,60
2020,5,61,-0.7350641226149497,-0.8597528210639486,-0.5359056806002143,61,-0.7132230681718741,-0.8060924556871811,-0.6399928392409601,61,-0.6441398455799431,-0.7051295544002195,-0.6066498974825084,61
2020,6,59,-0.7677543186180456,-0.9170638797766514,-0.60899038707252,59,-0.7612486178446872,-0.8287705143356096,-0.7117191295609729,59,-0.7091910345248014,-0.7349052272877766,-0.6764315820051248,59
2020,7,60,-0.6068999780515588,-0.7933250496179565,-0.45001521052352433,60,-0.6695085714112746,-0.7189770583426863,-0.5619550295976007,60,-0.6024153152561817,-0.6631482010705776,-0.5563387039205592,60
2020,8,62,-0.5163323769090002,-0.6500953595603132,-0.3935258679422249,62,-0.5939680902660214,-0.6770742736951854,-0.4910282572193685,62,-0.5768331973413742,-0.6113956535298295,-0.5347552648283889,62
2020,9,60,-0.2299851702133276,-0.5033896388774111,0.012235409274439535,60,-0.4518431080420566,-0.5382401677267517,-0.3836664638932615,60,-0.5364064957035385,-0.588114252768098,-0.4904286302006767,60
2020,10,62,-0.4963306940508595,-0.6769544978557978,-0.07740167912516757,62,-0.44794464673569745,-0.544975478492961,-0.34249127092229137,62,-0.5284644558222774,-0.5561413470999175,-0.47961715032428726,62
2020,11,58,-0.44407489682970863,-0.7181677018633535,-0.14264283519727097,58,-0.37875696060744446,-0.5971629971311142,-0.1834255623237759,58,-0.4506363963627573,-0.5665864778161667,-0.37848954231206755,58
2020,12,62,-0.3472840638561868,-0.6798450434086085,0.30336371269544976,62,-0.20185972198476063,-0.4809734515473531,0.045792869080706115,62,-0.3466014001807589,-0.5186026580934875,-0.25079778732643626,62
2021,1,62,0.3872007317557963,-0.21346550706030631,0.7571376059536815,62,0.11019353803216278,-0.11110363929850767,0.24026433584604012,62,-0.21989777192113064,-0.3398906807172438,-0.1445896998556027,62
2021,2,55,0.23513604299630592,-0.33604825858379905,0.8868421956460754,55,0.09536070185476564,-0.0441556495292847,0.1676341658788989,55,-0.23924524895048063,-0.29669775639123747,-0.18305219296020703,55
2021,3,62,-0.3549532751592881,-0.6726890404618451,-0.09078578321753747,62,-0.48611128934748854,-0.6325847669630968,-0.28637824874713974,62,-0.5094732669643536,-0.6262257159214941,-0.40341918384532066,62
2021,4,60,-0.647185316983234,-0.7651099687117447,-0.47920483647534656,60,-0.6096013767978234,-0.6753769473814387,-0.4849926678131328,60,-0.5644457409932864,-0.6358527524515968,-0.5016009499358898,60
2021,5,61,-0.7327720611163151,-0.8677486742728552,-0.5788507694479692,61,-0.757844353837973,-0.8007687379884689,-0.662251655629137,61,-0.6700062617407632,-0.7383392595691279,-0.6112161310649022,61
2021,6,58,-0.6399490595516469,-0.7923748791964584,-0.4884042824538521,58,-0.6913861073051735,-0.7748272608041965,-0.5752833195420588,58,-0.6530663966505564,-0.7029652338459402,-0.5726045848936844,58
2021,7,62,-0.6161366181224086,-0.7448735545777522,-0.44820256457669744,62,-0.5718081478080699,-0.730052869053431,-0.49740999005238995,62,-0.5710068918949658,-0.6491388058591416,-0.5156301864316922,62
2021,8,62,-0.5622295536178743,-0.6666621888346185,-0.37338935259098266,62,-0.5665845848100158,-0.6261248698564853,-0.4700824536881475,62,-0.5635559796194485,-0.5883699004200638,-0.5147358613883323,62
2021,9,56,-0.36864638739167727,-0.5920509950948856,0.050718722585144774,56,-0.4401547545614351,-0.5255025317859282,-0.375713110273467,56,-0.5348692515784943,-0.578621574810173,-0.491869622586932,56
2021,10,62,-0.5924283491291218,-0.6999902917148628,-0.4381445523023868,62,-0.5656589867044943,-0.6326961694296762,-0.43439823797511096,62,-0.5711559815852678,-0.6146860811185673,-0.4941854332100721,62
2021,11,60,-0.16460699319245597,-0.45788575230722506,0.6884613242801608,60,-0.30848497964516797,-0.4875858998882494,-0.03569002404538252,60,-0.45110564843535983,-0.5375372511613166,-0.2739128430995616,60
2021,12,62,-0.13094275581904438,-0.4270884423964652,0.3006606714603867,62,-0.09051527715211612,-0.31725471331771227,0.0774617210778335,62,-0.3071706741497743,-0.41577096786595613,-0.21569874371988923,62
2022,1,62,0.41325514070141,-0.11965451141784562,1.0970645266038526,62,-0.004583608155820106,-0.17941284210769726,0.21772631543192486,62,-0.31703699283640996,-0.3909971805317726,-0.1824977391625486,62
2022,2,56,0.013274923669188149,-0.3239761188658614,0.7517635574971471,56,-0.05563476016943532,-0.23049592978233982,0.10162329983385933,56,-0.3267065915152324,-0.3978417556658649,-0.2556086435626348,56
2022,3,61,-0.08805400645729296,-0.5538704998021876,0.11968880909635117,61,-0.4619590836240225,-0.5969287055312186,-0.291572610985703,61,-0.5586716030771275,-0.628711142158575,-0.45267761003801604,61
2022,4,59,-0.6395906619763351,-0.756224953187298,-0.5047856737230066,59,-0.7325310374351914,-0.7839705133086914,-0.6277899763093568,59,-0.6879018992074178,-0.7398041284952996,-0.6057178067893769,59
2022,5,62,-0.694295581056525,-0.810385812657396,-0.6048234275415785,62,-0.6438955616057436,-0.757573422886248,-0.5286641899157045,62,-0.6126747707192144,-0.6777905338103182,-0.5411964518342318,62
2022,6,58,-0.7887228891993469,-0.8479949013588403,-0.6176378819296939,58,-0.7550523530518845,-0.8304948767205236,-0.6810600167854808,58,-0.6719565608552655,-0.729879080620496,-0.6401377999969584,58
2022,7,62,-0.54261725442264,-0.6819063644164294,-0.4060232840904703,62,-0.6544864205546088,-0.7048274546564528,-0.5908815363466449,62,-0.6053590053770068,-0.6345572641297055,-0.5685687700588182,62
2022,8,62,-0.5644110400007638,-0.6823151872382609,-0.4091022232197843,62,-0.5755460913060781,-0.6483338425354418,-0.5135627906739794,62,-0.585471051576971,-0.6242155224956004,-0.5548661939824395,62
2022,9,58,-0.5644390351492888,-0.7554240220885344,-0.3736399792390537,58,-0.6005543549584238,-0.6665519322502127,-0.5024761872090926,58,-0.5804654189239739,-0.6175116504620344,-0.5226934292757364,58
2022,10,62,-0.6251329406378858,-0.7014024401562676,-0.4047914467712507,62,-0.542152055673554,-0.6235754444144372,-0.4553367276500336,62,-0.5414827586000648,-0.5926775629335141,-0.5001747842919528,62
2022,11,60,-0.11841736215863372,-0.6290654674799644,0.467420563287596,60,-0.3250520247491796,-0.5493444052814616,0.1983486303298987,60,-0.4528536333370483,-0.5527243151300786,-0.21320058050790563,60
2022,12,62,0.13423806174574882,-0.4764210986088379,0.8687079279002283,62,0.028271215191066696,-0.2986077848068095,0.3604103614165886,62,-0.2513162719474859,-0.4359290367442972,-0.10632325033683677,62
2023,1,61,0.15691197238349286,-0.25553662691652274,0.6968641114982587,61,-0.08766376077533643,-0.34241549674705274,0.17721768238653135,61,-0.3371435169149063,-0.44488383588729563,-0.16744809109176156,61
2023,2,56,-0.2705151051688029,-0.6250371873317216,0.05675584659530203,56,-0.3207340016879635,-0.46310389918464134,-0.17598234098002818,56,-0.4470910089630129,-0.5214710016777762,-0.34741493499222975,56
2023,3,62,-0.407103703707401,-0.6527262437406534,-0.18234409055373438,62,-0.47280522321557394,-0.5945399587580554,-0.34112660972095793,62,-0.5229835607132943,-0.5896552015811946,-0.449378229421898,62
2023,4,60,-0.6719532975631317,-0.803192124945475,-0.46478221633877664,60,-0.709078643870007,-0.8109337327671766,-0.4433359947304429,60,-0.6426589068588859,-0.6928520538774239,-0.5097311492239317,60
2023,5,62,-0.7984056089965694,-0.9138893370991661,-0.6428895762499441,62,-0.7611167919821129,-0.8735343001754141,-0.5579441563226766,62,-0.6725445694008331,-0.7454930700900996,-0.5627893212707944,62
2023,6,59,-0.8170411438576046,-0.9283633634339471,-0.6476181905337546,59,-0.7571296374190292,-0.8229773916663281,-0.6354604257200365,59,-0.6631880825300727,-0.6978336416678815,-0.6089038888561578,59
2023,7,62,-0.5873274266770534,-0.7938442078148755,-0.3640930748279343,62,-0.6628045216435996,-0.7244278558128274,-0.5740055969180977,62,-0.635844689616383,-0.6655086025876067,-0.5816130222289709,62
2023,8,62,-0.5179418552511614,-0.6429084685364634,-0.29533317365968065,62,-0.6039895933869818,-0.6953698901300658,-0.5404275947798778,62,-0.590795187817666,-0.6429169619362088,-0.5416722917011685,62
2023,9,60,-0.4823561222018449,-0.680658992598109,-0.2530170143856517,60,-0.5267936622531486,-0.5891563910715527,-0.37771292850734517,60,-0.5251353593706458,-0.5820424646912313,-0.4850497754882651,60
2023,10,62,-0.684855444210426,-0.7861271185180677,-0.23044256264732169,62,-0.505098988084745,-0.6602334936106201,-0.3978655978561827,62,-0.543996680856071,-0.58558254070848,-0.45697763801438385,62
2023,11,58,-0.4268945917263171,-0.7616174515076743,-0.19980242703579865,58,-0.24946432220258075,-0.4314351763226251,-0.16148870897297374,58,-0.421238668473656,-0.5211722196942259,-0.3037597840434243,58
2023,12,61,0.19141372709871166,-0.2668801708033093,0.6521030322791,61,-0.018229047987968924,-0.15257712296762466,0.21102346379942805,61,-0.24431072705062618,-0.36981235447198985,-0.16664414718731715,61
2024,1,61,-0.07581501137225098,-0.37593984962406046,0.3736571695469416,61,-0.17827960184222225,-0.3838219066353212,-0.009185688697009536,61,-0.3772212880061808,-0.4851947580828006,-0.24829849025650097,61
2024,2,58,0.1421342096497642,-0.5111129470776152,0.53830765890015,58,-0.1273513357596035,-0.3720867318445765,0.04041039087703993,58,-0.34325989310394356,-0.44189226159750383,-0.27215877054065696,58
2024,3,62,-0.39930318829767364,-0.7119564908284335,-0.0069608798552133035,62,-0.4818671890428991,-0.6036823590399395,-0.23762589775460502,62,-0.5299868176176048,-0.6390085761097964,-0.401907132873621,62
2024,4,60,-0.6462501987782517,-0.8199582997807813,-0.402738187786128,60,-0.5115630857120849,-0.6132102841325537,-0.4113714320078359,60,-0.575950528898757,-0.6279513341796019,-0.49830219376745905,60
2024,5,61,-0.8287292817679586,-0.930038867295945,-0.7093113231880319,61,-0.7202290417822323,-0.8350636453913514,-0.6320790735163101,61,-0.6726503240579829,-0.7250568064449486,-0.6113481500350254,61
2024,6,59,-0.8461259518916957,-0.9172535020804333,-0.7060546398874105,59,-0.7716693084174522,-0.8400420341273369,-0.6597081937385083,59,-0.697449271926184,-0.7511379083501715,-0.6411141535597977,59
2024,7,62,-0.6624270822932539,-0.8594243067650243,-0.49985394276605466,62,-0.6423865801017732,-0.7237854101687302,-0.5605547205005214,62,-0.6106275305871531,-0.650624925508851,-0.5514419016815527,62
2024,8,62,-0.469850040143247,-0.672597875388978,-0.31223208005312963,62,-0.5795822038160559,-0.6252648119469635,-0.5299537993638226,62,-0.5756527660888053,-0.6014155608335505,-0.5383693231232666,62
2024,9,60,-0.6379796525702583,-0.730068511980819,-0.47856608526708283,60,-0.5723483423853883,-0.6151994915404422,-0.48604948532133724,60,-0.5686725101106189,-0.6160692252087284,-0.5135259181852341,60
2024,10,62,-0.6564957124023544,-0.7818724565435738,-0.4308646302908933,62,-0.5649670450167765,-0.6675805464727675,-0.43359093866486226,62,-0.5709149845588393,-0.6333427827138876,-0.5185719583326273,62
2024,11,60,-0.24693161239754352,-0.6331607917787314,0.1848192316933261,60,-0.3398935364111991,-0.5031584020147705,-0.15195106991521995,60,-0.4607869824110943,-0.5470793693295866,-0.3793656080202532,60
2024,12,62,-0.3252883138955877,-0.5603623411266452,0.21908303940531834,62,-0.14801961274245673,-0.3806584713424877,0.03793591924321518,62,-0.3734157221981513,-0.477328382243583,-0.29345431508258984,62
2025,1,62,0.4563521147741421,-0.2195136254042622,1.0280047361654367,62,-0.009571601225410203,-0.4279360748137831,0.26454828123422625,62,-0.3046668745516579,-0.4829641275501944,-0.1931207565375361,62
2025,2,56,0.17430162290753015,-0.39920444452999093,0.8127308688076235,56,-0.09837518950635935,-0.40888680321767146,0.11000453608894228,56,-0.3664496287649214,-0.4531866207668944,-0.2681315955451852,56
2025,3,61,-0.0606612071580233,-0.4714016341923318,0.214720267207445,61,-0.3544280184675649,-0.5616617440565532,-0.21201753963282444,61,-0.47504863593177393,-0.5870751731413106,-0.38067734313468105,61
2025,4,59,-0.6711409395973187,-0.8329119176487716,-0.48966771441233437,59,-0.6033615859790258,-0.6918196020432541,-0.48860768368474683,59,-0.5990265818045674,-0.6782319919498067,-0.5440708158362085,59
2025,5,61,-0.7424721572940984,-0.8727669439519947,-0.6002233389168078,61,-0.6743912374400305,-0.7889971544364927,-0.5157810060095601,61,-0.6424301729456066,-0.6884280539727601,-0.5865516407320802,61
2025,6,60,-0.7810450382159608,-0.9049270792901354,-0.5907345922997731,60,-0.6855003450694084,-0.7761411060353721,-0.5985417866503745,60,-0.6243412657945466,-0.6819162573750489,-0.5812597434973518,60
2025,7,62,-0.5774923874013889,-0.6691068910421741,-0.45416932512938313,62,-0.6188458491771267,-0.6937941282484409,-0.54521645796753,62,-0.5867925455297706,-0.6270364022429838,-0.5463212050648514,62
2025,8,59,-0.5010647626205688,-0.6243875516770756,-0.28229377236134146,59,-0.6007393715341963,-0.679745855297995,-0.5367859852313033,59,-0.5994594704435994,-0.6330137816419544,-0.5517391287056672,59
2025,9,59,-0.5395198273536552,-0.6629426664749896,-0.2366103310134346,59,-0.5635339029267421,-0.6510026309112398,-0.49120407215401884,59,-0.5889376859403775,-0.6323028980760805,-0.5402872815273487,59
2025,10,62,-0.5027513225533906,-0.7350144585132523,-0.1708003067883405,62,-0.459102569254906,-0.5349689053106528,-0.3451351038927709,62,-0.5063005248068728,-0.5753185775557941,-0.46329219828487744,62
2025,11,60,-0.3200966926629922,-0.6387128112764464,0.37708746976889074,60,-0.32786965939478574,-0.48827828454725913,-0.10207940815749822,60,-0.4555011476475227,-0.548522906839563,-0.32155430969498827,60
2025,12,61,0.5639760310186797,-0.0358166189111772,1.0947763528307788,61,0.10575397779166547,-0.22423710636638364,0.27827088231060704,61,-0.2753577393581002,-0.4054115610622696,-0.15799214553333632,61
2026,1,51,0.6034369670733339,0.09324196733457138,1.118990915576061,51,0.21502360585238134,0.07822813614705931,0.40246493708171366,51,-0.1972784540542966,-0.28575801938299933,-0.12589424688545428,51
2026,2,50,-0.09462225640648755,-0.5419989779503581,0.46592843794810884,50,-0.08672334573919555,-0.33762102825414647,0.15632750828437364,50,-0.2869594927534293,-0.47776705565558686,-0.20826356024787235,50
2026,3,62,-0.06905129638768365,-0.4805739629373563,0.2647929767385109,62,-0.35193899391350325,-0.5438853493704134,-0.1687815275176083,62,-0.471536375421267,-0.5924063364601013,-0.3839896699947179,62
2026,4,58,-0.6347078860274704,-0.7510850952232325,-0.42929099851874547,58,-0.602645373030904,-0.661042668254677,-0.5117206237855959,58,-0.6114467172714529,-0.6502538511122079,-0.5478833098547605,58
2026,5,60,-0.7023243497760876,-0.8621717373705812,-0.5384295618869808,60,-0.7371938588969749,-0.8400957892146554,-0.6596568037919063,60,-0.677682493202259,-0.7463131788897212,-0.6130650868194982,60
2026,6,58,-0.7387189415442242,-0.8729549318817797,-0.6129614016319587,58,-0.7142625162698595,-0.7988944579403877,-0.6267937826988795,58,-0.6473329154110831,-0.7114417048557229,-0.5817690205957908,58
2026,7,38,-0.6234047286150612,-0.7248846285753632,-0.4232079497779269,38,-0.625329491715431,-0.6931352692976093,-0.5374061956652278,38,-0.5817563610245824,-0.6058347006573515,-0.5434205980447464,38
