profile_id,datetime_utc,year,month,cycle,position_type,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,mean_gradient_c_100m,season,eligible
31004_20110811_1200_12,2011-08-11 12:00:00,2011,8,12,G,0.0,274.9,274.9,1.1999999999999904,0.4365223717715498,,JJA,True
31004_20110811_1200_12,2011-08-11 12:00:00,2011,8,12,HE,1771.8000000000002,2341.4,569.5999999999999,0.39999999999997726,0.07022471910111962,,JJA,True
31004_20110812_0000_00,2011-08-12 00:00:00,2011,8,00,HE,1814.9,2211.6,396.6999999999998,1.5,0.37811948575749954,,JJA,True
31004_20110812_1200_12,2011-08-12 12:00:00,2011,8,12,G,0.0,238.60000000000002,238.60000000000002,1.6000000000000227,0.6705783738474529,,JJA,True
31004_20110812_1200_12,2011-08-12 12:00:00,2011,8,12,HE,2312.3,2717.2,404.89999999999964,0.4000000000000341,0.09878982464806976,,JJA,True
31004_20110813_0000_00,2011-08-13 00:00:00,2011,8,00,G,0.0,360.29999999999995,360.29999999999995,1.1999999999999904,0.33305578684429377,,JJA,True
31004_20110813_1200_12,2011-08-13 12:00:00,2011,8,12,HE,3220.4,3462.0,241.5999999999999,0.8000000000000131,0.33112582781457506,,JJA,True
31004_20110815_0000_00,2011-08-15 00:00:00,2011,8,00,G,0.0,483.79999999999995,483.79999999999995,1.599999999999966,0.33071517155848823,,JJA,True
31004_20110816_0000_00,2011-08-16 00:00:00,2011,8,00,HE,2216.3,2433.7,217.39999999999964,2.2000000000000455,1.011959521619158,,JJA,True
31004_20110818_0000_00,2011-08-18 00:00:00,2011,8,00,HE,2152.1,2293.3,141.20000000000027,1.0,0.7082152974504236,,JJA,True
31004_20110819_1200_12,2011-08-19 12:00:00,2011,8,12,G,0.0,127.10000000000002,127.10000000000002,1.6000000000000192,1.2588512981904163,,JJA,True
31004_20110820_0000_00,2011-08-20 00:00:00,2011,8,00,HE,2092.3,2226.1,133.79999999999973,0.39999999999997726,0.29895366218234537,,JJA,True
31004_20110820_1200_12,2011-08-20 12:00:00,2011,8,12,G,0.0,293.4,293.4,5.599999999999968,1.908657123381039,,JJA,True
31004_20110821_1200_12,2011-08-21 12:00:00,2011,8,12,G,0.0,237.79999999999995,237.79999999999995,2.199999999999992,0.9251471825063047,,JJA,True
31004_20110821_1200_12,2011-08-21 12:00:00,2011,8,12,HE,2730.9,3031.7,300.7999999999997,0.6000000000000227,0.19946808510639072,,JJA,True
31004_20110822_1200_12,2011-08-22 12:00:00,2011,8,12,G,0.0,219.29999999999995,219.29999999999995,4.599999999999966,2.09758321933423,,JJA,True
31004_20110823_0000_00,2011-08-23 00:00:00,2011,8,00,HE,811.4000000000001,1041.1,229.69999999999982,2.0,0.8707009142359606,,JJA,True
31004_20110823_1200_12,2011-08-23 12:00:00,2011,8,12,HE,414.20000000000005,719.0999999999999,304.89999999999986,1.600000000000021,0.5247622171203745,,JJA,True
31004_20110824_0000_00,2011-08-24 00:00:00,2011,8,00,HE,284.1,605.0,320.9,1.3999999999999755,0.4362729822374496,,JJA,True
31004_20110825_0000_00,2011-08-25 00:00:00,2011,8,00,HE,2741.1,3250.3,509.2000000000003,3.0,0.5891594658287507,,JJA,True
31004_20110825_1200_12,2011-08-25 12:00:00,2011,8,12,G,0.0,208.89999999999998,208.89999999999998,3.0,1.4360938247965536,,JJA,True
31004_20110826_1200_12,2011-08-26 12:00:00,2011,8,12,G,0.0,229.29999999999995,229.29999999999995,1.8000000000000114,0.7849978194505066,,JJA,True
31004_20110827_0000_00,2011-08-27 00:00:00,2011,8,00,HE,342.29999999999995,551.3,209.0,0.6000000000000227,0.28708133971292954,,JJA,True
31004_20110827_1200_12,2011-08-27 12:00:00,2011,8,12,G,0.0,220.5,220.5,1.2000000000000455,0.5442176870748505,,JJA,True
31004_20110828_1200_12,2011-08-28 12:00:00,2011,8,12,G,0.0,248.10000000000002,248.10000000000002,1.6000000000000245,0.6449012494961807,,JJA,True
31004_20110829_1200_12,2011-08-29 12:00:00,2011,8,12,HE,4841.0,4887.4,46.399999999999636,0.4000000000000057,0.8620689655172604,,JJA,True
31004_20110830_0000_00,2011-08-30 00:00:00,2011,8,00,G,0.0,90.39999999999998,90.39999999999998,1.0,1.1061946902654871,,JJA,True
31004_20110830_0000_00,2011-08-30 00:00:00,2011,8,00,HE,2682.2,2992.3,310.10000000000036,2.6000000000000227,0.8384392131570525,,JJA,True
31004_20110830_1200_12,2011-08-30 12:00:00,2011,8,12,G,0.0,191.39999999999998,191.39999999999998,3.1999999999999886,1.6718913270637352,,JJA,True
31004_20110831_0000_00,2011-08-31 00:00:00,2011,8,00,G,0.0,65.60000000000002,65.60000000000002,1.1999999999999886,1.829268292682909,,JJA,True
31004_20110831_1200_12,2011-08-31 12:00:00,2011,8,12,G,0.0,229.5,229.5,4.000000000000002,1.7429193899782143,,JJA,True
31004_20110901_0000_00,2011-09-01 00:00:00,2011,9,00,G,0.0,54.799999999999955,54.799999999999955,1.3999999999999773,2.554744525547406,,SON,True
31004_20110901_1200_12,2011-09-01 12:00:00,2011,9,12,G,0.0,221.20000000000005,221.20000000000005,6.600000000000023,2.9837251356238794,,SON,True
31004_20110903_0000_00,2011-09-03 00:00:00,2011,9,00,HE,3721.7,3975.6000000000004,253.90000000000055,0.5999999999999677,0.2363135092555992,,SON,True
31004_20110903_1200_12,2011-09-03 12:00:00,2011,9,12,G,0.0,72.79999999999995,72.79999999999995,2.2000000000000437,3.021978021978084,,SON,True
31004_20110905_0000_00,2011-09-05 00:00:00,2011,9,00,HE,3003.6,3200.3,196.70000000000027,1.1999999999999904,0.610066090493131,,SON,True
31004_20110905_1200_12,2011-09-05 12:00:00,2011,9,12,G,0.0,71.60000000000002,71.60000000000002,0.8000000000000114,1.1173184357542054,,SON,True
31004_20110907_1200_12,2011-09-07 12:00:00,2011,9,12,G,0.0,54.200000000000045,54.200000000000045,0.6000000000000227,1.107011070110742,,SON,True
31004_20110908_0000_00,2011-09-08 00:00:00,2011,9,00,HE,1965.0,2208.9,243.9000000000001,2.6000000000000227,1.06601066010661,,SON,True
31004_20110908_0000_00,2011-09-08 00:00:00,2011,9,00,HE,4771.0,4851.0,80.0,1.0,1.25,,SON,True
31004_20110908_1200_12,2011-09-08 12:00:00,2011,9,12,HE,2208.3,2210.4,2.099999999999909,1.400000000000034,66.66666666667118,,SON,True
31004_20110909_0000_00,2011-09-09 00:00:00,2011,9,00,HE,2177.3,2202.3,25.0,0.7999999999999563,3.1999999999998248,,SON,True
31004_20110909_0000_00,2011-09-09 00:00:00,2011,9,00,HE,4680.9,4802.5,121.60000000000036,0.5999999999999943,0.4934210526315728,,SON,True
31004_20110909_1200_12,2011-09-09 12:00:00,2011,9,12,G,6.600000000000023,286.29999999999995,279.69999999999993,2.0,0.7150518412584914,,SON,True
31004_20110909_1200_12,2011-09-09 12:00:00,2011,9,12,HE,3083.3,3617.8,534.5,0.5999999999999659,0.11225444340504506,,SON,True
31004_20110910_1200_12,2011-09-10 12:00:00,2011,9,12,G,0.0,230.5,230.5,1.8000000000000114,0.7809110629067294,,SON,True
31004_20110910_1200_12,2011-09-10 12:00:00,2011,9,12,HE,4740.9,4763.3,22.400000000000546,1.4000000000000021,6.249999999999858,,SON,True
31004_20110911_0000_00,2011-09-11 00:00:00,2011,9,00,G,0.0,54.89999999999998,54.89999999999998,0.8000000000000114,1.4571948998178719,,SON,True
31004_20110912_0000_00,2011-09-12 00:00:00,2011,9,00,HE,4106.5,4257.8,151.30000000000018,0.5999999999999943,0.3965631196298702,,SON,True
31004_20110913_1200_12,2011-09-13 12:00:00,2011,9,12,HE,1966.6,2527.7,561.0999999999999,1.5999999999999677,0.2851541614685382,,SON,True
31004_20110914_0000_00,2011-09-14 00:00:00,2011,9,00,G,0.0,27.100000000000023,27.100000000000023,0.39999999999997726,1.4760147601475164,,SON,True
31004_20110914_0000_00,2011-09-14 00:00:00,2011,9,00,HE,2053.0,2715.7,662.6999999999998,3.8000000000000114,0.5734118002112588,,SON,True
31004_20110914_1200_12,2011-09-14 12:00:00,2011,9,12,HE,2195.1,3012.0,816.9000000000001,2.3999999999999755,0.2937936099889797,,SON,True
31004_20110915_0000_00,2011-09-15 00:00:00,2011,9,00,HE,3081.4,3291.9,210.5,0.8000000000000131,0.3800475059382485,,SON,True
31004_20110915_1200_12,2011-09-15 12:00:00,2011,9,12,HE,4750.9,4910.3,159.40000000000055,0.4000000000000057,0.250941028858221,,SON,True
31004_20110917_1200_12,2011-09-17 12:00:00,2011,9,12,HE,2264.4,2265.2,0.7999999999997272,0.5999999999999659,75.00000000002132,,SON,True
31004_20110919_1200_12,2011-09-19 12:00:00,2011,9,12,G,0.0,301.79999999999995,301.79999999999995,1.900000000000034,0.6295559973492493,,SON,True
31004_20110921_1200_12,2011-09-21 12:00:00,2011,9,12,E,63.299999999999955,200.20000000000005,136.9000000000001,0.39999999999997726,0.29218407596784296,,SON,True
31004_20110921_1200_12,2011-09-21 12:00:00,2011,9,12,HE,2181.3,2275.4,94.09999999999991,1.0,1.0626992561105217,,SON,True
31004_20110923_0000_00,2011-09-23 00:00:00,2011,9,00,G,0.0,45.60000000000002,45.60000000000002,0.6000000000000227,1.3157894736842597,,SON,True
31004_20110924_1200_12,2011-09-24 12:00:00,2011,9,12,HE,1527.3000000000002,1748.8000000000002,221.5,1.1999999999999904,0.5417607223476254,,SON,True
31004_20110925_0000_00,2011-09-25 00:00:00,2011,9,00,HE,1657.1,2232.3,575.2000000000003,1.8000000000000096,0.31293463143254674,,SON,True
31004_20110925_0000_00,2011-09-25 00:00:00,2011,9,00,HE,4720.9,4889.8,168.90000000000055,1.0,0.5920663114268779,,SON,True
31004_20110925_1200_12,2011-09-25 12:00:00,2011,9,12,HE,2206.9,2240.4,33.5,1.0,2.985074626865672,,SON,True
31004_20110926_0000_00,2011-09-26 00:00:00,2011,9,00,G,0.0,35.799999999999955,35.799999999999955,0.6000000000000227,1.6759776536313507,,SON,True
31004_20110928_0000_00,2011-09-28 00:00:00,2011,9,00,HE,1614.1999999999998,1825.9,211.70000000000027,0.7999999999999545,0.3778932451582208,,SON,True
31004_20110928_1200_12,2011-09-28 12:00:00,2011,9,12,G,0.0,171.89999999999998,171.89999999999998,3.0,1.7452006980802794,,SON,True
31004_20110929_0000_00,2011-09-29 00:00:00,2011,9,00,G,0.0,163.20000000000005,163.20000000000005,0.8000000000000116,0.4901960784313796,,SON,True
31004_20110930_0000_00,2011-09-30 00:00:00,2011,9,00,G,0.0,272.20000000000005,272.20000000000005,2.0,0.7347538574577516,,SON,True
31004_20110930_1200_12,2011-09-30 12:00:00,2011,9,12,G,0.0,189.79999999999995,189.79999999999995,1.8000000000000114,0.9483667017913655,,SON,True
31004_20111001_0000_00,2011-10-01 00:00:00,2011,10,00,E,226.29999999999995,476.4000000000001,250.10000000000014,0.8000000000000114,0.31987205117953255,,SON,True
31004_20111002_0000_00,2011-10-02 00:00:00,2011,10,00,HE,451.79999999999995,680.5,228.70000000000005,0.8000000000000114,0.34980323567993493,,SON,True
31004_20111002_1200_12,2011-10-02 12:00:00,2011,10,12,G,0.0,274.29999999999995,274.29999999999995,1.0,0.3645643456069997,,SON,True
31004_20111002_1200_12,2011-10-02 12:00:00,2011,10,12,HE,3473.1000000000004,3666.6000000000004,193.5,0.7999999999999563,0.41343669250643733,,SON,True
31004_20111003_0000_00,2011-10-03 00:00:00,2011,10,00,G,0.0,36.299999999999955,36.299999999999955,0.6000000000000227,1.6528925619835357,,SON,True
31004_20111005_0000_00,2011-10-05 00:00:00,2011,10,00,HE,2241.4,2310.5,69.09999999999991,0.3999999999999808,0.5788712011577154,,SON,True
31004_20111005_1200_12,2011-10-05 12:00:00,2011,10,12,HE,1497.6999999999998,1925.8000000000002,428.10000000000036,2.8000000000000114,0.6540527914038797,,SON,True
31004_20111006_1200_12,2011-10-06 12:00:00,2011,10,12,HE,1580.0,2248.3,668.3000000000002,1.8000000000000114,0.2693401167140522,,SON,True
31004_20111007_0000_00,2011-10-07 00:00:00,2011,10,00,HE,294.70000000000005,531.0,236.29999999999995,0.5999999999999659,0.253914515446452,,SON,True
31004_20111007_0000_00,2011-10-07 00:00:00,2011,10,00,HE,2210.9,2555.5,344.5999999999999,3.3999999999999773,0.9866511897852519,,SON,True
31004_20111009_1200_12,2011-10-09 12:00:00,2011,10,12,G,0.0,27.100000000000023,27.100000000000023,0.39999999999997726,1.4760147601475164,,SON,True
31004_20111010_1200_12,2011-10-10 12:00:00,2011,10,12,HE,4761.0,4818.7,57.69999999999982,0.8000000000000114,1.3864818024263672,,SON,True
31004_20111012_0000_00,2011-10-12 00:00:00,2011,10,00,HE,3082.6,3308.8,226.20000000000027,1.0,0.44208664898320016,,SON,True
31004_20111012_1200_12,2011-10-12 12:00:00,2011,10,12,HE,1823.5,2087.5,264.0,0.5999999999999677,0.22727272727271502,,SON,True
31004_20111013_0000_00,2011-10-13 00:00:00,2011,10,00,G,0.0,136.5,136.5,3.0,2.197802197802198,,SON,True
31004_20111013_1200_12,2011-10-13 12:00:00,2011,10,12,HE,1590.6,1912.6,322.0,1.1999999999999869,0.3726708074534121,,SON,True
31004_20111013_1200_12,2011-10-13 12:00:00,2011,10,12,HE,4700.9,4902.3,201.40000000000055,0.5999999999999943,0.29791459781528934,,SON,True
31004_20111014_0000_00,2011-10-14 00:00:00,2011,10,00,HE,3351.5,3559.0,207.5,0.39999999999997726,0.19277108433733844,,SON,True
31004_20111015_0000_00,2011-10-15 00:00:00,2011,10,00,HE,3317.3,3419.5,102.19999999999982,0.3999999999999808,0.39138943248530483,,SON,True
31004_20111015_1200_12,2011-10-15 12:00:00,2011,10,12,HE,2130.4,2143.4,13.0,1.8000000000000114,13.846153846153934,,SON,True
31004_20111016_0000_00,2011-10-16 00:00:00,2011,10,00,G,0.0,109.20000000000005,109.20000000000005,1.4000000000000323,1.2820512820513112,,SON,True
31004_20111016_0000_00,2011-10-16 00:00:00,2011,10,00,HE,4490.7,4529.2,38.5,0.4000000000000057,1.0389610389610537,,SON,True
31004_20111016_1200_12,2011-10-16 12:00:00,2011,10,12,HE,4560.8,4652.6,91.80000000000018,1.8000000000000114,1.9607843137254988,,SON,True
31004_20111017_0000_00,2011-10-17 00:00:00,2011,10,00,G,0.0,45.60000000000002,45.60000000000002,0.6000000000000192,1.315789473684252,,SON,True
31004_20111017_0000_00,2011-10-17 00:00:00,2011,10,00,HE,1164.4,1527.5,363.0999999999999,0.8000000000000131,0.22032497934453685,,SON,True
31004_20111017_1200_12,2011-10-17 12:00:00,2011,10,12,HE,1786.4,2117.4,331.0,2.0,0.6042296072507553,,SON,True
31004_20111018_0000_00,2011-10-18 00:00:00,2011,10,00,HE,1945.9,2191.0,245.0999999999999,2.399999999999981,0.9791921664626608,,SON,True
31004_20111018_0000_00,2011-10-18 00:00:00,2011,10,00,HE,2819.7,3237.3,417.60000000000036,0.40000000000003233,0.09578544061303448,,SON,True
31004_20111020_0000_00,2011-10-20 00:00:00,2011,10,00,HE,2181.3,2216.4,35.09999999999991,1.6000000000000227,4.558404558404635,,SON,True
31004_20111020_1200_12,2011-10-20 12:00:00,2011,10,12,HE,2230.4,2310.7,80.29999999999973,0.40000000000000213,0.49813200498132437,,SON,True
31004_20111020_1200_12,2011-10-20 12:00:00,2011,10,12,HE,2773.2,3246.2,473.0,0.5999999999999979,0.1268498942917543,,SON,True
31004_20111021_0000_00,2011-10-21 00:00:00,2011,10,00,G,0.0,272.79999999999995,272.79999999999995,2.1999999999999886,0.8064516129032218,,SON,True
31004_20111021_0000_00,2011-10-21 00:00:00,2011,10,00,HE,2204.3,2521.5,317.1999999999998,3.7999999999999865,1.1979823455233256,,SON,True
31004_20111021_0000_00,2011-10-21 00:00:00,2011,10,00,HE,4690.9,4840.1,149.20000000000073,1.1999999999999922,0.8042895442359158,,SON,True
31004_20111021_1200_12,2011-10-21 12:00:00,2011,10,12,HE,2861.3,3114.9,253.5999999999999,2.2000000000000135,0.8675078864353369,,SON,True
31004_20111021_1200_12,2011-10-21 12:00:00,2011,10,12,HE,4700.9,4840.1,139.20000000000073,1.4000000000000057,1.0057471264367803,,SON,True
31004_20111023_0000_00,2011-10-23 00:00:00,2011,10,00,HE,2239.4,2296.7,57.29999999999973,1.7999999999999865,3.141361256544494,,SON,True
31004_20111023_1200_12,2011-10-23 12:00:00,2011,10,12,HE,2449.7,2669.1,219.4000000000001,0.4000000000000057,0.1823154056517801,,SON,True
31004_20111024_0000_00,2011-10-24 00:00:00,2011,10,00,HE,3127.1,4052.3999999999996,925.2999999999997,0.40000000000000213,0.04322922295471763,,SON,True
31004_20111024_1200_12,2011-10-24 12:00:00,2011,10,12,HE,1461.3000000000002,1756.9,295.5999999999999,2.1999999999999886,0.7442489851150167,,SON,True
31004_20111024_1200_12,2011-10-24 12:00:00,2011,10,12,HE,1875.5,2364.5,489.0,0.8000000000000131,0.16359918200409265,,SON,True
31004_20111025_1200_12,2011-10-25 12:00:00,2011,10,12,HE,2700.6,2903.0,202.4000000000001,1.4000000000000057,0.6916996047430854,,SON,True
31004_20111027_0000_00,2011-10-27 00:00:00,2011,10,00,HE,294.4,635.9000000000001,341.5000000000001,2.2000000000000437,0.6442166910688266,,SON,True
31004_20111027_1200_12,2011-10-27 12:00:00,2011,10,12,HE,2178.3,2282.0,103.69999999999982,0.6000000000000227,0.5785920925747577,,SON,True
31004_20111028_0000_00,2011-10-28 00:00:00,2011,10,00,HE,510.20000000000005,698.3,188.0999999999999,1.0,0.5316321105794792,,SON,True
31004_20111028_0000_00,2011-10-28 00:00:00,2011,10,00,HE,2155.4,2191.7,36.29999999999973,1.1999999999999886,3.3057851239669356,,SON,True
31004_20111028_1200_12,2011-10-28 12:00:00,2011,10,12,G,0.0,265.6,265.6,1.0,0.3765060240963855,,SON,True
31004_20111029_0000_00,2011-10-29 00:00:00,2011,10,00,G,0.0,334.0,334.0,6.199999999999989,1.8562874251496972,,SON,True
31004_20111030_0000_00,2011-10-30 00:00:00,2011,10,00,HE,922.2,1710.1999999999998,787.9999999999998,2.7999999999999865,0.355329949238577,,SON,True
31004_20111030_0000_00,2011-10-30 00:00:00,2011,10,00,HE,4590.8,4816.1,225.30000000000018,0.799999999999983,0.35508211273856294,,SON,True
31004_20111030_1200_12,2011-10-30 12:00:00,2011,10,12,G,0.0,198.89999999999998,198.89999999999998,6.599999999999994,3.318250377073904,,SON,True
31004_20111030_1200_12,2011-10-30 12:00:00,2011,10,12,HE,723.2,1377.6,654.3999999999999,3.3999999999999773,0.5195599022004856,,SON,True
31004_20111031_0000_00,2011-10-31 00:00:00,2011,10,00,G,0.0,926.9000000000001,926.9000000000001,10.800000000000013,1.1651742367029898,,SON,True
31004_20111031_0000_00,2011-10-31 00:00:00,2011,10,00,HE,4650.8,4841.5,190.69999999999982,1.5999999999999943,0.8390141583639202,,SON,True
31004_20111031_1200_12,2011-10-31 12:00:00,2011,10,12,G,0.0,271.9,271.9,7.600000000000023,2.795145273997802,,SON,True
31004_20111101_0000_00,2011-11-01 00:00:00,2011,11,00,G,0.0,236.5,236.5,7.199999999999989,3.0443974630021096,,SON,True
31004_20111101_0000_00,2011-11-01 00:00:00,2011,11,00,HE,4680.9,4853.5,172.60000000000036,1.1999999999999886,0.6952491309385783,,SON,True
31004_20111101_1200_12,2011-11-01 12:00:00,2011,11,12,E,136.5,415.0999999999999,278.5999999999999,5.600000000000021,2.0100502512562892,,SON,True
31004_20111102_0000_00,2011-11-02 00:00:00,2011,11,00,HE,404.29999999999995,719.4000000000001,315.10000000000014,2.199999999999994,0.6981910504601692,,SON,True
31004_20111102_0000_00,2011-11-02 00:00:00,2011,11,00,HE,1182.8,1418.1,235.29999999999995,1.799999999999983,0.7649808754781059,,SON,True
31004_20111102_0000_00,2011-11-02 00:00:00,2011,11,00,HE,4590.8,4822.8,232.0,1.200000000000017,0.5172413793103522,,SON,True
31004_20111102_1200_12,2011-11-02 12:00:00,2011,11,12,G,0.0,209.39999999999998,209.39999999999998,3.8000000000000114,1.814708691499528,,SON,True
31004_20111102_1200_12,2011-11-02 12:00:00,2011,11,12,HE,708.7,1082.2,373.5,0.5999999999999659,0.16064257028111537,,SON,True
31004_20111102_1200_12,2011-11-02 12:00:00,2011,11,12,HE,4620.8,4676.8,56.0,2.0,3.5714285714285716,,SON,True
31004_20111103_1200_12,2011-11-03 12:00:00,2011,11,12,HE,2205.4,2237.8,32.40000000000009,0.799999999999983,2.469135802469076,,SON,True
31004_20111103_1200_12,2011-11-03 12:00:00,2011,11,12,HE,4590.8,4608.2,17.399999999999636,0.4000000000000057,2.2988505747127244,,SON,True
31004_20111104_0000_00,2011-11-04 00:00:00,2011,11,00,HE,2207.3,2254.4,47.09999999999991,0.8000000000000078,1.6985138004246483,,SON,True
31004_20111104_0000_00,2011-11-04 00:00:00,2011,11,00,HE,4640.8,4780.2,139.39999999999964,1.4000000000000057,1.0043041606886725,,SON,True
31004_20111105_1200_12,2011-11-05 12:00:00,2011,11,12,HE,4071.0,4305.3,234.30000000000018,0.5999999999999943,0.2560819462227887,,SON,True
31004_20111106_0000_00,2011-11-06 00:00:00,2011,11,00,HE,4670.9,4697.8,26.900000000000546,1.0,3.7174721189590323,,SON,True
31004_20111106_1200_12,2011-11-06 12:00:00,2011,11,12,HE,784.4000000000001,1363.4,579.0,1.8000000000000131,0.3108808290155463,,SON,True
31004_20111106_1200_12,2011-11-06 12:00:00,2011,11,12,HE,4640.8,4853.5,212.69999999999982,1.0,0.4701457451810065,,SON,True
31004_20111107_0000_00,2011-11-07 00:00:00,2011,11,00,G,0.0,141.60000000000002,141.60000000000002,4.0,2.8248587570621466,,SON,True
31004_20111107_0000_00,2011-11-07 00:00:00,2011,11,00,HE,401.29999999999995,1254.1,852.8,1.3999999999999808,0.16416510318949118,,SON,True
31004_20111107_1200_12,2011-11-07 12:00:00,2011,11,12,G,0.0,131.60000000000002,131.60000000000002,1.400000000000034,1.0638297872340683,,SON,True
31004_20111107_1200_12,2011-11-07 12:00:00,2011,11,12,HE,769.3,1482.3000000000002,713.0000000000002,0.6000000000000245,0.0841514726507748,,SON,True
31004_20111107_1200_12,2011-11-07 12:00:00,2011,11,12,HE,2223.3,2224.0,0.6999999999998181,1.0,142.85714285717998,,SON,True
31004_20111108_0000_00,2011-11-08 00:00:00,2011,11,00,HE,2207.3,2285.1,77.79999999999973,0.5999999999999943,0.7712082262210751,,SON,True
31004_20111108_0000_00,2011-11-08 00:00:00,2011,11,00,HE,2525.3,2999.8,474.5,0.3999999999999808,0.08429926238145012,,SON,True
31004_20111108_1200_12,2011-11-08 12:00:00,2011,11,12,HE,1079.5,1324.2,244.70000000000005,0.6000000000000227,0.24519820187986213,,SON,True
31004_20111109_1200_12,2011-11-09 12:00:00,2011,11,12,HE,3601.1000000000004,3947.7,346.59999999999945,0.5999999999999979,0.1731102135025963,,SON,True
31004_20111110_0000_00,2011-11-10 00:00:00,2011,11,00,HE,1593.0,2659.4,1066.4,1.6000000000000192,0.15003750937734614,,SON,True
31004_20111111_0000_00,2011-11-11 00:00:00,2011,11,00,G,0.0,111.60000000000002,111.60000000000002,0.4000000000000057,0.3584229390681054,,SON,True
31004_20111111_0000_00,2011-11-11 00:00:00,2011,11,00,HE,3544.7,3712.6000000000004,167.90000000000055,0.4000000000000057,0.23823704586063393,,SON,True
31004_20111111_1200_12,2011-11-11 12:00:00,2011,11,12,G,0.0,318.6,318.6,5.2000000000000135,1.6321406151914668,,SON,True
31004_20111112_0000_00,2011-11-12 00:00:00,2011,11,00,G,0.0,365.29999999999995,365.29999999999995,3.0,0.8212428141253765,,SON,True
31004_20111112_0000_00,2011-11-12 00:00:00,2011,11,00,HE,1027.6,1370.5,342.9000000000001,0.6000000000000192,0.17497812773403879,,SON,True
31004_20111112_0000_00,2011-11-12 00:00:00,2011,11,00,HE,1864.6,2441.3,576.7000000000003,1.8000000000000114,0.3121206866655125,,SON,True
31004_20111112_1200_12,2011-11-12 12:00:00,2011,11,12,HE,2115.5,2475.6,360.0999999999999,3.1999999999999886,0.888642043876698,,SON,True
31004_20111113_0000_00,2011-11-13 00:00:00,2011,11,00,G,0.0,123.5,123.5,3.1999999999999886,2.5910931174088976,,SON,True
31004_20111113_0000_00,2011-11-13 00:00:00,2011,11,00,HE,1565.5,1916.3000000000002,350.8000000000002,1.0,0.2850627137970352,,SON,True
31004_20111113_1200_12,2011-11-13 12:00:00,2011,11,12,G,0.0,135.60000000000002,135.60000000000002,2.800000000000008,2.0648967551622475,,SON,True
31004_20111113_1200_12,2011-11-13 12:00:00,2011,11,12,HE,781.0,1647.5,866.5,2.399999999999981,0.2769763416041524,,SON,True
31004_20111114_0000_00,2011-11-14 00:00:00,2011,11,00,G,0.0,235.20000000000005,235.20000000000005,4.199999999999989,1.7857142857142805,,SON,True
31004_20111114_0000_00,2011-11-14 00:00:00,2011,11,00,HE,475.9000000000001,984.8,508.89999999999986,1.5999999999999979,0.31440361564157954,,SON,True
31004_20111114_1200_12,2011-11-14 12:00:00,2011,11,12,G,0.0,476.4000000000001,476.4000000000001,7.399999999999981,1.553316540722078,,SON,True
31004_20111114_1200_12,2011-11-14 12:00:00,2011,11,12,HE,608.5999999999999,759.3,150.70000000000005,0.8000000000000078,0.530856005308565,,SON,True
31004_20111114_1200_12,2011-11-14 12:00:00,2011,11,12,HE,4600.8,4812.2,211.39999999999964,1.5999999999999943,0.756859035004729,,SON,True
31004_20111115_0000_00,2011-11-15 00:00:00,2011,11,00,G,0.0,562.4000000000001,562.4000000000001,11.799999999999983,2.098150782361305,,SON,True
31004_20111115_0000_00,2011-11-15 00:00:00,2011,11,00,HE,2188.3,2293.9,105.59999999999991,0.5999999999999943,0.5681818181818132,,SON,True
31004_20111115_1200_12,2011-11-15 12:00:00,2011,11,12,G,0.0,384.79999999999995,384.79999999999995,10.199999999999994,2.6507276507276494,,SON,True
31004_20111116_0000_00,2011-11-16 00:00:00,2011,11,00,G,0.0,254.39999999999998,254.39999999999998,6.0,2.358490566037736,,SON,True
31004_20111116_0000_00,2011-11-16 00:00:00,2011,11,00,HE,705.5,1047.5,342.0,2.200000000000017,0.6432748538011746,,SON,True
31004_20111116_1200_12,2011-11-16 12:00:00,2011,11,12,G,0.0,207.79999999999995,207.79999999999995,4.2000000000000135,2.021174205967283,,SON,True
31004_20111116_1200_12,2011-11-16 12:00:00,2011,11,12,HE,703.2,1406.8000000000002,703.6000000000001,3.4000000000000057,0.48322910744741404,,SON,True
31004_20111116_1200_12,2011-11-16 12:00:00,2011,11,12,HE,4600.8,4618.0,17.199999999999818,3.1999999999999886,18.604651162790827,,SON,True
31004_20111117_0000_00,2011-11-17 00:00:00,2011,11,00,HE,1083.7,1572.4,488.70000000000005,2.5999999999999943,0.5320237364436248,,SON,True
31004_20111117_1200_12,2011-11-17 12:00:00,2011,11,12,G,0.0,138.5,138.5,0.8000000000000114,0.5776173285198638,,SON,True
31004_20111117_1200_12,2011-11-17 12:00:00,2011,11,12,HE,665.7,1055.1,389.39999999999986,4.199999999999992,1.0785824345146362,,SON,True
31004_20111118_0000_00,2011-11-18 00:00:00,2011,11,00,G,0.0,226.29999999999995,226.29999999999995,2.799999999999983,1.2372956252761749,,SON,True
31004_20111118_0000_00,2011-11-18 00:00:00,2011,11,00,HE,608.5999999999999,749.4000000000001,140.80000000000018,4.0,2.8409090909090873,,SON,True
31004_20111118_1200_12,2011-11-18 12:00:00,2011,11,12,HE,801.2,1440.9,639.7,2.5999999999999943,0.40644051899327716,,SON,True
31004_20111118_1200_12,2011-11-18 12:00:00,2011,11,12,HE,2058.0,2381.5,323.5,0.7999999999999865,0.24729520865532814,,SON,True
