profile_id,year,month,cycle,pressure_hpa,height_agl_m,gamma_c_per_100m
31004_20080524_0000_00,2008,5,00,500.0,4841.0,-0.7107709130672495
31004_20080524_1200_12,2008,5,12,850.0,734.4000000000001,-0.3694231315714643
31004_20080524_1200_12,2008,5,12,750.0,1783.1999999999998,-0.893775080423177
31004_20080524_1200_12,2008,5,12,500.0,4861.1,-0.6552773227240807
31004_20080525_0000_00,2008,5,00,850.0,747.3,-0.8002286367533614
31004_20080525_0000_00,2008,5,00,750.0,1783.6821138211385,-0.7592861345361831
31004_20080525_0000_00,2008,5,00,500.0,4881.1,-0.5361721967518837
31004_20080525_1200_12,2008,5,12,850.0,753.3,-0.876077433940942
31004_20080525_1200_12,2008,5,12,750.0,1797.3666666666668,-0.8875550731115494
31004_20080525_1200_12,2008,5,12,500.0,4901.1,-0.5577720106906303
31004_20080526_0000_00,2008,5,00,850.0,740.4000000000001,-0.8537279453614114
31004_20080526_0000_00,2008,5,00,750.0,1774.9945945945947,-0.8620689655172394
31004_20080526_0000_00,2008,5,00,500.0,4891.1,-0.6340124482931923
31004_20080526_1200_12,2008,5,12,850.0,729.4000000000001,-0.8441193021947101
31004_20080526_1200_12,2008,5,12,750.0,1778.7333333333336,-0.8195679796696299
31004_20080526_1200_12,2008,5,12,500.0,4891.1,-0.6569540518607256
31004_20080527_0000_00,2008,5,00,850.0,725.4000000000001,-0.5151688609044107
31004_20080527_0000_00,2008,5,00,750.0,1768.0666666666666,-0.8248081841432211
31004_20080527_0000_00,2008,5,00,500.0,4871.1,-0.5732656776542592
31004_20080527_1200_12,2008,5,12,850.0,744.4000000000001,-0.787844682048399
31004_20080527_1200_12,2008,5,12,750.0,1790.4289855072466,-0.9133229882509424
31004_20080527_1200_12,2008,5,12,500.0,4901.1,-0.6195067177759708
31004_20080528_0000_00,2008,5,00,850.0,767.3,-0.8963423449472377
31004_20080528_0000_00,2008,5,00,750.0,1799.3666666666668,-0.626574510690523
31004_20080528_0000_00,2008,5,00,500.0,4861.1,-0.6285108221707192
31004_20080528_1200_12,2008,5,12,850.0,792.3,-0.6208550867786136
31004_20080528_1200_12,2008,5,12,750.0,1840.3666666666668,-0.8968895108453637
31004_20080528_1200_12,2008,5,12,500.0,4941.1,-0.6131874102534253
31004_20080529_0000_00,2008,5,00,850.0,794.3,-0.17123287671233503
31004_20080529_0000_00,2008,5,00,750.0,1836.541592920354,-0.8602119495675159
31004_20080529_0000_00,2008,5,00,500.0,4931.1,-0.5919694668380258
31004_20080529_1200_12,2008,5,12,850.0,787.3,-0.7641149002405596
31004_20080529_1200_12,2008,5,12,750.0,1839.3666666666668,-0.7920917559090044
31004_20080529_1200_12,2008,5,12,500.0,4941.1,-0.6367201149202151
31004_20080530_0000_00,2008,5,00,850.0,780.4000000000001,-0.8396062536189943
31004_20080530_0000_00,2008,5,00,750.0,1811.1672413793103,-0.6056753840878483
31004_20080530_0000_00,2008,5,00,500.0,4891.1,-0.5844079947013675
31004_20080530_1200_12,2008,5,12,850.0,784.3,-0.7946643961969668
31004_20080530_1200_12,2008,5,12,750.0,1812.9833333333336,-0.7890345263362518
31004_20080530_1200_12,2008,5,12,500.0,4941.1,-0.6098737792874505
31004_20080531_0000_00,2008,5,00,850.0,803.3,-0.8242148642887608
31004_20080531_0000_00,2008,5,00,750.0,1831.1431372549018,-0.7821442197634481
31004_20080531_0000_00,2008,5,00,500.0,4951.2,-0.6042296072507563
31004_20080531_1200_12,2008,5,12,850.0,825.4000000000001,-0.7956805910770137
31004_20080531_1200_12,2008,5,12,750.0,1872.0666666666666,-0.6050955414012739
31004_20080531_1200_12,2008,5,12,500.0,4981.2,-0.7193131719390516
31004_20080601_0000_00,2008,6,00,850.0,852.3,-0.7398975526465629
31004_20080601_0000_00,2008,6,00,750.0,1899.6999999999998,-0.6555916237031351
31004_20080601_0000_00,2008,6,00,500.0,5001.2,-0.6827527348902174
31004_20080601_1200_12,2008,6,12,850.0,859.3,-0.7791846389314069
31004_20080601_1200_12,2008,6,12,750.0,1920.7666666666664,-0.8792865217937447
31004_20080601_1200_12,2008,6,12,500.0,5051.3,-0.7423647972920998
31004_20080602_0000_00,2008,6,00,850.0,869.3,-0.42093447453346455
31004_20080602_0000_00,2008,6,00,750.0,1894.2571428571428,-0.805608596875133
31004_20080602_0000_00,2008,6,00,500.0,5051.3,-0.7520536850630568
31004_20080602_1200_12,2008,6,12,850.0,849.3,-0.5287324335605972
31004_20080602_1200_12,2008,6,12,750.0,1893.1142857142859,-0.874996008229887
31004_20080602_1200_12,2008,6,12,500.0,5051.3,-0.7728094121265724
31004_20080603_0000_00,2008,6,00,850.0,849.3,-0.9765625000000001
31004_20080603_0000_00,2008,6,00,750.0,1911.3666666666668,-0.8285732220199603
31004_20080603_0000_00,2008,6,00,500.0,5041.3,-0.7580130055023276
31004_20080603_1200_12,2008,6,12,850.0,802.3,-0.859082721352361
31004_20080603_1200_12,2008,6,12,750.0,1865.6999999999998,-0.9153031157921149
31004_20080603_1200_12,2008,6,12,500.0,4981.2,-0.8088861366978862
31004_20080604_0000_00,2008,6,00,850.0,780.4000000000001,-0.7345670292414169
31004_20080604_0000_00,2008,6,00,750.0,1833.7333333333336,-0.7278481012658226
31004_20080604_0000_00,2008,6,00,500.0,4951.2,-0.7410838351088475
31004_20080604_1200_12,2008,6,12,850.0,744.4000000000001,-0.5635390250774865
31004_20080604_1200_12,2008,6,12,750.0,1790.4238095238097,-0.8200365708389288
31004_20080604_1200_12,2008,6,12,500.0,4911.1,-0.6646829230590867
31004_20080605_0000_00,2008,6,00,850.0,725.4000000000001,-0.8025222126683899
31004_20080605_0000_00,2008,6,00,750.0,1765.9190476190474,-0.7066070505105048
31004_20080605_0000_00,2008,6,00,500.0,4851.0,-0.6857320969375837
31004_20080605_1200_12,2008,6,12,850.0,706.4000000000001,-1.047565118912802
31004_20080605_1200_12,2008,6,12,750.0,1739.3752688172044,-0.8423314218142157
31004_20080605_1200_12,2008,6,12,500.0,4871.1,-0.7402266944251672
31004_20080606_0000_00,2008,6,00,850.0,723.3,-0.9069009494119288
31004_20080606_0000_00,2008,6,00,750.0,1762.8814814814814,-0.6266766896935057
31004_20080606_0000_00,2008,6,00,500.0,4891.1,-0.7129918680386932
31004_20080606_1200_12,2008,6,12,850.0,723.3,-0.47439653969582524
31004_20080606_1200_12,2008,6,12,750.0,1763.0744360902254,-0.8966664256273074
31004_20080606_1200_12,2008,6,12,500.0,4911.1,-0.7426504540557184
31004_20080607_0000_00,2008,6,00,850.0,706.4000000000001,-0.6228765571913895
31004_20080607_0000_00,2008,6,00,750.0,1745.5585365853658,-0.600861391134947
31004_20080607_0000_00,2008,6,00,500.0,4871.1,-0.803353126091512
31004_20080607_1200_12,2008,6,12,750.0,1712.2534883720932,-0.8438724118634581
31004_20080607_1200_12,2008,6,12,500.0,4881.1,-0.7094102308459237
31004_20080608_0000_00,2008,6,00,750.0,1690.8651162790698,-0.6155630644247498
31004_20080608_0000_00,2008,6,00,500.0,4781.0,-0.6068622111569293
31004_20080608_1200_12,2008,6,12,850.0,741.4000000000001,-0.8372502937720312
31004_20080608_1200_12,2008,6,12,750.0,1796.8508771929824,-0.6539152636189398
31004_20080608_1200_12,2008,6,12,500.0,4791.0,-0.5453252193155779
31004_20080609_0000_00,2008,6,00,850.0,773.3,-0.8730393607576257
31004_20080609_0000_00,2008,6,00,750.0,1833.7385964912278,-0.6617586235420633
31004_20080609_0000_00,2008,6,00,500.0,4801.0,-0.5076142131979701
31004_20080609_1200_12,2008,6,12,850.0,782.3,-0.8612028132625235
31004_20080609_1200_12,2008,6,12,750.0,1830.906557377049,-0.8363949034628304
31004_20080609_1200_12,2008,6,12,500.0,4881.1,-0.579324382510667
31004_20080610_0000_00,2008,6,00,850.0,773.3,-0.7705479452054762
31004_20080610_0000_00,2008,6,00,750.0,1815.3666666666668,-0.6973322244258189
31004_20080610_0000_00,2008,6,00,500.0,4921.1,-0.5416489341122771
31004_20080610_1200_12,2008,6,12,850.0,751.4000000000001,-0.8312551953449708
31004_20080610_1200_12,2008,6,12,750.0,1818.0666666666666,-0.8374999999999988
31004_20080610_1200_12,2008,6,12,500.0,4961.2,-0.6858763123611018
31004_20080611_0000_00,2008,6,00,850.0,719.4000000000001,-0.13900472616068946
31004_20080611_0000_00,2008,6,00,750.0,1796.0666666666666,-0.7925696594427217
31004_20080611_0000_00,2008,6,00,500.0,4981.2,-0.6687320538008179
31004_20080611_1200_12,2008,6,12,850.0,734.4000000000001,-0.7174392935982402
31004_20080611_1200_12,2008,6,12,750.0,1817.7333333333336,-0.5907692307692286
31004_20080611_1200_12,2008,6,12,500.0,5011.2,-0.803227996078136
31004_20080612_0000_00,2008,6,00,750.0,1726.6935483870966,-0.5948060456960027
31004_20080612_0000_00,2008,6,00,500.0,5021.2,-0.8080276608538787
31004_20080612_1200_12,2008,6,12,850.0,737.3,-0.4068900040689001
31004_20080612_1200_12,2008,6,12,750.0,1831.3666666666668,-0.8774602400828732
31004_20080612_1200_12,2008,6,12,500.0,5041.3,-0.829922265199593
31004_20080613_0000_00,2008,6,00,850.0,763.3,-0.43495990213402824
31004_20080613_0000_00,2008,6,00,750.0,1829.475630252101,-0.9823850107468036
31004_20080613_0000_00,2008,6,00,500.0,5051.3,-0.7657776604172172
31004_20080613_1200_12,2008,6,12,850.0,766.4000000000001,-0.8639308855291541
31004_20080613_1200_12,2008,6,12,750.0,1795.0438356164382,-1.0227590523498162
31004_20080613_1200_12,2008,6,12,500.0,5061.3,-0.7487113886903207
31004_20080614_0000_00,2008,6,00,850.0,789.3,-0.9962640099626391
31004_20080614_0000_00,2008,6,00,750.0,1818.5948051948053,-0.7795022944721997
31004_20080614_0000_00,2008,6,00,500.0,5031.2,-0.6710137235575097
31004_20080614_1200_12,2008,6,12,850.0,843.3,-0.9285312324141841
31004_20080614_1200_12,2008,6,12,750.0,1864.8000000000002,-0.7541850220264329
31004_20080614_1200_12,2008,6,12,500.0,5081.3,-0.6221954070666315
31004_20080615_0000_00,2008,6,00,850.0,859.3,-0.11449835408615376
31004_20080615_0000_00,2008,6,00,750.0,1906.339393939394,-0.4823605567984398
31004_20080615_0000_00,2008,6,00,500.0,5071.3,-0.5221235565379795
31004_20080615_1200_12,2008,6,12,850.0,825.4000000000001,-0.19476905954368864
31004_20080615_1200_12,2008,6,12,750.0,1899.4666666666667,-0.7448327229842965
31004_20080615_1200_12,2008,6,12,500.0,5081.3,-0.6541137326073809
31004_20080616_0000_00,2008,6,00,850.0,795.4000000000001,-0.9806668534603534
31004_20080616_0000_00,2008,6,00,750.0,1814.1150000000002,-0.6385495452604534
31004_20080616_0000_00,2008,6,00,500.0,5031.2,-0.6851389204330368
31004_20080616_1200_12,2008,6,12,850.0,802.3,-0.6312611499931416
31004_20080616_1200_12,2008,6,12,750.0,1818.9666666666667,-1.0163934426229488
31004_20080616_1200_12,2008,6,12,500.0,5061.3,-0.6762627979901007
31004_20080617_0000_00,2008,6,00,850.0,791.4000000000001,-0.6078187594971649
31004_20080617_0000_00,2008,6,00,750.0,1865.4,-0.8441961514587227
31004_20080617_0000_00,2008,6,00,500.0,5031.2,-0.642878880097382
31004_20080617_1200_12,2008,6,12,850.0,809.3,-0.8325239350631336
31004_20080617_1200_12,2008,6,12,750.0,1823.5263157894738,-0.738960991785289
31004_20080617_1200_12,2008,6,12,500.0,5071.3,-0.6885134880921032
31004_20080618_0000_00,2008,6,00,850.0,805.4000000000001,-0.4775951678606516
31004_20080618_0000_00,2008,6,00,750.0,1821.6942307692307,-0.404940271309986
31004_20080618_0000_00,2008,6,00,500.0,5071.3,-0.7342143906020557
31004_20080618_1200_12,2008,6,12,850.0,781.4000000000001,-0.7399287476020874
31004_20080618_1200_12,2008,6,12,750.0,1808.6519083969465,-0.7876941368804316
31004_20080618_1200_12,2008,6,12,500.0,5061.3,-0.7333859866862236
31004_20080619_0000_00,2008,6,00,850.0,759.3,-0.10978454782489522
31004_20080619_0000_00,2008,6,00,750.0,1818.1589285714285,-0.9046126136457514
31004_20080619_0000_00,2008,6,00,500.0,5051.3,-0.656931566500244
31004_20080619_1200_12,2008,6,12,850.0,746.4000000000001,-0.7067137809187263
31004_20080619_1200_12,2008,6,12,750.0,1755.3122807017544,-0.8485775892049812
31004_20080619_1200_12,2008,6,12,500.0,5051.3,-0.700138530083492
31004_20080620_0000_00,2008,6,00,850.0,764.3,-0.6054768129902267
31004_20080620_0000_00,2008,6,00,750.0,1795.4138888888888,-0.7580798543107391
31004_20080620_0000_00,2008,6,00,500.0,5051.3,-0.6721994817679964
31004_20080620_1200_12,2008,6,12,850.0,772.3,-0.1096340962039205
31004_20080620_1200_12,2008,6,12,750.0,1857.0333333333333,-0.83584291070002
31004_20080620_1200_12,2008,6,12,500.0,5071.3,-0.5875968411991462
31004_20080621_0000_00,2008,6,00,850.0,795.4000000000001,-0.5256605339604308
31004_20080621_0000_00,2008,6,00,750.0,1813.813793103448,-0.6649962754791096
31004_20080621_0000_00,2008,6,00,500.0,5071.3,-0.5752095943456526
31004_20080621_1200_12,2008,6,12,850.0,785.4000000000001,-0.6260206859009284
31004_20080621_1200_12,2008,6,12,750.0,1803.0335877862594,-1.0051759057835106
31004_20080621_1200_12,2008,6,12,500.0,5081.3,-0.6105097569197331
31004_20080622_0000_00,2008,6,00,850.0,773.3,-1.1505542303914755
31004_20080622_0000_00,2008,6,00,750.0,1801.1181818181817,-0.45993277905536795
31004_20080622_0000_00,2008,6,00,500.0,5031.2,-0.5924975469846778
31004_20080622_1200_12,2008,6,12,850.0,769.3,-0.570884871550902
31004_20080622_1200_12,2008,6,12,750.0,1853.3666666666668,-0.9347518602791951
31004_20080622_1200_12,2008,6,12,500.0,5041.3,-0.6991949809138667
31004_20080623_0000_00,2008,6,00,850.0,762.3,-0.5534800055348001
31004_20080623_0000_00,2008,6,00,750.0,1835.0333333333333,-0.7706171151575401
31004_20080623_0000_00,2008,6,00,500.0,5001.2,-0.6426344208685085
31004_20080623_1200_12,2008,6,12,850.0,763.3,-0.4940304652120163
31004_20080623_1200_12,2008,6,12,750.0,1840.6999999999998,-0.9405358579295833
31004_20080623_1200_12,2008,6,12,500.0,5021.2,-0.6624271330153684
31004_20080624_0000_00,2008,6,00,850.0,788.3,-0.6669445602334323
31004_20080624_0000_00,2008,6,00,750.0,1863.0333333333333,-0.6823398052230011
31004_20080624_0000_00,2008,6,00,500.0,5051.3,-0.5922516881059259
31004_20080624_1200_12,2008,6,12,850.0,814.3,-0.8233841086867024
31004_20080624_1200_12,2008,6,12,750.0,1841.1840579710147,-0.8044598122927086
31004_20080624_1200_12,2008,6,12,500.0,5101.3,-0.6034708947111969
31004_20080625_0000_00,2008,6,00,850.0,832.3,-0.747198007471977
31004_20080625_0000_00,2008,6,00,750.0,1870.110843373494,-0.7541360811625057
31004_20080625_0000_00,2008,6,00,500.0,5121.3,-0.6021167582931286
31004_20080625_1200_12,2008,6,12,850.0,821.4000000000001,-0.7925662749385015
31004_20080625_1200_12,2008,6,12,750.0,1833.2399999999998,-0.9645793801391565
31004_20080625_1200_12,2008,6,12,500.0,5121.3,-0.6238559527812017
31004_20080626_0000_00,2008,6,00,850.0,814.3,-0.49675727887401216
31004_20080626_0000_00,2008,6,00,750.0,1823.0648648648648,-0.8594936810603313
31004_20080626_0000_00,2008,6,00,500.0,5111.3,-0.6159244466012169
31004_20080626_1200_12,2008,6,12,850.0,801.4000000000001,-0.8175500749420901
31004_20080626_1200_12,2008,6,12,750.0,1810.8117647058825,-0.9657009657009629
31004_20080626_1200_12,2008,6,12,500.0,5121.3,-0.6498570314530803
31004_20080627_0000_00,2008,6,00,850.0,808.3,-0.881785615872138
31004_20080627_0000_00,2008,6,00,750.0,1817.0603773584908,-0.5742149434295427
31004_20080627_0000_00,2008,6,00,500.0,5121.3,-0.649374744888493
31004_20080627_1200_12,2008,6,12,850.0,803.3,-0.6568144499178998
31004_20080627_1200_12,2008,6,12,750.0,1811.037037037037,-0.8401662691251746
31004_20080627_1200_12,2008,6,12,500.0,5131.4,-0.6567961705443633
31004_20080628_0000_00,2008,6,00,850.0,815.4000000000001,-1.0153677277716762
31004_20080628_0000_00,2008,6,00,750.0,1814.818181818182,-0.8141100276524529
31004_20080628_0000_00,2008,6,00,500.0,5121.3,-0.6364211544903057
31004_20080628_1200_12,2008,6,12,850.0,803.3,-0.760146599701366
31004_20080628_1200_12,2008,6,12,750.0,1856.6735849056604,-0.8400682085231993
31004_20080628_1200_12,2008,6,12,500.0,5131.4,-0.5600890207715143
31004_20080629_0000_00,2008,6,00,850.0,801.4000000000001,-0.7652364033888989
31004_20080629_0000_00,2008,6,00,750.0,1801.3065420560752,-0.8972801196373514
31004_20080629_0000_00,2008,6,00,500.0,5121.3,-0.5983128321379473
31004_20080629_1200_12,2008,6,12,850.0,777.3,-0.5956409909300091
31004_20080629_1200_12,2008,6,12,750.0,1771.0742857142855,-0.948763875671683
31004_20080629_1200_12,2008,6,12,500.0,5101.3,-0.6738895714658037
31004_20080630_0000_00,2008,6,00,850.0,766.4000000000001,-0.2732987154960371
31004_20080630_0000_00,2008,6,00,750.0,1838.177777777778,-0.8991637293524061
31004_20080630_0000_00,2008,6,00,500.0,5071.3,-0.6390373332336792
31004_20080630_1200_12,2008,6,12,750.0,1816.3666666666668,-0.8043385534092976
31004_20080630_1200_12,2008,6,12,500.0,5041.3,-0.7281825310877926
31004_20080701_0000_00,2008,7,00,850.0,725.4000000000001,-0.6104328523862343
31004_20080701_0000_00,2008,7,00,750.0,1747.7406779661019,-0.6661350407257517
31004_20080701_0000_00,2008,7,00,500.0,5001.2,-0.6799909835449705
31004_20080701_1200_12,2008,7,12,850.0,736.4000000000001,-0.8518823852706776
31004_20080701_1200_12,2008,7,12,750.0,1766.324812030075,-0.8906409694845999
31004_20080701_1200_12,2008,7,12,500.0,5011.2,-0.5973401457660243
31004_20080702_0000_00,2008,7,00,750.0,1764.5727272727272,-0.6557479651898838
31004_20080702_0000_00,2008,7,00,500.0,4981.2,-0.6494237771688132
31004_20080702_1200_12,2008,7,12,750.0,1716.5282051282052,-0.5267497938479241
31004_20080702_1200_12,2008,7,12,500.0,4961.2,-0.6346702718942459
31004_20080703_0000_00,2008,7,00,750.0,1742.8269662921348,-0.43804432180736197
31004_20080703_0000_00,2008,7,00,500.0,4941.1,-0.5478520421657157
31004_20080703_1200_12,2008,7,12,750.0,1732.52,-0.7743534148985596
31004_20080703_1200_12,2008,7,12,500.0,4961.2,-0.5225956838860056
31004_20080704_0000_00,2008,7,00,750.0,1728.0407766990293,-0.5336076436190396
31004_20080704_0000_00,2008,7,00,500.0,4911.1,-0.4647296633543661
31004_20080704_1200_12,2008,7,12,750.0,1736.7983606557377,-0.4489742617109505
31004_20080704_1200_12,2008,7,12,500.0,4901.1,-0.40487361888905876
31004_20080705_0000_00,2008,7,00,850.0,696.4000000000001,-0.6425233644859862
31004_20080705_0000_00,2008,7,00,750.0,1734.7835616438356,-0.31516318830637274
31004_20080705_0000_00,2008,7,00,500.0,4871.1,-0.4731560270156841
31004_20080705_1200_12,2008,7,12,850.0,722.3,-0.7728638900815769
31004_20080705_1200_12,2008,7,12,750.0,1780.1540983606556,-0.7337774740388429
31004_20080705_1200_12,2008,7,12,500.0,4881.1,-0.40695665527700003
31004_20080706_0000_00,2008,7,00,850.0,737.3,-0.7485245429681862
31004_20080706_0000_00,2008,7,00,750.0,1779.0588235294117,-0.7402639201802351
31004_20080706_0000_00,2008,7,00,500.0,4921.1,-0.36492188390922436
31004_20080706_1200_12,2008,7,12,850.0,745.4000000000001,-0.9003939223410209
31004_20080706_1200_12,2008,7,12,750.0,1769.9714285714285,-0.7334076965978811
31004_20080706_1200_12,2008,7,12,500.0,4981.2,-0.5467984010860549
31004_20080707_0000_00,2008,7,00,850.0,753.3,-1.0217113665389512
31004_20080707_0000_00,2008,7,00,750.0,1784.246153846154,-0.289502548070107
31004_20080707_0000_00,2008,7,00,500.0,5001.2,-0.5750150330727606
31004_20080707_1200_12,2008,7,12,850.0,757.3,-0.8602747328985694
31004_20080707_1200_12,2008,7,12,750.0,1777.244827586207,-0.7552808806426341
31004_20080707_1200_12,2008,7,12,500.0,5041.3,-0.5939706376779101
31004_20080708_0000_00,2008,7,00,850.0,779.3,-0.8081371046398157
31004_20080708_0000_00,2008,7,00,750.0,1810.3705882352942,-0.6640727513378452
31004_20080708_0000_00,2008,7,00,500.0,5061.3,-0.5944147444764281
31004_20080708_1200_12,2008,7,12,850.0,788.3,-0.599700149925034
31004_20080708_1200_12,2008,7,12,750.0,1793.114814814815,-1.0320678215997043
31004_20080708_1200_12,2008,7,12,500.0,5091.3,-0.6751464060576681
31004_20080709_0000_00,2008,7,00,850.0,791.4000000000001,-0.3607103218645901
31004_20080709_0000_00,2008,7,00,750.0,1819.706451612903,-0.8469923927535106
31004_20080709_0000_00,2008,7,00,500.0,5071.3,-0.6786906145712237
31004_20080709_1200_12,2008,7,12,850.0,777.3,-0.6029049054535541
31004_20080709_1200_12,2008,7,12,750.0,1783.4682242990657,-0.9474270852684363
31004_20080709_1200_12,2008,7,12,500.0,5061.3,-0.6259604932718613
31004_20080710_0000_00,2008,7,00,850.0,763.3,-0.8638706980632561
31004_20080710_0000_00,2008,7,00,750.0,1783.5500000000002,-0.5782896348934061
31004_20080710_0000_00,2008,7,00,500.0,5041.3,-0.6264300986533624
31004_20080710_1200_12,2008,7,12,850.0,741.4000000000001,-0.7135016465422591
31004_20080710_1200_12,2008,7,12,750.0,1744.7333333333336,-0.9380496384600376
31004_20080710_1200_12,2008,7,12,500.0,5041.3,-0.6226928669972775
31004_20080711_0000_00,2008,7,00,850.0,728.3,-0.2501042100875302
31004_20080711_0000_00,2008,7,00,750.0,1753.4724137931034,-0.8072653884964701
31004_20080711_0000_00,2008,7,00,500.0,5001.2,-0.5902699451086544
31004_20080711_1200_12,2008,7,12,850.0,732.3,-0.3923217037971075
31004_20080711_1200_12,2008,7,12,750.0,1780.778640776699,-0.6400397061669588
31004_20080711_1200_12,2008,7,12,500.0,4981.2,-0.5023037993806183
31004_20080712_0000_00,2008,7,00,850.0,718.3,-0.6879747742582789
31004_20080712_0000_00,2008,7,00,750.0,1752.3238095238094,-0.28828662875037403
31004_20080712_0000_00,2008,7,00,500.0,4961.2,-0.45422125455159607
31004_20080712_1200_12,2008,7,12,850.0,741.4000000000001,-0.5050505050505082
31004_20080712_1200_12,2008,7,12,750.0,1777.5512195121955,-0.5208455933700855
31004_20080712_1200_12,2008,7,12,500.0,5011.2,-0.6334807706724656
31004_20080713_0000_00,2008,7,00,750.0,1768.550684931507,-0.5431868246332145
31004_20080713_0000_00,2008,7,00,500.0,4971.2,-0.5289218996173745
31004_20080713_1200_12,2008,7,12,850.0,727.3,-0.3353360346513871
31004_20080713_1200_12,2008,7,12,750.0,1801.3666666666668,-0.6827633294022717
31004_20080713_1200_12,2008,7,12,500.0,4991.2,-0.6295235223160452
31004_20080714_0000_00,2008,7,00,850.0,754.3,-0.7946643961969663
31004_20080714_0000_00,2008,7,00,750.0,1788.0857142857144,-0.42838388723830595
31004_20080714_0000_00,2008,7,00,500.0,4981.2,-0.5353278408443762
31004_20080714_1200_12,2008,7,12,850.0,764.3,-0.6763421163872075
31004_20080714_1200_12,2008,7,12,750.0,1826.3000000000002,-0.48964218455743946
31004_20080714_1200_12,2008,7,12,500.0,5001.2,-0.6392072317409879
31004_20080715_0000_00,2008,7,00,850.0,789.3,-0.6743467266085995
31004_20080715_0000_00,2008,7,00,750.0,1817.6413793103447,-0.5338358722951936
31004_20080715_0000_00,2008,7,00,500.0,5031.2,-0.5858341522412881
31004_20080715_1200_12,2008,7,12,850.0,794.3,-0.8267879288962382
31004_20080715_1200_12,2008,7,12,750.0,1821.114814814815,-0.8945318135911107
31004_20080715_1200_12,2008,7,12,500.0,5061.3,-0.5758590838947629
31004_20080716_0000_00,2008,7,00,850.0,795.4000000000001,-0.8542298153761355
31004_20080716_0000_00,2008,7,00,750.0,1795.4,-0.9
31004_20080716_0000_00,2008,7,00,500.0,5061.3,-0.5913593732343962
31004_20080716_1200_12,2008,7,12,850.0,776.4000000000001,-0.626873807577
31004_20080716_1200_12,2008,7,12,750.0,1863.0666666666666,-0.834355828220857
31004_20080716_1200_12,2008,7,12,500.0,5081.3,-0.6392762346255944
31004_20080717_0000_00,2008,7,00,850.0,774.3,-0.5519525320822409
31004_20080717_0000_00,2008,7,00,750.0,1785.1272727272726,-0.7212813986743545
31004_20080717_0000_00,2008,7,00,500.0,5051.3,-0.6360796416876824
31004_20080717_1200_12,2008,7,12,850.0,785.4000000000001,-0.5541701302299805
31004_20080717_1200_12,2008,7,12,750.0,1809.614876033058,-0.597111272492534
31004_20080717_1200_12,2008,7,12,500.0,5071.3,-0.6184639604183065
31004_20080718_0000_00,2008,7,00,850.0,795.4000000000001,-0.6407577657055336
31004_20080718_0000_00,2008,7,00,750.0,1855.99375,-0.5966587112171826
31004_20080718_0000_00,2008,7,00,500.0,5061.3,-0.6518708316063156
31004_20080718_1200_12,2008,7,12,850.0,781.4000000000001,-0.2189381499726276
31004_20080718_1200_12,2008,7,12,750.0,1806.436496350365,-0.9114861496831174
31004_20080718_1200_12,2008,7,12,500.0,5071.3,-0.641675109760217
31004_20080719_0000_00,2008,7,00,850.0,775.4000000000001,-0.5818786367414859
31004_20080719_0000_00,2008,7,00,750.0,1808.272222222222,-0.8724323219501142
31004_20080719_0000_00,2008,7,00,500.0,5031.2,-0.5480384004837857
31004_20080719_1200_12,2008,7,12,850.0,791.4000000000001,-0.6129841181387539
31004_20080719_1200_12,2008,7,12,750.0,1833.1894736842105,-0.7325452157219373
31004_20080719_1200_12,2008,7,12,500.0,5041.3,-0.607799463928424
31004_20080720_0000_00,2008,7,00,850.0,770.4000000000001,-0.5627462014631398
31004_20080720_0000_00,2008,7,00,750.0,1825.4472440944883,-0.6160115231620035
31004_20080720_0000_00,2008,7,00,500.0,4991.2,-0.5594033031433135
31004_20080720_1200_12,2008,7,12,850.0,748.3,-0.7608848809356031
31004_20080720_1200_12,2008,7,12,750.0,1770.0782608695654,-0.4463658838597693
31004_20080720_1200_12,2008,7,12,500.0,4981.2,-0.6323841260224171
31004_20080721_0000_00,2008,7,00,850.0,733.3,-0.9622187632658851
31004_20080721_0000_00,2008,7,00,750.0,1771.6631578947372,-0.60114856885077
31004_20080721_0000_00,2008,7,00,500.0,4931.1,-0.5458640302324698
31004_20080721_1200_12,2008,7,12,850.0,718.3,-0.7946643961969668
31004_20080721_1200_12,2008,7,12,750.0,1764.5626016260162,-0.5834161549083323
31004_20080721_1200_12,2008,7,12,500.0,4921.1,-0.5835907998626848
31004_20080722_0000_00,2008,7,00,850.0,713.3,-0.48384801480006157
31004_20080722_0000_00,2008,7,00,750.0,1753.2302325581395,-0.4754343985508844
31004_20080722_0000_00,2008,7,00,500.0,4921.1,-0.5221434560561014
31004_20080722_1200_12,2008,7,12,850.0,753.3,-0.672551492223625
31004_20080722_1200_12,2008,7,12,750.0,1774.411111111111,-0.6891548784911105
31004_20080722_1200_12,2008,7,12,500.0,5011.2,-0.5368069371973427
31004_20080723_0000_00,2008,7,00,850.0,758.3,-0.6976419701409242
31004_20080723_0000_00,2008,7,00,750.0,1782.5499999999997,-0.8064437393214567
31004_20080723_0000_00,2008,7,00,500.0,5011.2,-0.5836282852624446
31004_20080723_1200_12,2008,7,12,850.0,740.4000000000001,-0.518558951965067
31004_20080723_1200_12,2008,7,12,750.0,1822.4,-0.9858287122612445
31004_20080723_1200_12,2008,7,12,500.0,5041.3,-0.5564061391388765
31004_20080724_0000_00,2008,7,00,850.0,727.3,-0.6049773133507462
