profile_id,year,month,cycle,has_G,has_E,has_HE
31004_20151026_1200_12,2015,10,12,False,False,False
31004_20151027_0000_00,2015,10,00,False,False,True
31004_20151027_1200_12,2015,10,12,False,False,True
31004_20151028_0000_00,2015,10,00,False,False,True
31004_20151028_1200_12,2015,10,12,False,False,True
31004_20151029_0000_00,2015,10,00,False,False,True
31004_20151029_1200_12,2015,10,12,False,False,False
31004_20151030_0000_00,2015,10,00,False,False,True
31004_20151030_1200_12,2015,10,12,False,False,False
31004_20151031_0000_00,2015,10,00,False,False,True
31004_20151031_1200_12,2015,10,12,False,False,False
31004_20151101_0000_00,2015,11,00,False,False,False
31004_20151101_1200_12,2015,11,12,False,False,False
31004_20151102_0000_00,2015,11,00,False,False,False
31004_20151102_1200_12,2015,11,12,False,False,True
31004_20151103_0000_00,2015,11,00,False,False,True
31004_20151103_1200_12,2015,11,12,True,False,True
31004_20151104_0000_00,2015,11,00,False,False,True
31004_20151104_1200_12,2015,11,12,False,False,False
31004_20151105_0000_00,2015,11,00,False,False,False
31004_20151105_1200_12,2015,11,12,False,False,False
31004_20151106_0000_00,2015,11,00,False,False,True
31004_20151106_1200_12,2015,11,12,False,False,False
31004_20151107_0000_00,2015,11,00,False,False,False
31004_20151107_1200_12,2015,11,12,False,False,True
31004_20151108_0000_00,2015,11,00,False,True,False
31004_20151108_1200_12,2015,11,12,False,False,False
31004_20151109_0000_00,2015,11,00,False,False,True
31004_20151109_1200_12,2015,11,12,False,False,True
31004_20151110_0000_00,2015,11,00,True,False,True
31004_20151110_1200_12,2015,11,12,False,False,True
31004_20151111_0000_00,2015,11,00,False,False,True
31004_20151111_1200_12,2015,11,12,False,False,False
31004_20151112_0000_00,2015,11,00,False,False,False
31004_20151112_1200_12,2015,11,12,False,False,False
31004_20151113_0000_00,2015,11,00,False,True,False
31004_20151113_1200_12,2015,11,12,False,False,False
31004_20151114_0000_00,2015,11,00,False,False,False
31004_20151114_1200_12,2015,11,12,False,False,False
31004_20151115_0000_00,2015,11,00,False,False,True
31004_20151115_1200_12,2015,11,12,False,False,True
31004_20151116_0000_00,2015,11,00,False,False,True
31004_20151116_1200_12,2015,11,12,False,False,True
31004_20151117_0000_00,2015,11,00,False,False,True
31004_20151117_1200_12,2015,11,12,False,False,True
31004_20151118_0000_00,2015,11,00,False,False,True
31004_20151118_1200_12,2015,11,12,False,False,False
31004_20151119_0000_00,2015,11,00,False,False,True
31004_20151119_1200_12,2015,11,12,False,False,True
31004_20151120_0000_00,2015,11,00,False,False,True
31004_20151120_1200_12,2015,11,12,False,False,True
31004_20151121_0000_00,2015,11,00,False,False,True
31004_20151121_1200_12,2015,11,12,True,False,True
31004_20151122_0000_00,2015,11,00,False,False,True
31004_20151122_1200_12,2015,11,12,False,False,True
31004_20151123_0000_00,2015,11,00,False,False,True
31004_20151123_1200_12,2015,11,12,True,False,True
31004_20151124_0000_00,2015,11,00,False,False,False
31004_20151124_1200_12,2015,11,12,False,False,True
31004_20151125_0000_00,2015,11,00,False,False,True
31004_20151125_1200_12,2015,11,12,True,False,True
31004_20151126_0000_00,2015,11,00,False,False,True
31004_20151126_1200_12,2015,11,12,False,False,False
31004_20151127_0000_00,2015,11,00,False,False,True
31004_20151127_1200_12,2015,11,12,True,False,True
31004_20151128_0000_00,2015,11,00,False,False,True
31004_20151128_1200_12,2015,11,12,False,False,True
31004_20151129_0000_00,2015,11,00,False,False,True
31004_20151129_1200_12,2015,11,12,True,False,False
31004_20151130_0000_00,2015,11,00,True,False,False
31004_20151130_1200_12,2015,11,12,False,False,False
31004_20151201_0000_00,2015,12,00,True,False,True
31004_20151201_1200_12,2015,12,12,False,False,True
31004_20151202_0000_00,2015,12,00,True,False,True
31004_20151202_1200_12,2015,12,12,False,False,False
31004_20151203_0000_00,2015,12,00,False,False,True
31004_20151203_1200_12,2015,12,12,False,False,False
31004_20151204_0000_00,2015,12,00,False,False,False
31004_20151204_1200_12,2015,12,12,False,False,True
31004_20151205_0000_00,2015,12,00,False,False,True
31004_20151205_1200_12,2015,12,12,False,False,True
31004_20151206_0000_00,2015,12,00,False,False,False
31004_20151206_1200_12,2015,12,12,False,False,False
31004_20151207_0000_00,2015,12,00,False,False,True
31004_20151207_1200_12,2015,12,12,False,False,False
31004_20151208_0000_00,2015,12,00,False,False,False
31004_20151208_1200_12,2015,12,12,False,False,True
31004_20151209_0000_00,2015,12,00,False,False,False
31004_20151209_1200_12,2015,12,12,False,False,False
31004_20151210_0000_00,2015,12,00,False,False,True
31004_20151210_1200_12,2015,12,12,False,False,False
31004_20151211_0000_00,2015,12,00,False,False,True
31004_20151211_1200_12,2015,12,12,False,False,False
31004_20151212_0000_00,2015,12,00,False,False,False
31004_20151212_1200_12,2015,12,12,False,False,False
31004_20151213_0000_00,2015,12,00,False,False,False
31004_20151213_1200_12,2015,12,12,False,False,False
31004_20151214_0000_00,2015,12,00,False,False,False
31004_20151214_1200_12,2015,12,12,False,False,False
31004_20151215_0000_00,2015,12,00,False,False,False
31004_20151215_1200_12,2015,12,12,False,False,False
31004_20151216_0000_00,2015,12,00,True,False,True
31004_20151216_1200_12,2015,12,12,False,False,False
31004_20151217_0000_00,2015,12,00,False,False,False
31004_20151217_1200_12,2015,12,12,False,False,False
31004_20151218_0000_00,2015,12,00,False,False,True
31004_20151218_1200_12,2015,12,12,False,False,False
31004_20151219_0000_00,2015,12,00,False,False,False
31004_20151219_1200_12,2015,12,12,False,False,False
31004_20151220_0000_00,2015,12,00,False,False,True
31004_20151220_1200_12,2015,12,12,False,False,False
31004_20151221_0000_00,2015,12,00,False,False,False
31004_20151221_1200_12,2015,12,12,False,False,False
31004_20151222_0000_00,2015,12,00,False,True,False
31004_20151222_1200_12,2015,12,12,False,False,False
31004_20151223_0000_00,2015,12,00,False,False,False
31004_20151223_1200_12,2015,12,12,True,False,True
31004_20151224_0000_00,2015,12,00,True,False,True
31004_20151224_1200_12,2015,12,12,True,False,True
31004_20151225_0000_00,2015,12,00,True,False,False
31004_20151225_1200_12,2015,12,12,False,False,False
31004_20151226_0000_00,2015,12,00,False,False,True
31004_20151226_1200_12,2015,12,12,False,False,True
31004_20151227_0000_00,2015,12,00,False,False,True
31004_20151227_1200_12,2015,12,12,False,False,False
31004_20151228_0000_00,2015,12,00,True,False,True
31004_20151228_1200_12,2015,12,12,False,False,False
31004_20151229_0000_00,2015,12,00,False,False,True
31004_20151229_1200_12,2015,12,12,False,False,False
31004_20151230_0000_00,2015,12,00,False,False,False
31004_20151230_1200_12,2015,12,12,False,False,True
31004_20151231_0000_00,2015,12,00,True,False,False
31004_20151231_1200_12,2015,12,12,True,False,False
31004_20160101_0000_00,2016,1,00,False,False,True
31004_20160101_1200_12,2016,1,12,False,False,True
31004_20160102_0000_00,2016,1,00,False,False,True
31004_20160102_1200_12,2016,1,12,False,False,False
31004_20160103_0000_00,2016,1,00,False,False,False
31004_20160103_1200_12,2016,1,12,False,False,False
31004_20160104_0000_00,2016,1,00,False,False,True
31004_20160104_1200_12,2016,1,12,False,False,True
31004_20160105_0000_00,2016,1,00,False,False,False
31004_20160105_1200_12,2016,1,12,False,False,True
31004_20160106_0000_00,2016,1,00,False,False,True
31004_20160106_1200_12,2016,1,12,False,False,False
31004_20160107_0000_00,2016,1,00,False,False,False
31004_20160107_1200_12,2016,1,12,False,False,True
31004_20160108_0000_00,2016,1,00,False,False,False
31004_20160108_1200_12,2016,1,12,False,False,True
31004_20160109_0000_00,2016,1,00,False,False,True
31004_20160109_1200_12,2016,1,12,False,False,False
31004_20160110_0000_00,2016,1,00,False,False,True
31004_20160110_1200_12,2016,1,12,False,False,True
31004_20160111_0000_00,2016,1,00,False,False,True
31004_20160111_1200_12,2016,1,12,False,False,True
31004_20160112_0000_00,2016,1,00,False,False,False
31004_20160112_1200_12,2016,1,12,False,False,False
31004_20160113_0000_00,2016,1,00,False,False,True
31004_20160113_1200_12,2016,1,12,False,False,False
31004_20160114_0000_00,2016,1,00,False,False,False
31004_20160114_1200_12,2016,1,12,False,False,True
31004_20160115_0000_00,2016,1,00,False,False,True
31004_20160115_1200_12,2016,1,12,True,False,False
31004_20160116_0000_00,2016,1,00,False,True,False
31004_20160116_1200_12,2016,1,12,False,False,True
31004_20160117_0000_00,2016,1,00,False,False,True
31004_20160117_1200_12,2016,1,12,False,False,True
31004_20160118_0000_00,2016,1,00,True,False,False
31004_20160118_1200_12,2016,1,12,False,False,True
31004_20160119_0000_00,2016,1,00,True,False,False
31004_20160119_1200_12,2016,1,12,True,False,False
31004_20160120_0000_00,2016,1,00,False,False,False
31004_20160120_1200_12,2016,1,12,False,True,False
31004_20160121_0000_00,2016,1,00,False,False,True
31004_20160121_1200_12,2016,1,12,False,False,True
31004_20160123_0000_00,2016,1,00,False,True,True
31004_20160123_1200_12,2016,1,12,False,False,False
31004_20160124_0000_00,2016,1,00,False,False,True
31004_20160124_1200_12,2016,1,12,False,False,False
31004_20160125_0000_00,2016,1,00,False,False,False
31004_20160125_1200_12,2016,1,12,False,False,False
31004_20160126_0000_00,2016,1,00,False,False,True
31004_20160126_1200_12,2016,1,12,True,False,True
31004_20160127_0000_00,2016,1,00,False,False,True
31004_20160127_1200_12,2016,1,12,False,False,True
31004_20160128_0000_00,2016,1,00,False,False,False
31004_20160128_1200_12,2016,1,12,False,False,True
31004_20160129_0000_00,2016,1,00,False,False,False
31004_20160129_1200_12,2016,1,12,True,False,False
31004_20160130_0000_00,2016,1,00,True,False,True
31004_20160130_1200_12,2016,1,12,True,False,False
31004_20160131_0000_00,2016,1,00,False,False,False
31004_20160131_1200_12,2016,1,12,False,False,False
31004_20160201_0000_00,2016,2,00,False,False,True
31004_20160201_1200_12,2016,2,12,False,False,False
31004_20160202_0000_00,2016,2,00,False,False,True
31004_20160202_1200_12,2016,2,12,False,False,True
31004_20160203_0000_00,2016,2,00,False,False,False
31004_20160203_1200_12,2016,2,12,False,False,True
31004_20160204_0000_00,2016,2,00,False,False,False
31004_20160204_1200_12,2016,2,12,False,False,False
31004_20160205_0000_00,2016,2,00,False,False,False
31004_20160205_1200_12,2016,2,12,False,False,False
31004_20160206_0000_00,2016,2,00,True,False,False
31004_20160206_1200_12,2016,2,12,True,False,False
31004_20160207_0000_00,2016,2,00,True,False,False
31004_20160207_1200_12,2016,2,12,False,False,True
31004_20160208_0000_00,2016,2,00,True,False,False
31004_20160208_1200_12,2016,2,12,True,False,False
31004_20160209_0000_00,2016,2,00,True,False,True
31004_20160209_1200_12,2016,2,12,False,False,False
31004_20160210_0000_00,2016,2,00,True,False,False
31004_20160210_1200_12,2016,2,12,False,False,True
31004_20160211_0000_00,2016,2,00,False,False,False
31004_20160211_1200_12,2016,2,12,True,False,False
31004_20160212_0000_00,2016,2,00,False,False,True
31004_20160212_1200_12,2016,2,12,False,False,True
31004_20160213_0000_00,2016,2,00,False,False,False
31004_20160213_1200_12,2016,2,12,False,False,True
31004_20160214_0000_00,2016,2,00,False,True,True
31004_20160214_1200_12,2016,2,12,False,False,True
31004_20160215_0000_00,2016,2,00,False,False,False
31004_20160215_1200_12,2016,2,12,False,False,True
31004_20160216_0000_00,2016,2,00,False,False,True
31004_20160216_1200_12,2016,2,12,True,False,False
31004_20160217_0000_00,2016,2,00,False,False,False
31004_20160217_1200_12,2016,2,12,False,False,False
31004_20160218_0000_00,2016,2,00,False,False,True
31004_20160218_1200_12,2016,2,12,False,False,False
31004_20160219_0000_00,2016,2,00,False,False,True
31004_20160219_1200_12,2016,2,12,False,False,True
31004_20160220_0000_00,2016,2,00,False,False,True
31004_20160220_1200_12,2016,2,12,False,False,True
31004_20160221_0000_00,2016,2,00,True,False,True
31004_20160221_1200_12,2016,2,12,False,False,True
31004_20160222_0000_00,2016,2,00,False,False,True
31004_20160222_1200_12,2016,2,12,False,False,False
31004_20160223_0000_00,2016,2,00,False,False,True
31004_20160223_1200_12,2016,2,12,False,False,False
31004_20160224_0000_00,2016,2,00,True,False,True
31004_20160224_1200_12,2016,2,12,False,False,False
31004_20160225_0000_00,2016,2,00,False,False,False
31004_20160225_1200_12,2016,2,12,False,False,True
31004_20160226_0000_00,2016,2,00,True,False,False
31004_20160226_1200_12,2016,2,12,False,False,False
31004_20160227_0000_00,2016,2,00,True,False,False
31004_20160227_1200_12,2016,2,12,False,False,False
31004_20160228_0000_00,2016,2,00,False,False,True
31004_20160228_1200_12,2016,2,12,False,False,False
31004_20160229_0000_00,2016,2,00,False,False,False
31004_20160229_1200_12,2016,2,12,False,False,True
31004_20160301_0000_00,2016,3,00,False,False,True
31004_20160301_1200_12,2016,3,12,False,False,False
31004_20160302_0000_00,2016,3,00,False,False,False
31004_20160302_1200_12,2016,3,12,True,False,False
31004_20160303_0000_00,2016,3,00,True,False,False
31004_20160303_1200_12,2016,3,12,True,False,False
31004_20160304_0000_00,2016,3,00,True,False,False
31004_20160304_1200_12,2016,3,12,False,False,False
31004_20160305_0000_00,2016,3,00,False,True,False
31004_20160305_1200_12,2016,3,12,False,False,False
31004_20160306_0000_00,2016,3,00,False,False,False
31004_20160307_0000_00,2016,3,00,False,False,True
31004_20160307_1200_12,2016,3,12,False,False,False
31004_20160308_0000_00,2016,3,00,False,False,False
31004_20160308_1200_12,2016,3,12,False,False,False
31004_20160309_0000_00,2016,3,00,False,False,True
31004_20160309_1200_12,2016,3,12,False,False,True
31004_20160310_0000_00,2016,3,00,False,False,False
31004_20160310_1200_12,2016,3,12,False,False,False
31004_20160311_0000_00,2016,3,00,False,False,False
31004_20160311_1200_12,2016,3,12,False,False,False
31004_20160312_0000_00,2016,3,00,False,False,False
31004_20160312_1200_12,2016,3,12,False,False,True
31004_20160313_0000_00,2016,3,00,False,False,True
31004_20160313_1200_12,2016,3,12,False,False,True
31004_20160314_0000_00,2016,3,00,False,False,False
31004_20160314_1200_12,2016,3,12,True,False,False
31004_20160315_0000_00,2016,3,00,False,False,False
31004_20160315_1200_12,2016,3,12,True,False,False
31004_20160316_0000_00,2016,3,00,True,False,True
31004_20160316_1200_12,2016,3,12,False,False,False
31004_20160317_0000_00,2016,3,00,True,False,False
31004_20160317_1200_12,2016,3,12,False,False,False
31004_20160318_0000_00,2016,3,00,False,False,False
31004_20160318_1200_12,2016,3,12,True,False,False
31004_20160319_0000_00,2016,3,00,True,False,False
31004_20160319_1200_12,2016,3,12,True,False,False
31004_20160320_0000_00,2016,3,00,False,False,False
31004_20160320_1200_12,2016,3,12,False,False,False
31004_20160321_0000_00,2016,3,00,False,False,False
31004_20160321_1200_12,2016,3,12,False,False,False
31004_20160322_0000_00,2016,3,00,False,False,False
31004_20160322_1200_12,2016,3,12,True,False,False
31004_20160323_0000_00,2016,3,00,False,False,True
31004_20160323_1200_12,2016,3,12,False,False,False
31004_20160324_0000_00,2016,3,00,True,False,False
31004_20160324_1200_12,2016,3,12,True,False,False
31004_20160325_0000_00,2016,3,00,False,False,False
31004_20160325_1200_12,2016,3,12,False,False,False
31004_20160326_0000_00,2016,3,00,False,False,False
31004_20160326_1200_12,2016,3,12,True,False,False
31004_20160327_0000_00,2016,3,00,False,False,True
31004_20160327_1200_12,2016,3,12,False,True,False
31004_20160328_0000_00,2016,3,00,False,False,False
31004_20160328_1200_12,2016,3,12,False,False,False
31004_20160329_0000_00,2016,3,00,True,False,False
31004_20160329_1200_12,2016,3,12,True,False,True
31004_20160330_0000_00,2016,3,00,False,False,True
31004_20160330_1200_12,2016,3,12,False,False,True
31004_20160331_0000_00,2016,3,00,False,False,False
31004_20160331_1200_12,2016,3,12,True,False,False
31004_20160401_0000_00,2016,4,00,False,False,False
31004_20160401_1200_12,2016,4,12,False,False,False
31004_20160402_0000_00,2016,4,00,False,False,True
31004_20160402_1200_12,2016,4,12,False,False,False
31004_20160403_0000_00,2016,4,00,False,False,True
31004_20160403_1200_12,2016,4,12,False,False,False
31004_20160404_0000_00,2016,4,00,True,False,False
31004_20160404_1200_12,2016,4,12,False,False,False
31004_20160405_0000_00,2016,4,00,False,False,False
31004_20160406_0000_00,2016,4,00,False,False,False
31004_20160406_1200_12,2016,4,12,False,False,True
31004_20160407_0000_00,2016,4,00,False,False,True
31004_20160407_1200_12,2016,4,12,False,False,False
31004_20160408_0000_00,2016,4,00,False,False,True
31004_20160408_1200_12,2016,4,12,False,False,True
31004_20160409_0000_00,2016,4,00,False,False,True
31004_20160409_1200_12,2016,4,12,True,False,False
31004_20160410_0000_00,2016,4,00,False,False,False
31004_20160410_1200_12,2016,4,12,False,False,False
31004_20160411_0000_00,2016,4,00,True,False,False
31004_20160411_1200_12,2016,4,12,False,True,False
31004_20160412_0000_00,2016,4,00,False,False,False
31004_20160412_1200_12,2016,4,12,True,False,False
31004_20160413_0000_00,2016,4,00,False,False,False
31004_20160413_1200_12,2016,4,12,True,False,False
31004_20160414_0000_00,2016,4,00,True,False,False
31004_20160414_1200_12,2016,4,12,True,False,False
31004_20160415_0000_00,2016,4,00,False,False,False
31004_20160415_1200_12,2016,4,12,False,False,False
31004_20160416_0000_00,2016,4,00,False,False,False
31004_20160416_1200_12,2016,4,12,False,True,False
31004_20160417_0000_00,2016,4,00,False,False,False
31004_20160417_1200_12,2016,4,12,True,False,False
31004_20160418_0000_00,2016,4,00,False,False,False
31004_20160418_1200_12,2016,4,12,True,False,False
31004_20160419_0000_00,2016,4,00,False,False,False
31004_20160419_1200_12,2016,4,12,True,False,False
31004_20160420_0000_00,2016,4,00,False,False,False
31004_20160420_1200_12,2016,4,12,True,False,False
31004_20160421_0000_00,2016,4,00,False,False,False
31004_20160421_1200_12,2016,4,12,False,False,False
31004_20160422_0000_00,2016,4,00,False,False,False
31004_20160422_1200_12,2016,4,12,False,False,False
31004_20160423_0000_00,2016,4,00,False,False,False
31004_20160423_1200_12,2016,4,12,False,False,False
31004_20160424_0000_00,2016,4,00,False,False,False
31004_20160424_1200_12,2016,4,12,False,False,False
31004_20160425_0000_00,2016,4,00,False,False,True
31004_20160425_1200_12,2016,4,12,True,False,False
31004_20160426_0000_00,2016,4,00,False,False,True
31004_20160426_1200_12,2016,4,12,False,False,True
31004_20160427_0000_00,2016,4,00,False,False,True
31004_20160427_1200_12,2016,4,12,False,False,False
31004_20160428_0000_00,2016,4,00,False,False,False
31004_20160428_1200_12,2016,4,12,True,False,False
31004_20160429_0000_00,2016,4,00,False,False,False
31004_20160429_1200_12,2016,4,12,False,False,True
31004_20160430_0000_00,2016,4,00,False,False,False
31004_20160430_1200_12,2016,4,12,False,False,False
31004_20160501_0000_00,2016,5,00,False,False,False
31004_20160501_1200_12,2016,5,12,False,False,False
31004_20160502_0000_00,2016,5,00,False,False,False
31004_20160502_1200_12,2016,5,12,False,False,False
31004_20160503_0000_00,2016,5,00,False,False,False
31004_20160503_1200_12,2016,5,12,False,False,False
31004_20160504_0000_00,2016,5,00,False,False,False
31004_20160504_1200_12,2016,5,12,False,False,False
31004_20160505_0000_00,2016,5,00,False,False,False
31004_20160505_1200_12,2016,5,12,False,False,False
31004_20160506_0000_00,2016,5,00,False,False,False
31004_20160506_1200_12,2016,5,12,False,False,False
31004_20160507_0000_00,2016,5,00,False,False,False
31004_20160507_1200_12,2016,5,12,False,False,False
31004_20160508_0000_00,2016,5,00,False,False,False
31004_20160508_1200_12,2016,5,12,False,False,False
31004_20160509_0000_00,2016,5,00,False,False,False
31004_20160509_1200_12,2016,5,12,False,False,False
31004_20160510_0000_00,2016,5,00,False,False,False
31004_20160510_1200_12,2016,5,12,False,False,True
31004_20160511_0000_00,2016,5,00,False,False,False
31004_20160511_1200_12,2016,5,12,False,False,False
31004_20160512_0000_00,2016,5,00,False,False,False
31004_20160512_1200_12,2016,5,12,False,False,False
31004_20160513_0000_00,2016,5,00,False,False,False
31004_20160513_1200_12,2016,5,12,False,False,False
31004_20160514_0000_00,2016,5,00,False,False,False
31004_20160514_1200_12,2016,5,12,False,False,False
31004_20160515_0000_00,2016,5,00,False,False,False
31004_20160515_1200_12,2016,5,12,False,False,False
31004_20160516_0000_00,2016,5,00,False,False,True
31004_20160516_1200_12,2016,5,12,False,False,True
31004_20160517_0000_00,2016,5,00,False,False,False
31004_20160517_1200_12,2016,5,12,False,False,False
31004_20160518_0000_00,2016,5,00,False,False,False
31004_20160518_1200_12,2016,5,12,False,False,True
31004_20160519_0000_00,2016,5,00,False,False,False
31004_20160519_1200_12,2016,5,12,False,False,False
31004_20160520_0000_00,2016,5,00,False,False,False
31004_20160520_1200_12,2016,5,12,False,False,True
31004_20160521_0000_00,2016,5,00,False,False,False
31004_20160521_1200_12,2016,5,12,False,False,False
31004_20160522_0000_00,2016,5,00,False,False,False
31004_20160522_1200_12,2016,5,12,False,False,True
31004_20160523_0000_00,2016,5,00,False,False,False
31004_20160523_1200_12,2016,5,12,False,False,False
31004_20160524_0000_00,2016,5,00,False,False,True
31004_20160524_1200_12,2016,5,12,False,False,True
31004_20160525_0000_00,2016,5,00,False,False,True
31004_20160525_1200_12,2016,5,12,False,False,True
31004_20160526_0000_00,2016,5,00,False,False,True
31004_20160526_1200_12,2016,5,12,False,False,False
31004_20160527_0000_00,2016,5,00,False,False,False
31004_20160527_1200_12,2016,5,12,False,False,False
31004_20160528_0000_00,2016,5,00,False,False,False
31004_20160528_1200_12,2016,5,12,False,False,True
31004_20160529_0000_00,2016,5,00,False,False,True
31004_20160529_1200_12,2016,5,12,False,False,False
31004_20160530_0000_00,2016,5,00,False,True,True
31004_20160530_1200_12,2016,5,12,False,False,True
31004_20160531_0000_00,2016,5,00,False,False,True
31004_20160531_1200_12,2016,5,12,False,False,False
31004_20160601_0000_00,2016,6,00,False,False,False
31004_20160601_1200_12,2016,6,12,False,False,False
31004_20160602_0000_00,2016,6,00,False,False,False
31004_20160602_1200_12,2016,6,12,False,False,True
31004_20160603_0000_00,2016,6,00,False,False,False
31004_20160603_1200_12,2016,6,12,True,False,False
31004_20160604_0000_00,2016,6,00,False,False,False
31004_20160604_1200_12,2016,6,12,False,False,False
31004_20160605_0000_00,2016,6,00,False,False,False
31004_20160605_1200_12,2016,6,12,False,False,True
31004_20160606_0000_00,2016,6,00,False,False,False
31004_20160607_0000_00,2016,6,00,False,False,False
31004_20160607_1200_12,2016,6,12,False,False,False
31004_20160608_0000_00,2016,6,00,False,False,True
31004_20160608_1200_12,2016,6,12,False,False,False
31004_20160609_0000_00,2016,6,00,False,False,True
31004_20160609_1200_12,2016,6,12,False,False,True
31004_20160610_0000_00,2016,6,00,False,False,False
31004_20160610_1200_12,2016,6,12,False,False,False
31004_20160611_0000_00,2016,6,00,False,False,True
31004_20160611_1200_12,2016,6,12,False,False,False
31004_20160612_0000_00,2016,6,00,False,True,False
31004_20160612_1200_12,2016,6,12,False,False,False
31004_20160613_0000_00,2016,6,00,False,False,True
31004_20160613_1200_12,2016,6,12,False,False,False
31004_20160614_0000_00,2016,6,00,False,False,False
31004_20160614_1200_12,2016,6,12,True,False,False
31004_20160615_0000_00,2016,6,00,False,False,False
31004_20160615_1200_12,2016,6,12,False,False,True
31004_20160616_0000_00,2016,6,00,False,False,False
31004_20160616_1200_12,2016,6,12,False,False,True
31004_20160617_0000_00,2016,6,00,False,False,False
31004_20160617_1200_12,2016,6,12,False,False,False
31004_20160618_0000_00,2016,6,00,True,False,True
31004_20160618_1200_12,2016,6,12,False,False,True
31004_20160619_0000_00,2016,6,00,False,False,False
31004_20160619_1200_12,2016,6,12,False,False,True
31004_20160620_0000_00,2016,6,00,False,False,True
31004_20160620_1200_12,2016,6,12,False,False,False
31004_20160621_0000_00,2016,6,00,False,False,True
31004_20160621_1200_12,2016,6,12,False,False,False
31004_20160622_0000_00,2016,6,00,False,False,False
31004_20160622_1200_12,2016,6,12,False,False,False
31004_20160623_0000_00,2016,6,00,False,False,True
31004_20160623_1200_12,2016,6,12,False,False,False
31004_20160624_0000_00,2016,6,00,False,False,True
31004_20160624_1200_12,2016,6,12,False,False,True
31004_20160625_0000_00,2016,6,00,False,False,False
31004_20160625_1200_12,2016,6,12,True,False,False
31004_20160626_0000_00,2016,6,00,False,False,False
31004_20160626_1200_12,2016,6,12,False,False,False
31004_20160627_0000_00,2016,6,00,False,False,True
31004_20160627_1200_12,2016,6,12,False,False,True
31004_20160628_0000_00,2016,6,00,False,False,False
31004_20160628_1200_12,2016,6,12,False,False,False
31004_20160629_0000_00,2016,6,00,False,False,True
31004_20160629_1200_12,2016,6,12,False,False,False
31004_20160630_0000_00,2016,6,00,False,False,False
31004_20160630_1200_12,2016,6,12,False,False,False
31004_20160701_0000_00,2016,7,00,False,False,False
31004_20160701_1200_12,2016,7,12,False,False,False
31004_20160702_0000_00,2016,7,00,False,False,False
31004_20160702_1200_12,2016,7,12,False,False,False
31004_20160703_0000_00,2016,7,00,False,False,False
31004_20160703_1200_12,2016,7,12,True,False,False
31004_20160704_0000_00,2016,7,00,False,False,False
31004_20160704_1200_12,2016,7,12,False,False,True
31004_20160705_0000_00,2016,7,00,False,False,False
31004_20160705_1200_12,2016,7,12,False,False,False
31004_20160706_0000_00,2016,7,00,False,False,False
31004_20160706_1200_12,2016,7,12,False,False,False
31004_20160707_0000_00,2016,7,00,False,False,False
31004_20160707_1200_12,2016,7,12,False,False,False
31004_20160708_0000_00,2016,7,00,False,False,False
31004_20160709_0000_00,2016,7,00,False,False,False
31004_20160709_1200_12,2016,7,12,False,False,False
31004_20160710_0000_00,2016,7,00,False,False,False
31004_20160710_1200_12,2016,7,12,False,False,True
31004_20160711_0000_00,2016,7,00,False,False,False
31004_20160711_1200_12,2016,7,12,False,False,True
31004_20160712_0000_00,2016,7,00,False,False,False
31004_20160712_1200_12,2016,7,12,False,False,False
31004_20160713_0000_00,2016,7,00,True,False,False
31004_20160713_1200_12,2016,7,12,False,False,True
31004_20160714_0000_00,2016,7,00,False,False,False
31004_20160714_1200_12,2016,7,12,False,True,False
31004_20160715_0000_00,2016,7,00,False,False,False
31004_20160715_1200_12,2016,7,12,False,False,False
31004_20160716_0000_00,2016,7,00,False,False,False
31004_20160716_1200_12,2016,7,12,False,False,True
31004_20160717_0000_00,2016,7,00,False,False,False
31004_20160717_1200_12,2016,7,12,False,False,False
31004_20160718_0000_00,2016,7,00,False,False,False
31004_20160718_1200_12,2016,7,12,False,False,False
31004_20160719_0000_00,2016,7,00,False,False,False
31004_20160719_1200_12,2016,7,12,False,False,False
31004_20160720_0000_00,2016,7,00,False,False,True
31004_20160720_1200_12,2016,7,12,False,False,False
31004_20160721_0000_00,2016,7,00,False,False,True
31004_20160721_1200_12,2016,7,12,False,False,False
31004_20160722_0000_00,2016,7,00,False,False,False
31004_20160722_1200_12,2016,7,12,False,False,False
31004_20160723_0000_00,2016,7,00,False,False,False
31004_20160723_1200_12,2016,7,12,False,False,False
31004_20160724_0000_00,2016,7,00,False,False,True
31004_20160724_1200_12,2016,7,12,False,False,True
31004_20160725_0000_00,2016,7,00,False,False,True
31004_20160725_1200_12,2016,7,12,False,False,False
31004_20160726_0000_00,2016,7,00,False,False,True
31004_20160726_1200_12,2016,7,12,False,False,False
31004_20160727_0000_00,2016,7,00,False,False,True
31004_20160727_1200_12,2016,7,12,False,False,True
31004_20160728_0000_00,2016,7,00,False,False,False
31004_20160728_1200_12,2016,7,12,True,False,False
31004_20160729_0000_00,2016,7,00,False,False,False
31004_20160729_1200_12,2016,7,12,True,False,False
31004_20160730_0000_00,2016,7,00,False,False,False
31004_20160730_1200_12,2016,7,12,False,False,True
31004_20160731_0000_00,2016,7,00,False,False,False
31004_20160731_1200_12,2016,7,12,True,False,True
31004_20160801_0000_00,2016,8,00,False,False,True
31004_20160801_1200_12,2016,8,12,False,False,False
31004_20160802_0000_00,2016,8,00,False,False,False
31004_20160802_1200_12,2016,8,12,False,False,True
31004_20160803_0000_00,2016,8,00,False,False,False
