profile_id,datetime_utc,year,month,cycle,layer_index,position_type,base_pressure_hpa,top_pressure_hpa,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,confirm_drop_c,embedded_gap_count,embedded_gap_depth_total_m,method
31004_20161112_0000_00,2016-11-12 00:00:00,2016,11,00,0,G,933.0,901.0,680.0,973.4,0.0,293.4,293.4,2.800000000000013,0.9543285616905294,,0,0.0,height-primary gap-v3
31004_20161112_0000_00,2016-11-12 00:00:00,2016,11,00,1,HE,701.0,671.0,3027.4,3375.4,2347.4,2695.4,348.0,0.5999999999999979,0.17241379310344768,,0,0.0,height-primary gap-v3
31004_20161112_1200_12,2016-11-12 12:00:00,2016,11,12,0,E,925.0,892.0,742.5,1057.5,62.5,377.5,315.0,3.0,0.9523809523809523,,0,0.0,height-primary gap-v3
31004_20161112_1200_12,2016-11-12 12:00:00,2016,11,12,1,HE,725.0,700.0,2757.6,2807.3,2077.6,2127.3,49.70000000000027,1.0,2.0120724346076346,,0,0.0,height-primary gap-v3
31004_20161113_0000_00,2016-11-13 00:00:00,2016,11,00,0,G,934.0,891.0,680.0,1075.8,0.0,395.79999999999995,395.79999999999995,8.0,2.02122283981809,,0,0.0,height-primary gap-v3
31004_20161113_1200_12,2016-11-13 12:00:00,2016,11,12,0,G,937.0,883.0,680.0,1177.9,0.0,497.9000000000001,497.9000000000001,8.599999999999994,1.7272544687688276,,0,0.0,height-primary gap-v3
31004_20161114_0000_00,2016-11-14 00:00:00,2016,11,00,0,G,939.0,850.0,680.0,1409.4,0.0,729.4000000000001,729.4000000000001,6.199999999999989,0.8500137098985451,,0,0.0,height-primary gap-v3
31004_20161114_0000_00,2016-11-14 00:00:00,2016,11,00,1,HE,700.0,722.0,2824.3,2842.4,2144.3,2162.4,18.09999999999991,0.4000000000000057,2.209944751381258,,0,0.0,height-primary gap-v3
31004_20161114_1200_12,2016-11-14 12:00:00,2016,11,12,0,HE,888.0,815.0,1166.4,1876.3,486.4000000000001,1196.3,709.8999999999999,4.599999999999994,0.6479785885335956,,0,0.0,height-primary gap-v3
31004_20161115_0000_00,2016-11-15 00:00:00,2016,11,00,0,G,941.0,929.0,680.0,788.1,0.0,108.10000000000002,108.10000000000002,1.5999999999999943,1.4801110083256188,,0,0.0,height-primary gap-v3
31004_20161115_0000_00,2016-11-15 00:00:00,2016,11,00,1,HE,904.0,788.0,1017.1,2151.9,337.1,1471.9,1134.8000000000002,8.400000000000002,0.7402185407120199,,0,0.0,height-primary gap-v3
31004_20161115_1200_12,2016-11-15 12:00:00,2016,11,12,0,G,942.0,797.0,680.0,2067.9,0.0,1387.9,1387.9,13.400000000000006,0.9654874270480585,,0,0.0,height-primary gap-v3
31004_20161116_0000_00,2016-11-16 00:00:00,2016,11,00,0,G,942.0,808.0,680.0,1955.7,0.0,1275.7,1275.7,13.199999999999989,1.0347260327663235,,0,0.0,height-primary gap-v3
31004_20161116_0000_00,2016-11-16 00:00:00,2016,11,00,1,HE,500.0,504.0,5210.7,5654.2,4530.7,4974.2,443.5,0.4000000000000057,0.09019165727170365,,0,0.0,height-primary gap-v3
31004_20161116_1200_12,2016-11-16 12:00:00,2016,11,12,0,G,940.0,821.0,680.0,1807.3,0.0,1127.3,1127.3,10.400000000000006,0.92255832520181,,0,0.0,height-primary gap-v3
31004_20161117_0000_00,2016-11-17 00:00:00,2016,11,00,0,G,936.0,902.0,680.0,991.0,0.0,311.0,311.0,1.4000000000000021,0.4501607717041808,,0,0.0,height-primary gap-v3
31004_20161117_0000_00,2016-11-17 00:00:00,2016,11,00,1,HE,818.0,782.0,1802.3,2170.8,1122.3,1490.8000000000002,368.5000000000002,4.600000000000019,1.2483039348711036,,0,0.0,height-primary gap-v3
31004_20161117_0000_00,2016-11-17 00:00:00,2016,11,00,2,HE,500.0,522.0,5150.7,5342.3,4470.7,4662.3,191.60000000000036,2.1999999999999886,1.1482254697285932,,0,0.0,height-primary gap-v3
31004_20161117_1200_12,2016-11-17 12:00:00,2016,11,12,0,HE,871.0,862.0,1256.3,1342.7,576.3,662.7,86.40000000000009,1.6000000000000192,1.8518518518518723,,0,0.0,height-primary gap-v3
31004_20161117_1200_12,2016-11-17 12:00:00,2016,11,12,1,HE,500.0,523.0,5100.6,5303.6,4420.6,4623.6,203.0,1.5999999999999943,0.788177339901475,,0,0.0,height-primary gap-v3
31004_20161118_0000_00,2016-11-18 00:00:00,2016,11,00,0,HE,887.0,801.0,1113.4,1957.1,433.4000000000001,1277.1,843.6999999999998,4.400000000000006,0.5215123859191664,,0,0.0,height-primary gap-v3
31004_20161118_0000_00,2016-11-18 00:00:00,2016,11,00,1,HE,697.0,639.0,3081.6,3769.2,2401.6,3089.2,687.5999999999999,1.8000000000000114,0.26178010471204355,,0,0.0,height-primary gap-v3
31004_20161118_0000_00,2016-11-18 00:00:00,2016,11,00,2,HE,500.0,512.0,5120.6,5472.0,4440.6,4792.0,351.39999999999964,1.4000000000000057,0.39840637450199406,,0,0.0,height-primary gap-v3
31004_20161118_1200_12,2016-11-18 12:00:00,2016,11,12,0,HE,874.0,842.0,1200.8,1510.7,520.8,830.7,309.9000000000001,2.4000000000000057,0.774443368828656,,0,0.0,height-primary gap-v3
31004_20161119_0000_00,2016-11-19 00:00:00,2016,11,00,0,HE,806.0,774.0,1844.4,2175.9,1164.4,1495.9,331.5,2.0,0.6033182503770739,,0,0.0,height-primary gap-v3
31004_20161119_0000_00,2016-11-19 00:00:00,2016,11,00,1,HE,700.0,712.0,2716.4,2851.1,2036.4,2171.1,134.69999999999982,0.3999999999999808,0.29695619896063946,,0,0.0,height-primary gap-v3
31004_20161119_1200_12,2016-11-19 12:00:00,2016,11,12,0,HE,816.0,789.0,1734.1,2010.3,1054.1,1330.3,276.20000000000005,1.1999999999999886,0.43446777697320366,,0,0.0,height-primary gap-v3
31004_20161120_0000_00,2016-11-20 00:00:00,2016,11,00,0,HE,739.0,731.0,2534.0,2621.9,1854.0,1941.9,87.90000000000009,1.0,1.1376564277588157,,0,0.0,height-primary gap-v3
31004_20161121_0000_00,2016-11-21 00:00:00,2016,11,00,0,G,937.0,866.0,680.0,1339.8,0.0,659.8,659.8,4.400000000000006,0.6668687481054875,,0,0.0,height-primary gap-v3
31004_20161121_0000_00,2016-11-21 00:00:00,2016,11,00,1,HE,543.0,525.0,5051.6,5307.1,4371.6,4627.1,255.5,1.4000000000000057,0.5479452054794542,,0,0.0,height-primary gap-v3
31004_20161121_1200_12,2016-11-21 12:00:00,2016,11,12,0,G,939.0,850.0,680.0,1388.3,0.0,708.3,708.3,7.9999999999999964,1.1294649159960464,,0,0.0,height-primary gap-v3
31004_20161122_0000_00,2016-11-22 00:00:00,2016,11,00,0,G,936.0,871.0,680.0,1283.0,0.0,603.0,603.0,4.400000000000006,0.7296849087893873,,0,0.0,height-primary gap-v3
31004_20161122_0000_00,2016-11-22 00:00:00,2016,11,00,1,HE,700.0,710.0,2776.4,2951.1,2096.4,2271.1,174.69999999999982,0.4000000000000057,0.22896393817974017,,0,0.0,height-primary gap-v3
31004_20161122_1200_12,2016-11-22 12:00:00,2016,11,12,0,G,936.0,925.0,680.0,769.6,0.0,89.60000000000002,89.60000000000002,0.5999999999999943,0.6696428571428507,,0,0.0,height-primary gap-v3
31004_20161122_1200_12,2016-11-22 12:00:00,2016,11,12,1,HE,797.0,774.0,2015.6,2254.6,1335.6,1574.6,239.0,1.1999999999999922,0.5020920502092018,,0,0.0,height-primary gap-v3
31004_20161123_0000_00,2016-11-23 00:00:00,2016,11,00,0,G,935.0,906.0,680.0,945.0,0.0,265.0,265.0,1.0,0.37735849056603776,,0,0.0,height-primary gap-v3
31004_20161123_0000_00,2016-11-23 00:00:00,2016,11,00,1,HE,842.0,805.0,1555.1,1925.1,875.0999999999999,1245.1,370.0,4.400000000000006,1.1891891891891908,,0,0.0,height-primary gap-v3
31004_20161123_0000_00,2016-11-23 00:00:00,2016,11,00,2,HE,500.0,522.0,5100.6,5334.3,4420.6,4654.3,233.69999999999982,1.5999999999999943,0.6846384253316199,,0,0.0,height-primary gap-v3
31004_20161123_1200_12,2016-11-23 12:00:00,2016,11,12,0,G,933.0,892.0,680.0,1057.5,0.0,377.5,377.5,1.5999999999999943,0.4238410596026475,,0,0.0,height-primary gap-v3
31004_20161123_1200_12,2016-11-23 12:00:00,2016,11,12,1,HE,819.0,794.0,1765.9,2020.2,1085.9,1340.2,254.29999999999995,0.8000000000000114,0.3145890680298905,,0,0.0,height-primary gap-v3
31004_20161124_0000_00,2016-11-24 00:00:00,2016,11,00,0,G,930.0,884.0,680.0,1105.9,0.0,425.9000000000001,425.9000000000001,4.800000000000011,1.1270251232683752,,0,0.0,height-primary gap-v3
31004_20161124_1200_12,2016-11-24 12:00:00,2016,11,12,0,G,929.0,910.0,680.0,854.0,0.0,174.0,174.0,4.199999999999989,2.413793103448269,,0,0.0,height-primary gap-v3
31004_20161124_1200_12,2016-11-24 12:00:00,2016,11,12,1,HE,754.0,700.0,2406.2,2723.3,1726.1999999999998,2043.3000000000002,317.10000000000036,1.8000000000000114,0.5676442762535507,,0,0.0,height-primary gap-v3
31004_20161125_0000_00,2016-11-25 00:00:00,2016,11,00,0,G,929.0,890.0,680.0,1040.3,0.0,360.29999999999995,360.29999999999995,4.0,1.1101859561476548,,0,0.0,height-primary gap-v3
31004_20161125_0000_00,2016-11-25 00:00:00,2016,11,00,1,HE,783.0,748.0,2099.1,2470.9,1419.1,1790.9,371.8000000000002,0.6000000000000192,0.1613770844540126,,0,0.0,height-primary gap-v3
31004_20161125_1200_12,2016-11-25 12:00:00,2016,11,12,0,G,929.0,873.0,680.0,1201.4,0.0,521.4000000000001,521.4000000000001,6.0,1.150747986191024,,0,0.0,height-primary gap-v3
31004_20161126_0000_00,2016-11-26 00:00:00,2016,11,00,0,G,930.0,864.0,680.0,1296.7,0.0,616.7,616.7,0.8000000000000114,0.12972271769093746,,0,0.0,height-primary gap-v3
31004_20161126_1200_12,2016-11-26 12:00:00,2016,11,12,0,G,932.0,911.0,680.0,871.8,0.0,191.79999999999995,191.79999999999995,2.7999999999999865,1.4598540145985335,,0,0.0,height-primary gap-v3
31004_20161127_0000_00,2016-11-27 00:00:00,2016,11,00,0,G,933.0,853.0,680.0,1429.8,0.0,749.8,749.8,4.599999999999998,0.6134969325153372,,0,0.0,height-primary gap-v3
31004_20161127_1200_12,2016-11-27 12:00:00,2016,11,12,0,G,930.0,903.0,680.0,927.8,0.0,247.79999999999995,247.79999999999995,7.400000000000006,2.986279257465701,,0,0.0,height-primary gap-v3
31004_20161127_1200_12,2016-11-27 12:00:00,2016,11,12,1,HE,850.0,818.0,1341.4,1749.4,661.4000000000001,1069.4,408.0,0.4000000000000057,0.0980392156862759,,0,0.0,height-primary gap-v3
31004_20161128_0000_00,2016-11-28 00:00:00,2016,11,00,0,HE,850.0,857.0,1357.3,1373.2,677.3,693.2,15.900000000000091,0.4000000000000057,2.5157232704402728,,0,0.0,height-primary gap-v3
31004_20161128_0000_00,2016-11-28 00:00:00,2016,11,00,1,HE,700.0,722.0,2773.3,2773.7,2093.3,2093.7,0.3999999999996362,1.8000000000000114,450.0000000004121,,0,0.0,height-primary gap-v3
31004_20161128_1200_12,2016-11-28 12:00:00,2016,11,12,0,HE,717.0,696.0,2881.0,3118.7,2201.0,2438.7,237.69999999999982,0.5999999999999943,0.25241901556583707,,0,0.0,height-primary gap-v3
31004_20161129_0000_00,2016-11-29 00:00:00,2016,11,00,0,G,931.0,913.0,680.0,844.4,0.0,164.39999999999998,164.39999999999998,1.0,0.6082725060827251,,0,0.0,height-primary gap-v3
31004_20161129_1200_12,2016-11-29 12:00:00,2016,11,12,0,G,928.0,925.0,680.0,707.6,0.0,27.600000000000023,27.600000000000023,0.3999999999999755,1.4492753623187506,,0,0.0,height-primary gap-v3
31004_20161129_1200_12,2016-11-29 12:00:00,2016,11,12,1,HE,700.0,712.0,2792.3,2859.7,2112.3,2179.7,67.39999999999964,0.5999999999999943,0.8902077151335275,,0,0.0,height-primary gap-v3
31004_20161202_0000_00,2016-12-02 00:00:00,2016,12,00,0,E,918.0,891.0,716.7,967.6,36.700000000000045,287.6,250.89999999999998,2.0,0.7971303308090874,,0,0.0,height-primary gap-v3
31004_20161202_1200_12,2016-12-02 12:00:00,2016,12,12,0,G,917.0,850.0,680.0,1257.4,0.0,577.4000000000001,577.4000000000001,1.3999999999999808,0.24246622791825087,,0,0.0,height-primary gap-v3
31004_20161203_0000_00,2016-12-03 00:00:00,2016,12,00,0,HE,853.0,804.0,1313.3,1802.5,633.3,1122.5,489.20000000000005,1.3999999999999808,0.28618152085036397,,0,0.0,height-primary gap-v3
31004_20161203_1200_12,2016-12-03 12:00:00,2016,12,12,0,HE,855.0,786.0,1374.7,2067.9,694.7,1387.9,693.2,3.600000000000019,0.5193306405077928,,0,0.0,height-primary gap-v3
31004_20161203_1200_12,2016-12-03 12:00:00,2016,12,12,1,HE,719.0,686.0,2789.8,3165.7,2109.8,2485.7,375.89999999999964,1.1999999999999886,0.3192338387869087,,0,0.0,height-primary gap-v3
31004_20161204_0000_00,2016-12-04 00:00:00,2016,12,00,0,HE,861.0,772.0,1334.5,2232.0,654.5,1552.0,897.5,1.4000000000000021,0.15598885793871892,,0,0.0,height-primary gap-v3
31004_20161204_1200_12,2016-12-04 12:00:00,2016,12,12,0,HE,831.0,781.0,1663.7,2172.5,983.7,1492.5,508.79999999999995,3.3999999999999773,0.6682389937106874,,0,0.0,height-primary gap-v3
31004_20161205_0000_00,2016-12-05 00:00:00,2016,12,00,0,G,938.0,925.0,680.0,779.6,0.0,99.60000000000002,99.60000000000002,0.4000000000000057,0.40160642570281685,,0,0.0,height-primary gap-v3
31004_20161205_0000_00,2016-12-05 00:00:00,2016,12,00,1,HE,851.0,790.0,1493.6,2105.2,813.5999999999999,1425.1999999999998,611.5999999999999,4.9999999999999964,0.8175277959450616,,0,0.0,height-primary gap-v3
31004_20161205_1200_12,2016-12-05 12:00:00,2016,12,12,0,G,937.0,925.0,680.0,773.5,0.0,93.5,93.5,1.4000000000000057,1.4973262032085621,,0,0.0,height-primary gap-v3
31004_20161205_1200_12,2016-12-05 12:00:00,2016,12,12,1,HE,871.0,792.0,1291.9,2075.8,611.9000000000001,1395.8000000000002,783.9000000000001,2.0,0.25513458349279244,,0,0.0,height-primary gap-v3
31004_20161205_1200_12,2016-12-05 12:00:00,2016,12,12,2,HE,500.0,540.0,5010.5,5093.7,4330.5,4413.7,83.19999999999982,3.5999999999999943,4.326923076923079,,0,0.0,height-primary gap-v3
31004_20161206_0000_00,2016-12-06 00:00:00,2016,12,00,0,G,932.0,914.0,680.0,844.2,0.0,164.20000000000005,164.20000000000005,5.399999999999977,3.288672350791703,,0,0.0,height-primary gap-v3
31004_20161206_1200_12,2016-12-06 12:00:00,2016,12,12,0,G,931.0,915.0,680.0,826.0,0.0,146.0,146.0,6.599999999999994,4.520547945205475,,0,0.0,height-primary gap-v3
31004_20161207_0000_00,2016-12-07 00:00:00,2016,12,00,0,G,930.0,850.0,680.0,1321.4,0.0,641.4000000000001,641.4000000000001,8.800000000000008,1.3719987527284077,,0,0.0,height-primary gap-v3
31004_20161207_1200_12,2016-12-07 12:00:00,2016,12,12,0,G,931.0,874.0,680.0,1209.8,0.0,529.8,529.8,6.799999999999983,1.2835032087580187,,0,0.0,height-primary gap-v3
31004_20161208_0000_00,2016-12-08 00:00:00,2016,12,00,0,G,929.0,879.0,680.0,1144.3,0.0,464.29999999999995,464.29999999999995,2.799999999999983,0.6030583674348445,,0,0.0,height-primary gap-v3
31004_20161208_0000_00,2016-12-08 00:00:00,2016,12,00,1,HE,830.0,807.0,1620.5,1851.9,940.5,1171.9,231.4000000000001,0.8000000000000114,0.34572169403630554,,0,0.0,height-primary gap-v3
31004_20161208_1200_12,2016-12-08 12:00:00,2016,12,12,0,HE,813.0,773.0,1782.2,2195.2,1102.2,1515.1999999999998,412.9999999999998,1.4000000000000021,0.3389830508474584,,0,0.0,height-primary gap-v3
31004_20161209_0000_00,2016-12-09 00:00:00,2016,12,00,0,HE,821.0,798.0,1710.4,1943.9,1030.4,1263.9,233.5,0.5999999999999979,0.2569593147751597,,0,0.0,height-primary gap-v3
31004_20161209_0000_00,2016-12-09 00:00:00,2016,12,00,1,HE,500.0,535.0,5050.6,5099.2,4370.6,4419.2,48.599999999999454,3.200000000000017,6.584362139917804,,0,0.0,height-primary gap-v3
31004_20161209_1200_12,2016-12-09 12:00:00,2016,12,12,0,HE,700.0,706.0,2743.3,2962.0,2063.3,2282.0,218.69999999999982,0.4000000000000057,0.18289894833104986,,0,0.0,height-primary gap-v3
31004_20161210_1200_12,2016-12-10 12:00:00,2016,12,12,0,G,930.0,878.0,680.0,1162.7,0.0,482.70000000000005,482.70000000000005,6.7999999999999865,1.4087424901595165,,0,0.0,height-primary gap-v3
31004_20161211_0000_00,2016-12-11 00:00:00,2016,12,00,0,G,928.0,925.0,680.0,707.6,0.0,27.600000000000023,27.600000000000023,0.4000000000000057,1.44927536231886,,0,0.0,height-primary gap-v3
31004_20161211_0000_00,2016-12-11 00:00:00,2016,12,00,1,HE,865.0,829.0,1269.1,1621.5,589.0999999999999,941.5,352.4000000000001,3.200000000000017,0.908059023836554,,0,0.0,height-primary gap-v3
31004_20161211_0000_00,2016-12-11 00:00:00,2016,12,00,2,HE,500.0,515.0,5170.7,5379.4,4490.7,4699.4,208.69999999999982,1.4000000000000057,0.6708193579300464,,0,0.0,height-primary gap-v3
31004_20161211_1200_12,2016-12-11 12:00:00,2016,12,12,0,HE,905.0,864.0,945.3,1332.3,265.29999999999995,652.3,387.0,0.39999999999997726,0.10335917312660911,,0,0.0,height-primary gap-v3
31004_20161211_1200_12,2016-12-11 12:00:00,2016,12,12,1,HE,500.0,512.0,5190.7,5472.0,4510.7,4792.0,281.3000000000002,1.4000000000000057,0.4976892996800586,,0,0.0,height-primary gap-v3
31004_20161212_1200_12,2016-12-12 12:00:00,2016,12,12,0,G,946.0,925.0,680.0,841.6,0.0,161.60000000000002,161.60000000000002,0.5999999999999943,0.37128712871286773,,0,0.0,height-primary gap-v3
31004_20161212_1200_12,2016-12-12 12:00:00,2016,12,12,1,HE,818.0,754.0,1889.6,2553.0,1209.6,1873.0,663.4000000000001,1.8000000000000114,0.2713295146216477,,0,0.0,height-primary gap-v3
31004_20161213_0000_00,2016-12-13 00:00:00,2016,12,00,0,HE,700.0,716.0,2843.3,2977.2,2163.3,2297.2,133.89999999999964,0.4000000000000057,0.2987303958177795,,0,0.0,height-primary gap-v3
31004_20161213_0000_00,2016-12-13 00:00:00,2016,12,00,1,HE,500.0,522.0,5170.7,5430.4,4490.7,4750.4,259.6999999999998,0.4000000000000057,0.15402387370042586,,0,0.0,height-primary gap-v3
31004_20161213_1200_12,2016-12-13 12:00:00,2016,12,12,0,G,948.0,932.0,680.0,823.4,0.0,143.39999999999998,143.39999999999998,3.4000000000000057,2.370990237099028,,0,0.0,height-primary gap-v3
31004_20161213_1200_12,2016-12-13 12:00:00,2016,12,12,1,HE,894.0,803.0,1172.0,2058.5,492.0,1378.5,886.5,5.2000000000000135,0.5865764241398774,,1,38.5,height-primary gap-v3
31004_20161213_1200_12,2016-12-13 12:00:00,2016,12,12,2,HE,700.0,706.0,2878.3,3098.0,2198.3,2418.0,219.69999999999982,0.4000000000000057,0.18206645425580611,,0,0.0,height-primary gap-v3
31004_20161214_0000_00,2016-12-14 00:00:00,2016,12,00,0,G,947.0,850.0,680.0,1464.3,0.0,784.3,784.3,10.599999999999994,1.3515236516639035,,0,0.0,height-primary gap-v3
31004_20161214_1200_12,2016-12-14 12:00:00,2016,12,12,0,E,925.0,888.0,813.5,1175.2,133.5,495.20000000000005,361.70000000000005,1.1999999999999886,0.331766657450923,,0,0.0,height-primary gap-v3
31004_20161214_1200_12,2016-12-14 12:00:00,2016,12,12,1,HE,537.0,520.0,5176.4,5419.5,4496.4,4739.5,243.10000000000036,1.5999999999999943,0.6581653640477136,,0,0.0,height-primary gap-v3
31004_20161215_0000_00,2016-12-15 00:00:00,2016,12,00,0,HE,833.0,787.0,1670.3,2136.2,990.3,1456.1999999999998,465.89999999999986,1.1999999999999886,0.25756600128782764,,0,0.0,height-primary gap-v3
31004_20161215_0000_00,2016-12-15 00:00:00,2016,12,00,1,HE,700.0,718.0,2822.3,2878.4,2142.3,2198.4,56.09999999999991,0.7999999999999865,1.4260249554366984,,0,0.0,height-primary gap-v3
31004_20161215_0000_00,2016-12-15 00:00:00,2016,12,00,2,HE,603.0,590.0,4254.9,4423.6,3574.8999999999996,3743.6000000000004,168.70000000000073,1.6000000000000192,0.9484291641968065,,0,0.0,height-primary gap-v3
31004_20161215_1200_12,2016-12-15 12:00:00,2016,12,12,0,G,930.0,850.0,680.0,1345.4,0.0,665.4000000000001,665.4000000000001,3.1999999999999886,0.48091373609858556,,0,0.0,height-primary gap-v3
31004_20161215_1200_12,2016-12-15 12:00:00,2016,12,12,1,HE,700.0,710.0,2773.3,2899.5,2093.3,2219.5,126.19999999999982,0.5999999999999943,0.47543581616481395,,0,0.0,height-primary gap-v3
31004_20161216_0000_00,2016-12-16 00:00:00,2016,12,00,0,HE,781.0,761.0,2102.4,2313.7,1422.4,1633.6999999999998,211.29999999999973,0.8000000000000078,0.3786086133459578,,0,0.0,height-primary gap-v3
31004_20161216_1200_12,2016-12-16 12:00:00,2016,12,12,0,G,922.0,869.0,680.0,1176.6,0.0,496.5999999999999,496.5999999999999,2.3999999999999773,0.48328634716068825,,0,0.0,height-primary gap-v3
31004_20161218_1200_12,2016-12-18 12:00:00,2016,12,12,0,G,935.0,912.0,680.0,889.6,0.0,209.60000000000002,209.60000000000002,9.0,4.293893129770992,,0,0.0,height-primary gap-v3
31004_20161218_1200_12,2016-12-18 12:00:00,2016,12,12,1,HE,700.0,719.0,2807.3,2841.5,2127.3,2161.5,34.19999999999982,1.0,2.92397660818715,,0,0.0,height-primary gap-v3
31004_20161219_0000_00,2016-12-19 00:00:00,2016,12,00,0,G,939.0,903.0,680.0,1008.6,0.0,328.6,328.6,5.0,1.521606816798539,,0,0.0,height-primary gap-v3
31004_20161219_0000_00,2016-12-19 00:00:00,2016,12,00,1,HE,500.0,510.0,5210.7,5541.5,4530.7,4861.5,330.8000000000002,1.200000000000017,0.3627569528416011,,0,0.0,height-primary gap-v3
31004_20161219_1200_12,2016-12-19 12:00:00,2016,12,12,0,G,943.0,921.0,680.0,878.7,0.0,198.70000000000005,198.70000000000005,3.200000000000017,1.6104680422747943,,0,0.0,height-primary gap-v3
31004_20161219_1200_12,2016-12-19 12:00:00,2016,12,12,1,HE,908.0,850.0,997.9,1433.3,317.9,753.3,435.4,1.0,0.2296738631143776,,0,0.0,height-primary gap-v3
31004_20161219_1200_12,2016-12-19 12:00:00,2016,12,12,2,HE,500.0,512.0,5210.7,5544.1,4530.7,4864.1,333.40000000000055,1.1999999999999886,0.3599280143971166,,0,0.0,height-primary gap-v3
31004_20161220_0000_00,2016-12-20 00:00:00,2016,12,00,0,G,945.0,900.0,680.0,1089.7,0.0,409.70000000000005,409.70000000000005,1.4000000000000021,0.3417134488650237,,0,0.0,height-primary gap-v3
31004_20161220_1200_12,2016-12-20 12:00:00,2016,12,12,0,G,948.0,925.0,680.0,857.5,0.0,177.5,177.5,0.8000000000000114,0.45070422535211907,,0,0.0,height-primary gap-v3
31004_20161220_1200_12,2016-12-20 12:00:00,2016,12,12,1,HE,700.0,703.0,2872.3,3131.9,2192.3,2451.9,259.5999999999999,0.4000000000000057,0.1540832049306648,,0,0.0,height-primary gap-v3
31004_20161222_0000_00,2016-12-22 00:00:00,2016,12,00,0,HE,700.0,714.0,2843.3,2957.2,2163.3,2277.2,113.89999999999964,1.0,0.8779631255487298,,0,0.0,height-primary gap-v3
31004_20161222_1200_12,2016-12-22 12:00:00,2016,12,12,0,G,939.0,919.0,680.0,861.3,0.0,181.29999999999995,181.29999999999995,7.0,3.861003861003862,,0,0.0,height-primary gap-v3
31004_20161223_0000_00,2016-12-23 00:00:00,2016,12,00,0,G,936.0,912.0,680.0,898.6,0.0,218.60000000000002,218.60000000000002,8.60000000000002,3.934126258005498,,0,0.0,height-primary gap-v3
31004_20161223_0000_00,2016-12-23 00:00:00,2016,12,00,1,HE,863.0,827.0,1359.7,1712.3,679.7,1032.3,352.5999999999999,2.199999999999992,0.6239364719228566,,0,0.0,height-primary gap-v3
31004_20161223_1200_12,2016-12-23 12:00:00,2016,12,12,0,G,936.0,913.0,680.0,889.4,0.0,209.39999999999998,209.39999999999998,4.0,1.9102196752626555,,0,0.0,height-primary gap-v3
31004_20161223_1200_12,2016-12-23 12:00:00,2016,12,12,1,HE,892.0,829.0,1084.3,1692.4,404.29999999999995,1012.4000000000001,608.1000000000001,4.0,0.6577865482650879,,0,0.0,height-primary gap-v3
31004_20161224_0000_00,2016-12-24 00:00:00,2016,12,00,0,G,935.0,850.0,680.0,1380.4,0.0,700.4000000000001,700.4000000000001,5.599999999999994,0.7995431182181602,,0,0.0,height-primary gap-v3
31004_20161224_1200_12,2016-12-24 12:00:00,2016,12,12,0,G,934.0,873.0,680.0,1246.1,0.0,566.0999999999999,566.0999999999999,10.199999999999992,1.8018018018018007,,0,0.0,height-primary gap-v3
31004_20161225_0000_00,2016-12-25 00:00:00,2016,12,00,0,HE,854.0,798.0,1482.1,2040.3,802.0999999999999,1360.3,558.2,8.60000000000002,1.540666427803658,,0,0.0,height-primary gap-v3
31004_20161225_0000_00,2016-12-25 00:00:00,2016,12,00,1,HE,700.0,713.0,2808.3,2951.4,2128.3,2271.4,143.0999999999999,0.4000000000000057,0.27952480782669875,,0,0.0,height-primary gap-v3
31004_20161225_1200_12,2016-12-25 12:00:00,2016,12,12,0,HE,866.0,691.0,1427.9,3260.5,747.9000000000001,2580.5,1832.6,4.400000000000002,0.24009603841536628,,0,0.0,height-primary gap-v3
31004_20161226_0000_00,2016-12-26 00:00:00,2016,12,00,0,G,944.0,927.0,680.0,833.0,0.0,153.0,153.0,6.0,3.9215686274509802,,0,0.0,height-primary gap-v3
31004_20161226_1200_12,2016-12-26 12:00:00,2016,12,12,0,G,938.0,887.0,680.0,1149.1,0.0,469.0999999999999,469.0999999999999,2.199999999999992,0.46898315924109835,,1,91.60000000000002,height-primary gap-v3
31004_20161226_1200_12,2016-12-26 12:00:00,2016,12,12,1,HE,824.0,761.0,1759.8,2409.5,1079.8,1729.5,649.7,1.4000000000000057,0.2154840695705719,,0,0.0,height-primary gap-v3
31004_20161226_1200_12,2016-12-26 12:00:00,2016,12,12,2,HE,728.0,704.0,2767.4,3036.0,2087.4,2356.0,268.5999999999999,1.0,0.37230081906180207,,0,0.0,height-primary gap-v3
31004_20161227_0000_00,2016-12-27 00:00:00,2016,12,00,0,HE,888.0,855.0,1077.1,1392.6,397.0999999999999,712.5999999999999,315.5,1.4000000000000057,0.44374009508716505,,0,0.0,height-primary gap-v3
31004_20161227_0000_00,2016-12-27 00:00:00,2016,12,00,1,HE,700.0,718.0,2765.3,2818.3,2085.3,2138.3,53.0,0.8000000000000114,1.5094339622641724,,0,0.0,height-primary gap-v3
31004_20161227_0000_00,2016-12-27 00:00:00,2016,12,00,2,HE,500.0,520.0,5140.7,5330.9,4460.7,4650.9,190.19999999999982,2.1999999999999886,1.15667718191377,,0,0.0,height-primary gap-v3
31004_20161227_1200_12,2016-12-27 12:00:00,2016,12,12,0,HE,708.0,680.0,2939.4,3261.2,2259.4,2581.2,321.7999999999997,1.5999999999999943,0.4972032318210055,,0,0.0,height-primary gap-v3
