profile_id,year,month,cycle,pressure_hpa,height_agl_m,gamma_c_per_100m
31004_20070830_1200_12,2007,8,12,700.0,2290.4,-0.7043147208121844
31004_20070830_1200_12,2007,8,12,500.0,4891.1,-0.6536701657246115
31004_20070831_0000_00,2007,8,00,700.0,2243.3,-0.5705128205128189
31004_20070831_0000_00,2007,8,00,500.0,4831.0,-0.5951230822738353
31004_20070831_1200_12,2007,8,12,850.0,693.3,-0.5769508149430261
31004_20070831_1200_12,2007,8,12,700.0,2242.3,-0.5874757908327968
31004_20070831_1200_12,2007,8,12,500.0,4821.0,-0.5118858339473374
31004_20070901_0000_00,2007,9,00,850.0,708.3,-0.4958436634096511
31004_20070901_0000_00,2007,9,00,700.0,2257.3,-0.40671400903808974
31004_20070901_0000_00,2007,9,00,500.0,4851.0,-0.5012144812430119
31004_20070901_1200_12,2007,9,12,850.0,759.3,-0.52196607220531
31004_20070901_1200_12,2007,9,12,700.0,2314.4,-0.37939682335540975
31004_20070901_1200_12,2007,9,12,500.0,4911.1,-0.5930604228443795
31004_20070902_0000_00,2007,9,00,850.0,794.3,-0.4646435312908362
31004_20070902_0000_00,2007,9,00,700.0,2352.3,-0.3016688061617451
31004_20070902_0000_00,2007,9,00,500.0,4951.2,-0.6156450806110279
31004_20070902_1200_12,2007,9,12,850.0,818.3,-0.4921829762594061
31004_20070902_1200_12,2007,9,12,700.0,2386.4,-0.31248007142401485
31004_20070902_1200_12,2007,9,12,500.0,4991.2,-0.5605036855036863
31004_20070903_0000_00,2007,9,00,850.0,809.3,-0.05748778384593765
31004_20070903_0000_00,2007,9,00,700.0,2376.4,-0.593452874736772
31004_20070903_0000_00,2007,9,00,500.0,5001.2,-0.5105150868637623
31004_20070903_1200_12,2007,9,12,850.0,781.4000000000001,-0.2254156100309898
31004_20070903_1200_12,2007,9,12,700.0,2373.4,-0.5778894472361802
31004_20070903_1200_12,2007,9,12,500.0,4991.2,-0.7219802887921168
31004_20070904_0000_00,2007,9,00,850.0,755.4000000000001,-0.3400396712949809
31004_20070904_0000_00,2007,9,00,700.0,2343.4,-0.6926952141057936
31004_20070904_0000_00,2007,9,00,500.0,4951.2,-0.6633944320883508
31004_20070904_1200_12,2007,9,12,850.0,782.3,-0.546212447894209
31004_20070904_1200_12,2007,9,12,700.0,2338.4,-0.6105006105006104
31004_20070904_1200_12,2007,9,12,500.0,4931.1,-0.586261426312338
31004_20070905_0000_00,2007,9,00,850.0,806.4000000000001,-0.6160164271047294
31004_20070905_0000_00,2007,9,00,700.0,2338.4,-0.37206266318537784
31004_20070905_0000_00,2007,9,00,500.0,4911.1,-0.4819839079566207
31004_20070905_1200_12,2007,9,12,850.0,794.3,-0.40532715691951526
31004_20070905_1200_12,2007,9,12,700.0,2357.3,-0.23672424824056226
31004_20070905_1200_12,2007,9,12,500.0,4981.2,-0.5869126109988961
31004_20070906_0000_00,2007,9,00,850.0,778.3,0.0
31004_20070906_0000_00,2007,9,00,700.0,2383.4,-0.6853155566631361
31004_20070906_0000_00,2007,9,00,500.0,5021.2,-0.708924103419516
31004_20070906_1200_12,2007,9,12,850.0,793.3,-0.0822255721529349
31004_20070906_1200_12,2007,9,12,700.0,2410.4,-0.8904829633294189
31004_20070906_1200_12,2007,9,12,500.0,5041.3,-0.7563951499486858
31004_20070907_0000_00,2007,9,00,850.0,818.3,-0.08406893652795612
31004_20070907_0000_00,2007,9,00,700.0,2421.4,-0.6986463726529841
31004_20070907_0000_00,2007,9,00,500.0,5051.3,-0.6958439484391046
31004_20070907_1200_12,2007,9,12,850.0,833.3,-0.4508312200619955
31004_20070907_1200_12,2007,9,12,700.0,2431.4,-0.5256241787122193
31004_20070907_1200_12,2007,9,12,500.0,5061.3,-0.6654245408570668
31004_20070908_0000_00,2007,9,00,850.0,823.3,0.8784358175120415
31004_20070908_0000_00,2007,9,00,700.0,2425.4,-0.6741152237688041
31004_20070908_0000_00,2007,9,00,500.0,5051.3,-0.6664381735785826
31004_20070908_1200_12,2007,9,12,850.0,811.4000000000001,0.3894839337877328
31004_20070908_1200_12,2007,9,12,700.0,2421.4,-0.8322981366459649
31004_20070908_1200_12,2007,9,12,500.0,5061.3,-0.6325997196863513
31004_20070909_0000_00,2007,9,00,850.0,802.3,0.2508011704054558
31004_20070909_0000_00,2007,9,00,700.0,2413.4,-0.8193159952827254
31004_20070909_0000_00,2007,9,00,500.0,5051.3,-0.6254975548731946
31004_20070909_1200_12,2007,9,12,850.0,777.3,-0.02755959762987304
31004_20070909_1200_12,2007,9,12,700.0,2388.4,-0.9558686611631789
31004_20070909_1200_12,2007,9,12,500.0,5021.2,-0.6570951078699488
31004_20070910_0000_00,2007,9,00,850.0,788.3,-0.6044905008635565
31004_20070910_0000_00,2007,9,00,700.0,2351.4,-0.4670206640649997
31004_20070910_0000_00,2007,9,00,500.0,4961.2,-0.5364395739137098
31004_20070910_1200_12,2007,9,12,850.0,793.3,-0.36947562881909446
31004_20070910_1200_12,2007,9,12,700.0,2363.4,-0.694223297879118
31004_20070910_1200_12,2007,9,12,500.0,4971.2,-0.575197484469668
31004_20070911_0000_00,2007,9,00,850.0,760.4000000000001,-0.45597036192647333
31004_20070911_0000_00,2007,9,00,700.0,2329.4,-0.758444869343533
31004_20070911_0000_00,2007,9,00,500.0,4941.1,-0.4747865375043066
31004_20070911_1200_12,2007,9,12,850.0,694.4000000000001,-0.8064516129032293
31004_20070911_1200_12,2007,9,12,700.0,2261.4,-0.37013401403956314
31004_20070911_1200_12,2007,9,12,500.0,4961.2,-0.7222757241277142
31004_20070912_0000_00,2007,9,00,850.0,718.3,-0.8068065131289425
31004_20070912_0000_00,2007,9,00,700.0,2240.4,-0.5124499047368773
31004_20070912_0000_00,2007,9,00,500.0,4771.0,-0.5690350114597331
31004_20070912_1200_12,2007,9,12,850.0,739.4000000000001,-0.7625751576477472
31004_20070912_1200_12,2007,9,12,700.0,2254.4,-0.9174917491749159
31004_20070912_1200_12,2007,9,12,500.0,4761.0,-0.5026729434293474
31004_20070913_0000_00,2007,9,00,850.0,742.3,-0.579753233239182
31004_20070913_0000_00,2007,9,00,700.0,2241.4,-0.8138216263091179
31004_20070913_0000_00,2007,9,00,500.0,4720.9,-0.5162331115144188
31004_20070913_1200_12,2007,9,12,850.0,756.4000000000001,-0.4278548244319908
31004_20070913_1200_12,2007,9,12,700.0,2264.4,-0.7161803713527822
31004_20070913_1200_12,2007,9,12,500.0,4750.9,-0.6836919364568683
31004_20070914_0000_00,2007,9,00,850.0,749.4000000000001,-0.48472385428906495
31004_20070914_0000_00,2007,9,00,700.0,2264.4,-0.5676567656765692
31004_20070914_0000_00,2007,9,00,500.0,4801.0,-0.5440353228731377
31004_20070914_1200_12,2007,9,12,850.0,726.4000000000001,-0.14624159110851132
31004_20070914_1200_12,2007,9,12,700.0,2269.4,-0.5379131561892425
31004_20070914_1200_12,2007,9,12,500.0,4841.0,-0.5677399284492154
31004_20070915_0000_00,2007,9,00,850.0,748.3,-0.02920987293705113
31004_20070915_0000_00,2007,9,00,700.0,2288.3,-0.39610389610389746
31004_20070915_0000_00,2007,9,00,500.0,4881.1,-0.5476704720765193
31004_20070915_1200_12,2007,9,12,850.0,765.4000000000001,0.28785261945883706
31004_20070915_1200_12,2007,9,12,700.0,2335.4,-0.5286624203821664
31004_20070915_1200_12,2007,9,12,500.0,4931.1,-0.6472242554994803
31004_20070916_0000_00,2007,9,00,850.0,781.4000000000001,-0.22701475595914056
31004_20070916_0000_00,2007,9,00,700.0,2361.4,-0.6898734177215176
31004_20070916_0000_00,2007,9,00,500.0,4961.2,-0.6769751519347652
31004_20070916_1200_12,2007,9,12,850.0,792.3,-0.45603534273906093
31004_20070916_1200_12,2007,9,12,700.0,2375.4,-0.5811382730086532
31004_20070916_1200_12,2007,9,12,500.0,4981.2,-0.6562284135390293
31004_20070917_0000_00,2007,9,00,850.0,789.3,-0.14520110352838683
31004_20070917_0000_00,2007,9,00,700.0,2362.3,-0.45136681500318004
31004_20070917_0000_00,2007,9,00,500.0,4961.2,-0.654122898149216
31004_20070917_1200_12,2007,9,12,850.0,749.4000000000001,0.7346708109635474
31004_20070917_1200_12,2007,9,12,700.0,2343.4,-0.6900878293601004
31004_20070917_1200_12,2007,9,12,500.0,4961.2,-0.6837802735121108
31004_20070918_0000_00,2007,9,00,700.0,2221.4,-0.6190777005685415
31004_20070918_0000_00,2007,9,00,500.0,4841.0,-0.6909451824706049
31004_20070918_1200_12,2007,9,12,700.0,2190.4,-0.6060206837494229
31004_20070918_1200_12,2007,9,12,500.0,4720.9,-0.5137324639399329
31004_20070919_0000_00,2007,9,00,850.0,725.4000000000001,-0.7591545102709173
31004_20070919_0000_00,2007,9,00,700.0,2225.4,-0.6533333333333341
31004_20070919_0000_00,2007,9,00,500.0,4720.9,-0.5049088359046272
31004_20070919_1200_12,2007,9,12,850.0,736.4000000000001,-0.45871559633027015
31004_20070919_1200_12,2007,9,12,700.0,2241.4,-0.664451827242525
31004_20070919_1200_12,2007,9,12,500.0,4740.9,-0.6001200240048021
31004_20070920_0000_00,2007,9,00,850.0,724.4000000000001,-0.8097165991902798
31004_20070920_0000_00,2007,9,00,700.0,2219.4,-0.37458193979933263
31004_20070920_0000_00,2007,9,00,500.0,4720.9,-0.5836498101139316
31004_20070920_1200_12,2007,9,12,850.0,734.4000000000001,-0.9134471398622375
31004_20070920_1200_12,2007,9,12,700.0,2217.3,-0.7822509946726006
31004_20070920_1200_12,2007,9,12,500.0,4690.9,-0.4446959896507116
31004_20070921_0000_00,2007,9,00,850.0,745.4000000000001,-0.782190132370636
31004_20070921_0000_00,2007,9,00,700.0,2227.3,-0.6478169916998463
31004_20070921_0000_00,2007,9,00,500.0,4680.9,-0.578741441147701
31004_20070921_1200_12,2007,9,12,850.0,800.4000000000001,-0.732655502392341
31004_20070921_1200_12,2007,9,12,700.0,2295.4,-0.668896321070234
31004_20070921_1200_12,2007,9,12,500.0,4761.0,-0.6083711875405582
31004_20070922_0000_00,2007,9,00,850.0,839.3,-0.725294650951951
31004_20070922_0000_00,2007,9,00,700.0,2317.3,-0.730717185385655
31004_20070922_0000_00,2007,9,00,500.0,4801.0,-0.32210009260377664
31004_20070922_1200_12,2007,9,12,850.0,845.4000000000001,-0.7797270955165674
31004_20070922_1200_12,2007,9,12,700.0,2349.4,-0.37234042553191643
31004_20070922_1200_12,2007,9,12,500.0,4881.1,-0.3475925267606739
31004_20070923_0000_00,2007,9,00,850.0,839.3,-0.29908778226409455
31004_20070923_0000_00,2007,9,00,700.0,2367.3,-0.14397905759162227
31004_20070923_0000_00,2007,9,00,500.0,4921.1,-0.6030229461978242
31004_20070923_1200_12,2007,9,12,850.0,827.3,-0.6434630008774462
31004_20070923_1200_12,2007,9,12,700.0,2358.4,-0.5290314153223187
31004_20070923_1200_12,2007,9,12,500.0,4901.1,-0.5977897510520308
31004_20070924_0000_00,2007,9,00,850.0,820.4000000000001,-0.43039477589788916
31004_20070924_0000_00,2007,9,00,700.0,2339.4,-0.44766293614219954
31004_20070924_0000_00,2007,9,00,500.0,4871.1,-0.5687877710629222
31004_20070924_1200_12,2007,9,12,850.0,826.4000000000001,-0.6443110265046093
31004_20070924_1200_12,2007,9,12,700.0,2346.4,-0.5986842105263173
31004_20070924_1200_12,2007,9,12,500.0,4881.1,-0.5681145697715707
31004_20070925_0000_00,2007,9,00,850.0,812.3,-0.6354366779961595
31004_20070925_0000_00,2007,9,00,700.0,2334.4,-0.40733197556008066
31004_20070925_0000_00,2007,9,00,500.0,4861.1,-0.6411524913919348
31004_20070925_1200_12,2007,9,12,850.0,781.4000000000001,-0.11597564511451941
31004_20070925_1200_12,2007,9,12,700.0,2319.4,-0.6306892067620316
31004_20070925_1200_12,2007,9,12,500.0,4871.1,-0.6270329584198758
31004_20070926_0000_00,2007,9,00,850.0,744.4000000000001,-0.2628504672897213
31004_20070926_0000_00,2007,9,00,700.0,2280.4,-0.6184895833333334
31004_20070926_0000_00,2007,9,00,500.0,4831.0,-0.6273033795969578
31004_20070926_1200_12,2007,9,12,850.0,726.4000000000001,-0.11564035848511293
31004_20070926_1200_12,2007,9,12,700.0,2268.3,-0.6939490239315123
31004_20070926_1200_12,2007,9,12,500.0,4821.0,-0.6424570063070477
31004_20070927_0000_00,2007,9,00,850.0,716.4000000000001,0.30846063454758604
31004_20070927_0000_00,2007,9,00,700.0,2251.4,-0.5016286644951132
31004_20070927_0000_00,2007,9,00,500.0,4801.0,-0.6746156259805456
31004_20070927_1200_12,2007,9,12,850.0,749.4000000000001,-0.08734895909157413
31004_20070927_1200_12,2007,9,12,700.0,2276.4,-0.6614276358873586
31004_20070927_1200_12,2007,9,12,500.0,4811.0,-0.6312633157105668
31004_20070928_0000_00,2007,9,00,850.0,773.3,-0.05902316659288436
31004_20070928_0000_00,2007,9,00,700.0,2291.4,-0.7311771293063712
31004_20070928_0000_00,2007,9,00,500.0,4811.0,-0.49214160977932936
31004_20070928_1200_12,2007,9,12,850.0,777.3,-0.6619593998234775
31004_20070928_1200_12,2007,9,12,700.0,2288.3,-0.7677035076108552
31004_20070928_1200_12,2007,9,12,500.0,4791.0,-0.5274303751947892
31004_20070929_0000_00,2007,9,00,850.0,746.4000000000001,-0.6677548597714793
31004_20070929_0000_00,2007,9,00,700.0,2254.4,-0.6366047745358069
31004_20070929_0000_00,2007,9,00,500.0,4740.9,-0.6756485019103163
31004_20070929_1200_12,2007,9,12,850.0,697.3,-0.6894528384920037
31004_20070929_1200_12,2007,9,12,700.0,2207.3,-0.8211920529801345
31004_20070929_1200_12,2007,9,12,500.0,4700.9,-0.6175810073788893
31004_20070930_0000_00,2007,9,00,700.0,2147.3,-0.6631739505272234
31004_20070930_0000_00,2007,9,00,500.0,4630.8,-0.7006241191866331
31004_20070930_1200_12,2007,9,12,850.0,673.3,-0.8765301496146308
31004_20070930_1200_12,2007,9,12,700.0,2151.4,-0.6765442121642649
31004_20070930_1200_12,2007,9,12,500.0,4580.8,-0.650366345599737
31004_20071001_0000_00,2007,10,00,850.0,715.4000000000001,-0.941105039465702
31004_20071001_0000_00,2007,10,00,700.0,2185.4,-0.6394557823129237
31004_20071001_0000_00,2007,10,00,500.0,4620.8,-0.48451999671511914
31004_20071001_1200_12,2007,10,12,850.0,733.3,-0.35890533871691005
31004_20071001_1200_12,2007,10,12,700.0,2227.3,-0.5756358768406975
31004_20071001_1200_12,2007,10,12,500.0,4720.9,-0.505293551491819
31004_20071002_0000_00,2007,10,00,850.0,710.4000000000001,-0.4316760940756228
31004_20071002_0000_00,2007,10,00,700.0,2223.3,-0.5420054200541997
31004_20071002_0000_00,2007,10,00,500.0,4730.9,-0.6300845429893119
31004_20071002_1200_12,2007,10,12,850.0,716.4000000000001,-0.46592894583575833
31004_20071002_1200_12,2007,10,12,700.0,2249.4,-0.7501630789302022
31004_20071002_1200_12,2007,10,12,500.0,4771.0,-0.69003807106599
31004_20071003_0000_00,2007,10,00,850.0,749.4000000000001,-0.667853962600178
31004_20071003_0000_00,2007,10,00,700.0,2251.4,-0.5193075898801606
31004_20071003_0000_00,2007,10,00,500.0,4771.0,-0.5715192887759954
31004_20071003_1200_12,2007,10,12,850.0,778.3,-0.41255341093265874
31004_20071003_1200_12,2007,10,12,700.0,2310.4,-0.5156321388943302
31004_20071003_1200_12,2007,10,12,500.0,4841.0,-0.6954872362285622
31004_20071004_0000_00,2007,10,00,850.0,764.3,-0.37583116507661507
31004_20071004_0000_00,2007,10,00,700.0,2311.4,-0.7303988106780435
31004_20071004_0000_00,2007,10,00,500.0,4851.0,-0.7008977791778226
31004_20071004_1200_12,2007,10,12,850.0,750.4000000000001,-0.25684931506849473
31004_20071004_1200_12,2007,10,12,700.0,2303.4,-0.8692852543464262
31004_20071004_1200_12,2007,10,12,500.0,4851.0,-0.6515936567750038
31004_20071005_0000_00,2007,10,00,850.0,728.3,1.007740616328324
31004_20071005_0000_00,2007,10,00,700.0,2282.3,-0.6370656370656391
31004_20071005_0000_00,2007,10,00,500.0,4841.0,-0.7269316449759642
31004_20071005_1200_12,2007,10,12,850.0,707.3,-0.5375541287143447
31004_20071005_1200_12,2007,10,12,700.0,2239.4,-0.16970171659813474
31004_20071005_1200_12,2007,10,12,500.0,4781.0,-0.5901794145420208
31004_20071006_0000_00,2007,10,00,850.0,691.4000000000001,-0.6982392228293901
31004_20071006_0000_00,2007,10,00,700.0,2167.3,-0.5149400365878463
31004_20071006_0000_00,2007,10,00,500.0,4660.9,-0.3529034327879365
31004_20071006_1200_12,2007,10,12,850.0,734.4000000000001,-0.7554011179936545
31004_20071006_1200_12,2007,10,12,700.0,2221.4,-0.45729657027572
31004_20071006_1200_12,2007,10,12,500.0,4710.9,-0.46595701948182455
31004_20071007_0000_00,2007,10,00,850.0,724.4000000000001,-0.609942055504727
31004_20071007_0000_00,2007,10,00,700.0,2210.4,-0.34993270524898984
31004_20071007_0000_00,2007,10,00,500.0,4700.9,-0.530014053402932
31004_20071007_1200_12,2007,10,12,850.0,731.4000000000001,-0.44722719141323786
31004_20071007_1200_12,2007,10,12,700.0,2252.3,-0.3156026037214777
31004_20071007_1200_12,2007,10,12,500.0,4781.0,-0.6801914026970388
31004_20071008_0000_00,2007,10,00,850.0,724.4000000000001,-0.580443518380708
31004_20071008_0000_00,2007,10,00,700.0,2230.4,-0.5444887118193922
31004_20071008_0000_00,2007,10,00,500.0,4730.9,-0.6398720255948801
31004_20071008_1200_12,2007,10,12,850.0,748.3,-0.6719426608929372
31004_20071008_1200_12,2007,10,12,700.0,2250.4,-0.5592170960655066
31004_20071008_1200_12,2007,10,12,500.0,4730.9,-0.6450312437008668
31004_20071009_0000_00,2007,10,00,850.0,767.3,-0.7953502600183525
31004_20071009_0000_00,2007,10,00,700.0,2228.3,-0.4928131416837793
31004_20071009_0000_00,2007,10,00,500.0,4680.9,-0.53004974312974
31004_20071009_1200_12,2007,10,12,850.0,730.4000000000001,-0.7308160779537166
31004_20071009_1200_12,2007,10,12,700.0,2212.3,-0.32390849584991943
31004_20071009_1200_12,2007,10,12,500.0,4660.9,-0.7922894715347562
31004_20071010_0000_00,2007,10,00,850.0,725.4000000000001,-0.7694675284702984
31004_20071010_0000_00,2007,10,00,700.0,2172.3,-0.7049554219365531
31004_20071010_0000_00,2007,10,00,500.0,4570.8,-0.5420054200542005
31004_20071010_1200_12,2007,10,12,850.0,711.4000000000001,-0.4939796233405439
31004_20071010_1200_12,2007,10,12,700.0,2150.4,-0.8339124391938827
31004_20071010_1200_12,2007,10,12,500.0,4520.7,-0.5568915327173783
31004_20071011_0000_00,2007,10,00,850.0,697.3,-0.6194827319188478
31004_20071011_0000_00,2007,10,00,700.0,2138.3,-0.7633587786259542
31004_20071011_0000_00,2007,10,00,500.0,4500.7,-0.6518794446325773
31004_20071011_1200_12,2007,10,12,850.0,755.4000000000001,-0.805202849179311
31004_20071011_1200_12,2007,10,12,700.0,2191.4,-0.8077994428969374
31004_20071011_1200_12,2007,10,12,500.0,4550.7,-0.610350527698894
31004_20071012_0000_00,2007,10,00,850.0,744.4000000000001,-0.49852001869450746
31004_20071012_0000_00,2007,10,00,700.0,2185.4,-0.37473976405273957
31004_20071012_0000_00,2007,10,00,500.0,4600.8,-0.5299329303635013
31004_20071012_1200_12,2007,10,12,850.0,719.4000000000001,-0.49087283325663267
31004_20071012_1200_12,2007,10,12,700.0,2195.4,-0.31165311653116684
31004_20071012_1200_12,2007,10,12,500.0,4660.9,-0.5435003041979308
31004_20071013_0000_00,2007,10,00,850.0,735.4000000000001,-0.33649434077699397
31004_20071013_0000_00,2007,10,00,700.0,2208.3,-0.5024102111480757
31004_20071013_0000_00,2007,10,00,500.0,4660.9,-0.5789774117263309
31004_20071013_1200_12,2007,10,12,850.0,775.4000000000001,-0.6383948928408557
31004_20071013_1200_12,2007,10,12,700.0,2254.4,-0.48681541582150395
31004_20071013_1200_12,2007,10,12,500.0,4700.9,-0.6376456161863875
31004_20071014_0000_00,2007,10,00,850.0,829.3,0.1529753709652746
31004_20071014_0000_00,2007,10,00,700.0,2316.4,-0.37657185125412024
31004_20071014_0000_00,2007,10,00,500.0,4801.0,-0.7325122756178053
31004_20071014_1200_12,2007,10,12,850.0,850.3,-0.3621001810500871
31004_20071014_1200_12,2007,10,12,700.0,2350.4,-0.22665155656289807
31004_20071014_1200_12,2007,10,12,500.0,4841.0,-0.7066570304344323
31004_20071015_0000_00,2007,10,00,850.0,816.4000000000001,-0.09064813415924197
31004_20071015_0000_00,2007,10,00,700.0,2315.4,-0.4269513008672433
31004_20071015_0000_00,2007,10,00,500.0,4821.0,-0.5986590038314178
31004_20071015_1200_12,2007,10,12,850.0,792.3,-0.23784748030325048
31004_20071015_1200_12,2007,10,12,700.0,2316.4,-0.4724099468538803
31004_20071015_1200_12,2007,10,12,500.0,4831.0,-0.7078660621967713
31004_20071016_0000_00,2007,10,00,850.0,749.4000000000001,0.11890606420927635
31004_20071016_0000_00,2007,10,00,700.0,2263.3,-0.6605456106744169
31004_20071016_0000_00,2007,10,00,500.0,4761.0,-0.6966409096368662
31004_20071016_1200_12,2007,10,12,850.0,728.3,-0.36943992906753365
31004_20071016_1200_12,2007,10,12,700.0,2242.3,-0.6605019815059444
31004_20071016_1200_12,2007,10,12,500.0,4730.9,-0.6831150044201549
31004_20071017_0000_00,2007,10,00,850.0,759.3,-0.7590708972218009
31004_20071017_0000_00,2007,10,00,700.0,2242.3,-0.3910991233985171
31004_20071017_0000_00,2007,10,00,500.0,4720.9,-0.5890422012426381
31004_20071017_1200_12,2007,10,12,850.0,769.3,-0.7308160779537167
31004_20071017_1200_12,2007,10,12,700.0,2239.4,-0.5849942180804005
31004_20071017_1200_12,2007,10,12,500.0,4700.9,-0.5362583790371731
31004_20071018_0000_00,2007,10,00,850.0,752.3,-0.5548705302096211
31004_20071018_0000_00,2007,10,00,700.0,2212.3,-0.47945205479452063
31004_20071018_0000_00,2007,10,00,500.0,4660.9,-0.48190802907784097
31004_20071018_1200_12,2007,10,12,850.0,755.4000000000001,-0.6173792251890721
31004_20071018_1200_12,2007,10,12,700.0,2218.3,-0.17772916809078024
31004_20071018_1200_12,2007,10,12,500.0,4680.9,-0.6009908227077067
31004_20071019_0000_00,2007,10,00,850.0,760.4000000000001,-0.40441748327888716
31004_20071019_0000_00,2007,10,00,700.0,2222.3,-0.13680826321909842
31004_20071019_0000_00,2007,10,00,500.0,4690.9,-0.5671230657052584
31004_20071019_1200_12,2007,10,12,850.0,726.4000000000001,0.2154509079716806
31004_20071019_1200_12,2007,10,12,700.0,2209.4,-0.28320971004720097
31004_20071019_1200_12,2007,10,12,500.0,4680.9,-0.47744284847258806
31004_20071020_0000_00,2007,10,00,850.0,666.4000000000001,-0.39767513000918037
31004_20071020_0000_00,2007,10,00,700.0,2160.4,-0.06693440428380187
31004_20071020_0000_00,2007,10,00,500.0,4670.9,-0.597490539733121
31004_20071020_1200_12,2007,10,12,850.0,658.4000000000001,-0.5164034021871254
31004_20071020_1200_12,2007,10,12,700.0,2145.4,-0.3631472763954254
31004_20071020_1200_12,2007,10,12,500.0,4630.8,-0.5874305946728895
31004_20071021_0000_00,2007,10,00,850.0,673.3,-0.69834522544406
31004_20071021_0000_00,2007,10,00,700.0,2149.3,-0.5555555555555547
31004_20071021_0000_00,2007,10,00,500.0,4600.8,-0.5792372017132376
31004_20071021_1200_12,2007,10,12,850.0,695.4000000000001,-0.6678809957498533
31004_20071021_1200_12,2007,10,12,700.0,2167.3,-0.7065697397921038
31004_20071021_1200_12,2007,10,12,500.0,4600.8,-0.5588658311074582
31004_20071022_0000_00,2007,10,00,850.0,701.4000000000001,-0.6136851795029147
31004_20071022_0000_00,2007,10,00,700.0,2165.4,-0.5327868852459026
31004_20071022_0000_00,2007,10,00,500.0,4590.8,-0.5689783128556106
31004_20071022_1200_12,2007,10,12,850.0,689.4000000000001,0.0
31004_20071022_1200_12,2007,10,12,700.0,2170.4,-0.4726536124240378
31004_20071022_1200_12,2007,10,12,500.0,4650.8,-0.5402354458958234
31004_20071023_0000_00,2007,10,00,850.0,691.4000000000001,-0.4813477737665446
31004_20071023_0000_00,2007,10,00,700.0,2179.3,-0.6586464144095713
31004_20071023_0000_00,2007,10,00,500.0,4620.8,-0.7044849477780049
31004_20071023_1200_12,2007,10,12,850.0,726.4000000000001,-0.5076142131979746
31004_20071023_1200_12,2007,10,12,700.0,2216.4,-0.738255033557047
31004_20071023_1200_12,2007,10,12,500.0,4650.8,-0.7886953664147218
31004_20071024_0000_00,2007,10,00,850.0,739.4000000000001,-0.5522319374137171
31004_20071024_0000_00,2007,10,00,700.0,2202.3,-0.46483013192972744
31004_20071024_0000_00,2007,10,00,500.0,4660.9,-0.5287562027169935
31004_20071024_1200_12,2007,10,12,850.0,709.4000000000001,-0.774233508826262
31004_20071024_1200_12,2007,10,12,700.0,2172.3,-0.19140064255930078
31004_20071024_1200_12,2007,10,12,500.0,4620.8,-0.5717786399836635
31004_20071025_0000_00,2007,10,00,850.0,706.4000000000001,-0.4355942750466728
31004_20071025_0000_00,2007,10,00,700.0,2145.4,-0.6949270326615705
31004_20071025_0000_00,2007,10,00,500.0,4560.8,-0.389169495735695
31004_20071025_1200_12,2007,10,12,850.0,722.3,-0.4704406460718207
31004_20071025_1200_12,2007,10,12,700.0,2151.4,-0.5318032328038641
31004_20071025_1200_12,2007,10,12,500.0,4540.7,-0.5357217595111532
31004_20071026_0000_00,2007,10,00,850.0,733.3,-0.31456432840515886
31004_20071026_0000_00,2007,10,00,700.0,2160.4,-0.5886062644523845
31004_20071026_0000_00,2007,10,00,500.0,4540.7,-0.5713565516951653
31004_20071026_1200_12,2007,10,12,850.0,727.3,-0.7791803023219573
31004_20071026_1200_12,2007,10,12,700.0,2163.3,-0.48746518105849596
31004_20071026_1200_12,2007,10,12,500.0,4560.8,-0.5172054223149115
31004_20071027_0000_00,2007,10,00,850.0,701.4000000000001,-0.5590930268675289
31004_20071027_0000_00,2007,10,00,700.0,2164.3,-0.24608654043338546
31004_20071027_0000_00,2007,10,00,500.0,4620.8,-0.5373498880521074
31004_20071027_1200_12,2007,10,12,850.0,701.4000000000001,-0.6750536974532119
31004_20071027_1200_12,2007,10,12,700.0,2174.3,-0.28515174146242017
31004_20071027_1200_12,2007,10,12,500.0,4640.8,-0.5757145753091423
31004_20071028_0000_00,2007,10,00,850.0,701.4000000000001,-0.49019607843137963
31004_20071028_0000_00,2007,10,00,700.0,2170.4,-0.34036759700476515
31004_20071028_0000_00,2007,10,00,500.0,4630.8,-0.5852706876930571
31004_20071028_1200_12,2007,10,12,850.0,692.3,-0.45544253833308035
31004_20071028_1200_12,2007,10,12,700.0,2166.4,-0.610542025642763
31004_20071028_1200_12,2007,10,12,500.0,4620.8,-0.4970664928292054
31004_20071029_0000_00,2007,10,00,850.0,683.3,-0.2440140308067662
31004_20071029_0000_00,2007,10,00,700.0,2160.4,-0.5957619660144886
31004_20071029_0000_00,2007,10,00,500.0,4600.8,-0.6638256023602696
31004_20071029_1200_12,2007,10,12,850.0,704.4000000000001,-0.1821493624772296
31004_20071029_1200_12,2007,10,12,700.0,2179.3,-0.7593735168485991
31004_20071029_1200_12,2007,10,12,500.0,4600.8,-0.7185628742514972
31004_20071030_0000_00,2007,10,00,850.0,733.3,-0.1527417137620284
31004_20071030_0000_00,2007,10,00,700.0,2199.3,-0.8321964529331505
31004_20071030_0000_00,2007,10,00,500.0,4610.8,-0.6220194899440182
31004_20071030_1200_12,2007,10,12,850.0,753.3,-0.6099420555047271
31004_20071030_1200_12,2007,10,12,700.0,2208.3,-0.742268041237112
31004_20071030_1200_12,2007,10,12,500.0,4610.8,-0.6909469302809571
31004_20071031_0000_00,2007,10,00,850.0,742.3,-0.6834420627524127
