profile_id,datetime_utc,year,month,cycle,layer_index,position_type,base_pressure_hpa,top_pressure_hpa,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,confirm_drop_c
31004_20250109_1200_12,2025-01-09 12:00:00,2025,1,12,0,G,953.0,808.0,680.0,2050.7,0.0,1370.6999999999998,1370.6999999999998,14.800000000000013,1.0797402786897217,-3.1999999999999904
31004_20250109_1200_12,2025-01-09 12:00:00,2025,1,12,1,HE,649.0,633.0,3805.3,4000.6,3125.3,3320.6,195.29999999999973,1.1999999999999886,0.6144393241167385,-1.5999999999999943
31004_20250110_0000_00,2025-01-10 00:00:00,2025,1,00,0,HE,850.0,790.0,1521.4,2200.3,841.4000000000001,1520.3000000000002,678.9000000000001,0.8000000000000114,0.11783767859773328,-6.0
31004_20250110_1200_12,2025-01-10 12:00:00,2025,1,12,0,G,947.0,933.0,680.0,805.5,0.0,125.5,125.5,5.800000000000011,4.621513944223117,-2.6000000000000227
31004_20250112_0000_00,2025-01-12 00:00:00,2025,1,00,0,HE,847.0,812.0,1443.8,1792.3,763.8,1112.3,348.5,1.6000000000000192,0.4591104734576813,-1.6000000000000192
31004_20250112_1200_12,2025-01-12 12:00:00,2025,1,12,0,E,908.0,900.0,854.4,928.7,174.39999999999998,248.70000000000005,74.30000000000007,1.5999999999999943,2.153432032301471,-1.7999999999999865
31004_20250113_0000_00,2025-01-13 00:00:00,2025,1,00,0,G,929.0,910.0,680.0,854.0,0.0,174.0,174.0,1.1999999999999886,0.6896551724137866,-2.1999999999999886
31004_20250113_1200_12,2025-01-13 12:00:00,2025,1,12,0,G,936.0,931.0,680.0,725.2,0.0,45.200000000000045,45.200000000000045,2.0,4.424778761061942,-3.4000000000000057
31004_20250113_1200_12,2025-01-13 12:00:00,2025,1,12,1,HE,718.0,700.0,2861.3,2733.3,2181.3,2053.3,-128.0,0.20000000000001705,,-6.0
31004_20250114_0000_00,2025-01-14 00:00:00,2025,1,00,0,HE,850.0,826.0,1358.3,1731.0,678.3,1051.0,372.70000000000005,1.8000000000000114,0.48296216796351255,-1.1999999999999886
31004_20250114_1200_12,2025-01-14 12:00:00,2025,1,12,0,E,925.0,914.0,727.5,844.2,47.5,164.20000000000005,116.70000000000005,1.0,0.8568980291345327,-1.1999999999999886
31004_20250114_1200_12,2025-01-14 12:00:00,2025,1,12,1,HE,703.0,654.0,2996.1,3569.8,2316.1,2889.8,573.7000000000003,3.5999999999999943,0.6275056649816965,-3.0
31004_20250115_0000_00,2025-01-15 00:00:00,2025,1,00,0,E,901.0,863.0,846.6,1207.2,166.60000000000002,527.2,360.6,3.5999999999999943,0.9983361064891831,-6.0
31004_20250115_0000_00,2025-01-15 00:00:00,2025,1,00,1,HE,677.0,662.0,3184.6,3362.6,2504.6,2682.6,178.0,1.0,0.5617977528089888,-3.8000000000000114
31004_20250116_0000_00,2025-01-16 00:00:00,2025,1,00,0,G,927.0,925.0,680.0,691.6,0.0,11.600000000000023,11.600000000000023,0.8000000000000078,6.896551724137985,-2.0
31004_20250116_1200_12,2025-01-16 12:00:00,2025,1,12,0,E,899.0,876.0,874.4,1091.5,194.39999999999998,411.5,217.10000000000002,0.8000000000000114,0.36849378166743957,-6.799999999999983
31004_20250116_1200_12,2025-01-16 12:00:00,2025,1,12,1,HE,698.0,668.0,2949.5,3299.6,2269.5,2619.6,350.0999999999999,0.4000000000000057,0.1142530705512727,-4.0
31004_20250117_0000_00,2025-01-17 00:00:00,2025,1,00,0,HE,664.0,657.0,3355.9,3439.8,2675.9,2759.8,83.90000000000009,1.1999999999999922,1.430274135876032,-3.0
31004_20250117_1200_12,2025-01-17 12:00:00,2025,1,12,0,HE,850.0,841.0,1314.4,1466.9,634.4000000000001,786.9000000000001,152.5,0.6000000000000192,0.39344262295083227,-7.000000000000027
31004_20250118_1200_12,2025-01-18 12:00:00,2025,1,12,0,HE,694.0,680.0,3038.8,3201.2,2358.8,2521.2,162.39999999999964,0.6000000000000192,0.3694581280788304,-6.9999999999999964
31004_20250119_0000_00,2025-01-19 00:00:00,2025,1,00,0,G,927.0,925.0,680.0,696.6,0.0,16.600000000000023,16.600000000000023,0.5999999999999943,3.614457831325262,-0.4000000000000057
31004_20250119_1200_12,2025-01-19 12:00:00,2025,1,12,0,G,925.0,907.0,684.6,854.5,4.600000000000023,174.5,169.89999999999998,1.1999999999999886,0.7062978222483748,-7.799999999999983
31004_20250120_0000_00,2025-01-20 00:00:00,2025,1,00,0,HE,886.0,873.0,1041.9,1165.4,361.9000000000001,485.4000000000001,123.5,1.3999999999999773,1.1336032388663784,-4.199999999999989
31004_20250120_1200_12,2025-01-20 12:00:00,2025,1,12,0,G,929.0,925.0,680.0,713.6,0.0,33.60000000000002,33.60000000000002,0.39999999999997726,1.190476190476122,-3.3999999999999773
31004_20250120_1200_12,2025-01-20 12:00:00,2025,1,12,1,HE,700.0,662.0,2787.3,3448.3,2107.3,2768.3,661.0,0.4000000000000057,0.06051437216338967,-2.5999999999999943
31004_20250121_0000_00,2025-01-21 00:00:00,2025,1,00,0,E,915.0,900.0,835.0,973.8,155.0,293.79999999999995,138.79999999999995,1.0,0.7204610951008648,-3.0
31004_20250121_0000_00,2025-01-21 00:00:00,2025,1,00,1,HE,712.0,684.0,2894.2,3214.5,2214.2,2534.5,320.3000000000002,2.599999999999998,0.8117389946924746,-7.200000000000017
31004_20250121_1200_12,2025-01-21 12:00:00,2025,1,12,0,HE,685.0,674.0,3211.5,3340.0,2531.5,2660.0,128.5,2.8000000000000114,2.178988326848258,-0.20000000000001705
31004_20250122_0000_00,2025-01-22 00:00:00,2025,1,00,0,E,917.0,888.0,834.7,1104.0,154.70000000000005,424.0,269.29999999999995,0.40000000000003233,0.14853323431118914,-1.8000000000000096
31004_20250122_0000_00,2025-01-22 00:00:00,2025,1,00,1,HE,659.0,647.0,3526.6,3671.4,2846.6,2991.4,144.80000000000018,1.8000000000000078,1.2430939226519375,-4.2000000000000135
31004_20250122_1200_12,2025-01-22 12:00:00,2025,1,12,0,HE,906.0,884.0,945.0,1150.7,265.0,470.70000000000005,205.70000000000005,1.5999999999999677,0.7778317938745587,-1.8000000000000114
31004_20250122_1200_12,2025-01-22 12:00:00,2025,1,12,1,HE,681.0,671.0,3275.0,3392.3,2595.0,2712.3,117.30000000000018,1.6000000000000192,1.3640238704177465,-1.6000000000000192
31004_20250123_0000_00,2025-01-23 00:00:00,2025,1,00,0,HE,603.0,598.0,4221.7,4286.3,3541.7,3606.3,64.60000000000036,3.4000000000000057,5.263157894736821,-1.5999999999999979
31004_20250124_0000_00,2025-01-24 00:00:00,2025,1,00,0,HE,907.0,896.0,962.6,1064.8,282.6,384.79999999999995,102.19999999999993,1.599999999999966,1.5655577299412593,-1.7999999999999563
31004_20250124_0000_00,2025-01-24 00:00:00,2025,1,00,1,HE,817.0,784.0,1829.9,2167.4,1149.9,1487.4,337.5,0.8000000000000114,0.2370370370370404,-1.0
31004_20250124_1200_12,2025-01-24 12:00:00,2025,1,12,0,HE,659.0,629.0,3593.8,3959.4,2913.8,3279.4,365.5999999999999,3.0,0.8205689277899346,-4.399999999999981
31004_20250125_0000_00,2025-01-25 00:00:00,2025,1,00,0,G,949.0,944.0,680.0,724.5,0.0,44.5,44.5,1.0000000000000036,2.2471910112359628,-2.6000000000000227
31004_20250125_1200_12,2025-01-25 12:00:00,2025,1,12,0,G,952.0,947.0,680.0,724.4,0.0,44.39999999999998,44.39999999999998,2.5999999999999943,5.855855855855846,-5.7999999999999865
31004_20250125_1200_12,2025-01-25 12:00:00,2025,1,12,1,HE,813.0,753.0,1991.7,2614.7,1311.7,1934.6999999999998,622.9999999999998,1.4000000000000057,0.22471910112359647,-2.4000000000000057
31004_20250126_1200_12,2025-01-26 12:00:00,2025,1,12,0,HE,854.0,790.0,1587.0,2226.0,907.0,1546.0,639.0,4.0,0.6259780907668232,-2.0
31004_20250127_0000_00,2025-01-27 00:00:00,2025,1,00,0,G,952.0,947.0,680.0,724.4,0.0,44.39999999999998,44.39999999999998,7.399999999999981,16.666666666666632,-4.399999999999981
31004_20250128_0000_00,2025-01-28 00:00:00,2025,1,00,0,E,935.0,874.0,778.6,1342.8,98.60000000000002,662.8,564.1999999999999,8.599999999999998,1.5242821694434594,-1.4000000000000057
31004_20250128_0000_00,2025-01-28 00:00:00,2025,1,00,1,HE,843.0,833.0,1641.9,1740.2,961.9000000000001,1060.2,98.29999999999995,1.8000000000000078,1.8311291963377503,-2.0
31004_20250128_0000_00,2025-01-28 00:00:00,2025,1,00,2,HE,792.0,759.0,2153.9,2499.6,1473.9,1819.6,345.6999999999998,2.4000000000000057,0.6942435637836295,-4.0
31004_20250128_1200_12,2025-01-28 12:00:00,2025,1,12,0,HE,741.0,726.0,2693.3,2857.6,2013.3000000000002,2177.6,164.29999999999973,1.200000000000017,0.7303712720633104,-1.200000000000017
31004_20250131_0000_00,2025-01-31 00:00:00,2025,1,00,0,HE,850.0,811.0,1470.4,1960.1,790.4000000000001,1280.1,489.6999999999998,1.1999999999999886,0.24504798856442495,-2.799999999999983
31004_20250131_1200_12,2025-01-31 12:00:00,2025,1,12,0,E,921.0,826.0,887.6,1792.3,207.60000000000002,1112.3,904.6999999999999,13.199999999999989,1.4590471979661754,-2.0
31004_20250201_1200_12,2025-02-01 12:00:00,2025,2,12,0,HE,786.0,768.0,2172.7,2361.1,1492.6999999999998,1681.1,188.4000000000001,1.1999999999999886,0.6369426751592294,-3.5999999999999943
31004_20250202_0000_00,2025-02-02 00:00:00,2025,2,00,0,HE,903.0,816.0,1044.1,1883.6,364.0999999999999,1203.6,839.5,6.199999999999989,0.7385348421679557,-1.5999999999999943
31004_20250203_1200_12,2025-02-03 12:00:00,2025,2,12,0,HE,771.0,746.0,2363.9,2630.6,1683.9,1950.6,266.6999999999998,1.4000000000000057,0.5249343832021023,-2.4000000000000057
31004_20250204_1200_12,2025-02-04 12:00:00,2025,2,12,0,G,925.0,882.0,682.6,1088.8,2.6000000000000227,408.79999999999995,406.19999999999993,2.800000000000008,0.689315608074842,-1.8000000000000078
31004_20250206_1200_12,2025-02-06 12:00:00,2025,2,12,0,E,925.0,814.0,923.5,2033.0,243.5,1353.0,1109.5,12.0,1.081568273997296,-2.200000000000017
31004_20250207_0000_00,2025-02-07 00:00:00,2025,2,00,0,E,943.0,850.0,812.9,1544.3,132.89999999999998,864.3,731.4,16.599999999999994,2.2696199070276175,-0.7999999999999865
31004_20250207_1200_12,2025-02-07 12:00:00,2025,2,12,0,HE,823.0,789.0,1917.3,2261.9,1237.3,1581.9,344.60000000000014,0.20000000000001705,0.058038305281490704,-6.800000000000011
31004_20250208_1200_12,2025-02-08 12:00:00,2025,2,12,0,HE,908.0,792.0,1024.5,2153.9,344.5,1473.9,1129.4,10.599999999999996,0.9385514432442,-4.4000000000000075
31004_20250209_0000_00,2025-02-09 00:00:00,2025,2,00,0,HE,850.0,808.0,1429.4,1955.7,749.4000000000001,1275.7,526.3,1.800000000000015,0.34201026030781206,-6.200000000000017
31004_20250210_0000_00,2025-02-10 00:00:00,2025,2,00,0,G,929.0,907.0,680.0,881.7,0.0,201.70000000000005,201.70000000000005,9.200000000000015,4.56122954883491,-1.4000000000000323
31004_20250210_0000_00,2025-02-10 00:00:00,2025,2,00,1,HE,824.0,816.0,1680.3,1760.7,1000.3,1080.7,80.40000000000009,1.4000000000000323,1.7412935323383467,-0.2000000000000437
31004_20250210_1200_12,2025-02-10 12:00:00,2025,2,12,0,HE,853.0,820.0,1385.2,1711.6,705.2,1031.6,326.39999999999986,1.6000000000000227,0.49019607843137974,-1.200000000000017
31004_20250211_0000_00,2025-02-11 00:00:00,2025,2,00,0,HE,750.0,720.0,2449.3,2778.7,1769.3000000000002,2098.7,329.39999999999964,0.8000000000000114,0.24286581663631213,-5.400000000000006
31004_20250211_1200_12,2025-02-11 12:00:00,2025,2,12,0,G,930.0,889.0,680.0,1058.7,0.0,378.70000000000005,378.70000000000005,6.199999999999989,1.6371798257195636,-2.0
31004_20250212_0000_00,2025-02-12 00:00:00,2025,2,00,0,G,925.0,910.0,680.0,817.7,0.0,137.70000000000005,137.70000000000005,4.800000000000011,3.4858387799564343,-2.599999999999998
31004_20250212_0000_00,2025-02-12 00:00:00,2025,2,00,1,HE,741.0,736.0,2512.1,2566.8,1832.1,1886.8000000000002,54.70000000000027,3.399999999999981,6.215722120658069,-1.799999999999983
31004_20250212_1200_12,2025-02-12 12:00:00,2025,2,12,0,G,918.0,900.0,680.0,846.7,0.0,166.70000000000005,166.70000000000005,7.199999999999989,4.319136172765439,-2.5999999999999943
31004_20250213_0000_00,2025-02-13 00:00:00,2025,2,00,0,HE,709.0,702.0,2771.6,2851.3,2091.6,2171.3,79.70000000000027,2.0,2.5094102885821745,-5.400000000000006
31004_20250213_1200_12,2025-02-13 12:00:00,2025,2,12,0,G,918.0,911.0,680.0,744.5,0.0,64.5,64.5,1.4000000000000057,2.1705426356589235,-2.5999999999999943
31004_20250213_1200_12,2025-02-13 12:00:00,2025,2,12,1,HE,675.0,666.0,3199.5,3306.2,2519.5,2626.2,106.69999999999982,0.5999999999999943,0.5623242736644755,-7.800000000000011
31004_20250214_0000_00,2025-02-14 00:00:00,2025,2,00,0,HE,772.0,758.0,2135.2,2284.2,1455.1999999999998,1604.1999999999998,149.0,1.0,0.6711409395973155,-3.0
31004_20250214_1200_12,2025-02-14 12:00:00,2025,2,12,0,G,924.0,919.0,680.0,725.7,0.0,45.700000000000045,45.700000000000045,1.7999999999999865,3.938730853391651,-4.199999999999989
31004_20250214_1200_12,2025-02-14 12:00:00,2025,2,12,1,HE,742.0,717.0,2492.5,2768.9,1812.5,2088.9,276.4000000000001,0.5999999999999943,0.21707670043415128,-15.199999999999989
31004_20250215_0000_00,2025-02-15 00:00:00,2025,2,00,0,G,928.0,897.0,680.0,965.7,0.0,285.70000000000005,285.70000000000005,5.199999999999989,1.8200910045502232,-2.799999999999983
31004_20250215_1200_12,2025-02-15 12:00:00,2025,2,12,0,HE,698.0,680.0,3070.2,3278.2,2390.2,2598.2,208.0,0.799999999999983,0.3846153846153764,-7.799999999999983
31004_20250216_0000_00,2025-02-16 00:00:00,2025,2,00,0,G,938.0,934.0,680.0,716.0,0.0,36.0,36.0,4.400000000000002,12.222222222222229,-3.2000000000000135
31004_20250216_1200_12,2025-02-16 12:00:00,2025,2,12,0,HE,790.0,763.0,2157.2,2439.9,1477.1999999999998,1759.9,282.7000000000003,1.5999999999999943,0.5659709939865557,-1.799999999999983
31004_20250217_0000_00,2025-02-17 00:00:00,2025,2,00,0,HE,850.0,748.0,1465.4,2634.5,785.4000000000001,1954.5,1169.1,3.8000000000000114,0.3250363527499796,-2.0
31004_20250217_1200_12,2025-02-17 12:00:00,2025,2,12,0,G,950.0,945.0,680.0,724.5,0.0,44.5,44.5,1.0,2.247191011235955,-4.199999999999989
31004_20250217_1200_12,2025-02-17 12:00:00,2025,2,12,1,HE,840.0,748.0,1706.1,2651.5,1026.1,1971.5,945.4000000000001,3.800000000000008,0.40194626613073914,-1.4000000000000021
31004_20250218_0000_00,2025-02-18 00:00:00,2025,2,00,0,HE,639.0,636.0,3910.5,3947.3,3230.5,3267.3,36.80000000000018,1.0,2.717391304347813,-9.400000000000006
31004_20250218_1200_12,2025-02-18 12:00:00,2025,2,12,0,HE,800.0,797.0,2114.9,2145.5,1434.9,1465.5,30.59999999999991,1.0,3.26797385620916,-0.8000000000000114
31004_20250218_1200_12,2025-02-18 12:00:00,2025,2,12,1,HE,700.0,694.0,2920.4,3259.6,2240.4,2579.6,339.1999999999998,0.2000000000000135,0.05896226415094741,-2.400000000000002
31004_20250219_0000_00,2025-02-19 00:00:00,2025,2,00,0,HE,788.0,740.0,2246.6,2755.0,1566.6,2075.0,508.4000000000001,4.200000000000017,0.8261211644374541,-2.0
31004_20250219_0000_00,2025-02-19 00:00:00,2025,2,00,1,HE,690.0,683.0,3313.8,3394.7,2633.8,2714.7,80.89999999999964,1.0,1.2360939431396842,-10.400000000000006
31004_20250220_0000_00,2025-02-20 00:00:00,2025,2,00,0,G,952.0,948.0,680.0,715.5,0.0,35.5,35.5,2.199999999999992,6.197183098591527,-5.0
31004_20250220_0000_00,2025-02-20 00:00:00,2025,2,00,1,HE,700.0,667.0,2891.4,3582.0,2211.4,2902.0,690.5999999999999,0.5999999999999943,0.08688097306689754,-5.799999999999983
31004_20250220_1200_12,2025-02-20 12:00:00,2025,2,12,0,G,952.0,948.0,680.0,715.5,0.0,35.5,35.5,5.200000000000017,14.64788732394371,-4.800000000000011
31004_20250221_0000_00,2025-02-21 00:00:00,2025,2,00,0,G,954.0,949.0,680.0,724.3,0.0,44.299999999999955,44.299999999999955,3.4000000000000057,7.674943566591443,-3.4000000000000057
31004_20250221_0000_00,2025-02-21 00:00:00,2025,2,00,1,HE,747.0,721.0,2696.1,2980.4,2016.1,2300.4,284.3000000000002,0.2000000000000135,0.07034822370735609,-7.2000000000000135
31004_20250221_1200_12,2025-02-21 12:00:00,2025,2,12,0,HE,855.0,834.0,1586.0,1791.0,906.0,1111.0,205.0,2.200000000000017,1.0731707317073254,-3.800000000000015
31004_20250224_1200_12,2025-02-24 12:00:00,2025,2,12,0,G,928.0,925.0,680.0,705.6,0.0,25.600000000000023,25.600000000000023,2.399999999999981,9.374999999999917,-3.5999999999999943
31004_20250225_0000_00,2025-02-25 00:00:00,2025,2,00,0,G,929.0,924.0,680.0,725.5,0.0,45.5,45.5,2.0,4.395604395604396,-1.0
31004_20250225_1200_12,2025-02-25 12:00:00,2025,2,12,0,HE,635.0,582.0,3682.7,4362.5,3002.7,3682.5,679.8000000000002,0.4000000000000057,0.05884083553986549,-2.200000000000017
31004_20250226_1200_12,2025-02-26 12:00:00,2025,2,12,0,HE,838.0,829.0,1369.9,1459.5,689.9000000000001,779.5,89.59999999999991,1.8000000000000131,2.008928571428588,-2.0000000000000018
31004_20250226_1200_12,2025-02-26 12:00:00,2025,2,12,1,HE,660.0,656.0,3308.5,3356.7,2628.5,2676.7,48.19999999999982,0.5999999999999943,1.2448132780082917,-2.5999999999999943
31004_20250227_0000_00,2025-02-27 00:00:00,2025,2,00,0,HE,850.0,805.0,1173.4,1675.1,493.4000000000001,995.0999999999999,501.6999999999998,0.3999999999999755,0.07972892166632961,-5.5999999999999694
31004_20250227_0000_00,2025-02-27 00:00:00,2025,2,00,1,HE,657.0,650.0,3318.5,3403.4,2638.5,2723.4,84.90000000000009,2.0,2.3557126030624236,-9.0
31004_20250227_1200_12,2025-02-27 12:00:00,2025,2,12,0,HE,667.0,630.0,3250.9,3702.0,2570.9,3022.0,451.0999999999999,0.5999999999999943,0.13300820217246606,-2.0
31004_20250228_0000_00,2025-02-28 00:00:00,2025,2,00,0,HE,742.0,695.0,2501.2,3027.3,1821.1999999999998,2347.3,526.1000000000004,1.8000000000000078,0.3421402775137819,-1.4000000000000021
31004_20250301_0000_00,2025-03-01 00:00:00,2025,3,00,0,HE,808.0,759.0,1912.1,2422.2,1232.1,1742.1999999999998,510.0999999999999,2.0,0.3920799843168007,-2.8000000000000114
31004_20250301_1200_12,2025-03-01 12:00:00,2025,3,12,0,HE,826.0,783.0,1766.1,2203.8,1086.1,1523.8000000000002,437.7000000000003,2.4000000000000057,0.5483207676490757,-3.8000000000000114
31004_20250303_0000_00,2025-03-03 00:00:00,2025,3,00,0,G,939.0,936.0,680.0,707.0,0.0,27.0,27.0,4.400000000000006,16.296296296296315,-1.4000000000000057
31004_20250303_0000_00,2025-03-03 00:00:00,2025,3,00,1,HE,902.0,882.0,1017.8,1205.2,337.79999999999995,525.2,187.4000000000001,1.5999999999999943,0.8537886872998899,-2.1999999999999886
31004_20250304_1200_12,2025-03-04 12:00:00,2025,3,12,0,G,943.0,938.0,680.0,724.8,0.0,44.799999999999955,44.799999999999955,6.400000000000006,14.285714285714313,-6.199999999999989
31004_20250304_1200_12,2025-03-04 12:00:00,2025,3,12,1,HE,803.0,732.0,2015.2,2766.0,1335.2,2086.0,750.8,0.5999999999999943,0.07991475759190123,-2.1999999999999886
31004_20250305_0000_00,2025-03-05 00:00:00,2025,3,00,0,G,945.0,925.0,680.0,833.5,0.0,153.5,153.5,6.800000000000011,4.429967426710105,-0.4000000000000057
31004_20250305_0000_00,2025-03-05 00:00:00,2025,3,00,1,HE,829.0,753.0,1771.2,2555.2,1091.2,1875.1999999999998,783.9999999999998,0.5999999999999943,0.07653061224489727,-1.799999999999983
31004_20250305_1200_12,2025-03-05 12:00:00,2025,3,12,0,G,946.0,943.0,680.0,706.8,0.0,26.799999999999955,26.799999999999955,1.8000000000000114,6.716417910447816,-5.199999999999992
31004_20250305_1200_12,2025-03-05 12:00:00,2025,3,12,1,HE,833.0,768.0,1740.2,2404.1,1060.2,1724.1,663.8999999999999,0.5999999999999943,0.09037505648440947,-2.0
31004_20250307_0000_00,2025-03-07 00:00:00,2025,3,00,0,E,916.0,906.0,879.8,971.9,199.79999999999995,291.9,92.10000000000002,2.399999999999981,2.605863192182389,-1.3999999999999808
31004_20250308_0000_00,2025-03-08 00:00:00,2025,3,00,0,G,934.0,931.0,680.0,707.1,0.0,27.100000000000023,27.100000000000023,1.1999999999999886,4.428044280442759,-1.599999999999966
31004_20250308_0000_00,2025-03-08 00:00:00,2025,3,00,1,HE,901.0,888.0,982.4,1104.0,302.4,424.0,121.60000000000002,1.599999999999966,1.3157894736841822,-2.599999999999966
31004_20250309_1200_12,2025-03-09 12:00:00,2025,3,12,0,G,929.0,925.0,680.0,709.6,0.0,29.600000000000023,29.600000000000023,4.3999999999999755,14.86486486486477,-3.3999999999999755
31004_20250310_1200_12,2025-03-10 12:00:00,2025,3,12,0,HE,838.0,801.0,1567.9,1939.6,887.9000000000001,1259.6,371.6999999999998,3.800000000000008,1.0223298358891606,-0.40000000000000213
31004_20250311_0000_00,2025-03-11 00:00:00,2025,3,00,0,HE,888.0,790.0,1139.7,2105.2,459.70000000000005,1425.1999999999998,965.4999999999998,5.0,0.5178663904712585,-0.5999999999999943
31004_20250312_0000_00,2025-03-12 00:00:00,2025,3,00,0,HE,889.0,878.0,1165.8,1269.6,485.79999999999995,589.5999999999999,103.79999999999995,2.0,1.9267822736030837,-5.800000000000008
31004_20250313_0000_00,2025-03-13 00:00:00,2025,3,00,0,G,946.0,925.0,680.0,844.5,0.0,164.5,164.5,8.599999999999998,5.227963525835865,-1.8000000000000114
31004_20250314_1200_12,2025-03-14 12:00:00,2025,3,12,0,G,950.0,947.0,680.0,706.7,0.0,26.700000000000045,26.700000000000045,2.799999999999983,10.48689138576771,-5.999999999999972
31004_20250314_1200_12,2025-03-14 12:00:00,2025,3,12,1,HE,816.0,795.0,1944.3,2157.4,1264.3,1477.4,213.10000000000014,1.0,0.46926325668700114,-5.2000000000000135
31004_20250315_0000_00,2025-03-15 00:00:00,2025,3,00,0,E,919.0,915.0,923.6,960.2,243.60000000000002,280.20000000000005,36.60000000000002,1.400000000000034,3.8251366120219488,-4.0000000000000036
31004_20250315_0000_00,2025-03-15 00:00:00,2025,3,00,1,HE,694.0,674.0,3217.7,3449.6,2537.7,2769.6,231.9000000000001,0.4000000000000057,0.17248814144027838,-5.0
31004_20250315_1200_12,2025-03-15 12:00:00,2025,3,12,0,HE,755.0,729.0,2490.8,2773.4,1810.8000000000002,2093.4,282.5999999999999,0.6000000000000192,0.2123142250530854,-2.800000000000008
31004_20250316_0000_00,2025-03-16 00:00:00,2025,3,00,0,HE,700.0,686.0,2834.3,3242.4,2154.3,2562.4,408.0999999999999,0.3999999999999808,0.09801519235481031,-6.799999999999983
31004_20250317_1200_12,2025-03-17 12:00:00,2025,3,12,0,HE,739.0,710.0,2603.5,2925.4,1923.5,2245.4,321.9000000000001,2.599999999999966,0.8077042559801073,-4.199999999999989
31004_20250317_1200_12,2025-03-17 12:00:00,2025,3,12,1,HE,662.0,659.0,3482.2,3518.1,2802.2,2838.1,35.90000000000009,2.6000000000000227,7.242339832869125,-2.4000000000000057
31004_20250318_1200_12,2025-03-18 12:00:00,2025,3,12,0,HE,696.0,671.0,3050.3,3341.3,2370.3,2661.3,291.0,2.5999999999999694,0.8934707903779964,-10.799999999999983
31004_20250319_0000_00,2025-03-19 00:00:00,2025,3,00,0,HE,791.0,781.0,1963.0,2067.1,1283.0,1387.1,104.09999999999991,0.8000000000000096,0.7684918347742654,-2.2000000000000437
31004_20250319_0000_00,2025-03-19 00:00:00,2025,3,00,1,HE,710.0,695.0,2839.0,3010.0,2159.0,2330.0,171.0,2.599999999999966,1.5204678362572899,-2.3999999999999755
31004_20250319_1200_12,2025-03-19 12:00:00,2025,3,12,0,HE,539.0,533.0,4951.9,5037.2,4271.9,4357.2,85.30000000000018,2.599999999999998,3.048065650644774,-2.599999999999998
31004_20250321_1200_12,2025-03-21 12:00:00,2025,3,12,0,G,925.0,920.0,687.6,734.8,7.600000000000023,54.799999999999955,47.19999999999993,0.8000000000000114,1.694915254237315,-4.799999999999983
31004_20250322_0000_00,2025-03-22 00:00:00,2025,3,00,0,G,928.0,925.0,680.0,704.6,0.0,24.600000000000023,24.600000000000023,2.799999999999983,11.382113821138132,-3.1999999999999886
31004_20250322_1200_12,2025-03-22 12:00:00,2025,3,12,0,G,924.0,920.0,680.0,716.6,0.0,36.60000000000002,36.60000000000002,5.399999999999977,14.754098360655664,-3.199999999999987
31004_20250322_1200_12,2025-03-22 12:00:00,2025,3,12,1,HE,826.0,797.0,1615.8,1909.9,935.8,1229.9,294.10000000000014,1.1999999999999886,0.4080244814688841,-4.600000000000023
31004_20250323_0000_00,2025-03-23 00:00:00,2025,3,00,0,HE,778.0,763.0,2054.2,2213.0,1374.1999999999998,1533.0,158.80000000000018,1.3999999999999773,0.8816120906800855,-0.39999999999997726
31004_20250323_1200_12,2025-03-23 12:00:00,2025,3,12,0,G,920.0,906.0,680.0,809.2,0.0,129.20000000000005,129.20000000000005,1.6000000000000227,1.2383900928792742,-4.19999999999999
31004_20250324_1200_12,2025-03-24 12:00:00,2025,3,12,0,G,919.0,913.0,680.0,735.2,0.0,55.200000000000045,55.200000000000045,7.000000000000002,12.681159420289848,-4.19999999999999
31004_20250325_0000_00,2025-03-25 00:00:00,2025,3,00,0,G,920.0,915.0,680.0,725.9,0.0,45.89999999999998,45.89999999999998,4.199999999999989,9.1503267973856,-3.599999999999966
31004_20250325_1200_12,2025-03-25 12:00:00,2025,3,12,0,G,921.0,914.0,680.0,744.3,0.0,64.29999999999995,64.29999999999995,3.3999999999999773,5.287713841368554,-3.599999999999966
31004_20250326_0000_00,2025-03-26 00:00:00,2025,3,00,0,G,926.0,916.0,680.0,771.5,0.0,91.5,91.5,1.0,1.092896174863388,-2.800000000000013
31004_20250327_0000_00,2025-03-27 00:00:00,2025,3,00,0,E,925.0,913.0,771.6,898.4,91.60000000000002,218.39999999999998,126.79999999999995,0.39999999999997726,0.3154574132491935,-3.5999999999999694
31004_20250327_1200_12,2025-03-27 12:00:00,2025,3,12,0,HE,735.0,721.0,2690.4,2845.0,2010.4,2165.0,154.5999999999999,0.2000000000000135,0.1293661060802158,-15.800000000000008
31004_20250328_0000_00,2025-03-28 00:00:00,2025,3,00,0,E,925.0,901.0,792.5,1027.1,112.5,347.0999999999999,234.5999999999999,0.3999999999999808,0.17050298380220844,-3.1999999999999886
31004_20250328_1200_12,2025-03-28 12:00:00,2025,3,12,0,HE,760.0,749.0,2420.1,2538.1,1740.1,1858.1,118.0,1.0,0.847457627118644,-2.1999999999999886
31004_20250329_0000_00,2025-03-29 00:00:00,2025,3,00,0,HE,799.0,742.0,1995.1,2596.7,1315.1,1916.6999999999998,601.5999999999999,0.4000000000000057,0.06648936170212862,-2.1999999999999886
