profile_id,year,month,gamma_c_per_100m
31004_20020421_0000_00,2002,4,-1.059322033898304
31004_20020421_0000_00,2002,4,-0.6046558500453496
31004_20020421_0000_00,2002,4,-0.779389478242047
31004_20020421_1200_12,2002,4,-1.0752688172042375
31004_20020421_1200_12,2002,4,-0.6298740251949677
31004_20020421_1200_12,2002,4,-0.4967298617435218
31004_20020421_1200_12,2002,4,-0.9752699407871672
31004_20020421_1200_12,2002,4,-0.7315883596163236
31004_20020421_1200_12,2002,4,2.78551532033429
31004_20020422_0000_00,2002,4,-1.0791366906475224
31004_20020422_0000_00,2002,4,-0.8912108174554411
31004_20020422_0000_00,2002,4,-0.39761431411531417
31004_20020422_0000_00,2002,4,-0.2050326188257212
31004_20020422_0000_00,2002,4,-1.0482180293501038
31004_20020422_0000_00,2002,4,-0.41073203047366613
31004_20020422_0000_00,2002,4,-0.9893536939455837
31004_20020422_1200_12,2002,4,-0.7168458781362108
31004_20020422_1200_12,2002,4,-0.8618036318867378
31004_20020422_1200_12,2002,4,-0.6939982007454026
31004_20020422_1200_12,2002,4,0.34572169403630626
31004_20020422_1200_12,2002,4,0.0718003949021723
31004_20020422_1200_12,2002,4,0.12903225806451107
31004_20020422_1200_12,2002,4,-0.36646816307833824
31004_20020422_1200_12,2002,4,-0.5427198015196155
31004_20020422_1200_12,2002,4,-0.6611570247933861
31004_20020422_1200_12,2002,4,-1.2373453318335186
31004_20020423_0000_00,2002,4,0.6048387096774385
31004_20020423_0000_00,2002,4,-1.64609053497956
31004_20020423_0000_00,2002,4,-0.9009009009009027
31004_20020423_0000_00,2002,4,-0.6384676775738205
31004_20020423_0000_00,2002,4,-0.17809439002670374
31004_20020423_0000_00,2002,4,-0.04815795810257714
31004_20020423_0000_00,2002,4,0.0
31004_20020423_0000_00,2002,4,-0.32687021766584984
31004_20020423_0000_00,2002,4,-1.018027571580063
31004_20020423_1200_12,2002,4,-0.6857142857143117
31004_20020423_1200_12,2002,4,-0.7915968945044886
31004_20020423_1200_12,2002,4,-0.8065272437400355
31004_20020423_1200_12,2002,4,-0.1520141879908785
31004_20020423_1200_12,2002,4,66.6666666666597
31004_20020423_1200_12,2002,4,-0.5178663904712585
31004_20020423_1200_12,2002,4,-0.9030002912904186
31004_20020424_0000_00,2002,4,-0.9900990099009335
31004_20020424_0000_00,2002,4,-0.7906340276721897
31004_20020424_0000_00,2002,4,-0.5429864253393839
31004_20020424_0000_00,2002,4,-0.28865235432076936
31004_20020424_0000_00,2002,4,-0.34904013961603475
31004_20020424_0000_00,2002,4,-0.8026372366346559
31004_20020424_0000_00,2002,4,-0.4773981799194418
31004_20020424_0000_00,2002,4,-0.38031851675778305
31004_20020424_0000_00,2002,4,-0.9639070365213668
31004_20020424_1200_12,2002,4,1.0362694300519002
31004_20020424_1200_12,2002,4,0.0
31004_20020424_1200_12,2002,4,-0.7793557325943885
31004_20020424_1200_12,2002,4,-0.9224598930481291
31004_20020424_1200_12,2002,4,-0.5529953917050697
31004_20020424_1200_12,2002,4,-0.7334963325183385
31004_20020424_1200_12,2002,4,-0.5060728744939272
31004_20020425_0000_00,2002,4,0.5617977528091167
31004_20020425_0000_00,2002,4,-0.9405792773962393
31004_20020425_0000_00,2002,4,-0.7114191900766151
31004_20020425_0000_00,2002,4,-0.7140895358418086
31004_20020425_0000_00,2002,4,-2.8169014084505353
31004_20020425_0000_00,2002,4,-0.42016806722689226
31004_20020425_0000_00,2002,4,-1.06647707074298
31004_20020425_1200_12,2002,4,0.0
31004_20020425_1200_12,2002,4,-0.5501558774986245
31004_20020425_1200_12,2002,4,-1.2839879154078475
31004_20020425_1200_12,2002,4,-0.9249743062692762
31004_20020425_1200_12,2002,4,-0.7500604887490911
31004_20020425_1200_12,2002,4,-1.5102481121898346
31004_20020425_1200_12,2002,4,-0.4394224733207887
31004_20020425_1200_12,2002,4,-0.10506960861570198
31004_20020425_1200_12,2002,4,-0.557040998217469
31004_20020426_0000_00,2002,4,-0.8108506560518945
31004_20020426_0000_00,2002,4,-0.48967100229533106
31004_20020426_0000_00,2002,4,-0.9771986970684011
31004_20020426_0000_00,2002,4,-0.23894862604542047
31004_20020426_0000_00,2002,4,-0.4887218045112718
31004_20020426_0000_00,2002,4,-0.3240440699935192
31004_20020426_0000_00,2002,4,-0.1418104467029125
31004_20020426_0000_00,2002,4,0.0
31004_20020426_0000_00,2002,4,-0.7919141398353647
31004_20020426_1200_12,2002,4,0.0
31004_20020426_1200_12,2002,4,0.11540680900175737
31004_20020426_1200_12,2002,4,-0.8568646543330152
31004_20020426_1200_12,2002,4,-0.8464566929133843
31004_20020426_1200_12,2002,4,-0.6863417982155114
31004_20020426_1200_12,2002,4,-0.5152109911678138
31004_20020426_1200_12,2002,4,-0.6243996157540816
31004_20020427_0000_00,2002,4,-0.8064516129031796
31004_20020427_0000_00,2002,4,-0.6746846582575569
31004_20020427_0000_00,2002,4,0.0
31004_20020427_0000_00,2002,4,0.0
31004_20020427_0000_00,2002,4,-0.9180576631259458
31004_20020427_0000_00,2002,4,-0.724262803931715
31004_20020427_0000_00,2002,4,-0.6535947712418216
31004_20020427_0000_00,2002,4,0.0654664484451687
31004_20020427_0000_00,2002,4,-0.7758243133329165
31004_20020427_0000_00,2002,4,0.11764705882352272
31004_20020427_1200_12,2002,4,1.0752688172042386
31004_20020427_1200_12,2002,4,0.45310376076121445
31004_20020427_1200_12,2002,4,-0.7625503071383107
31004_20020427_1200_12,2002,4,-0.8467309753483423
31004_20020427_1200_12,2002,4,-0.796151932327078
31004_20020427_1200_12,2002,4,-0.6916779757474945
31004_20020427_1200_12,2002,4,-1.3077593722755034
31004_20020428_0000_00,2002,4,-0.28116213683224167
31004_20020428_0000_00,2002,4,-1.3921113689094367
31004_20020428_0000_00,2002,4,-0.845161290322582
31004_20020428_0000_00,2002,4,-0.7785192246584048
31004_20020428_1200_12,2002,4,-1.032217704097586
31004_20020428_1200_12,2002,4,-0.770077007700789
31004_20020428_1200_12,2002,4,-0.3847798204360741
31004_20020428_1200_12,2002,4,-0.5690440060698028
31004_20020428_1200_12,2002,4,-0.8561915332170654
31004_20020428_1200_12,2002,4,-0.5393996247654748
31004_20020428_1200_12,2002,4,-0.7834757834757845
31004_20020429_1200_12,2002,4,0.0
31004_20020429_1200_12,2002,4,0.0
31004_20020429_1200_12,2002,4,-0.6514175734695397
31004_20020429_1200_12,2002,4,-0.12015620306398485
31004_20020429_1200_12,2002,4,-0.03663674665689481
31004_20020429_1200_12,2002,4,1.304820587169272
31004_20020429_1200_12,2002,4,0.18058690744920047
31004_20020429_1200_12,2002,4,-0.37209302325581395
31004_20020429_1200_12,2002,4,-0.939172217975319
31004_20020430_0000_00,2002,4,-1.2383900928792715
31004_20020430_0000_00,2002,4,-0.9707217786128101
31004_20020430_0000_00,2002,4,-0.41365046535676636
31004_20020430_0000_00,2002,4,-0.24046168643796087
31004_20020430_0000_00,2002,4,-0.19662461084712665
31004_20020430_0000_00,2002,4,-0.01512973749905353
31004_20020430_0000_00,2002,4,-1.1825290864009184
31004_20020430_1200_12,2002,4,0.0
31004_20020430_1200_12,2002,4,0.6791171477079896
31004_20020430_1200_12,2002,4,-0.9647495361781058
31004_20020430_1200_12,2002,4,-0.8522336769759472
31004_20020430_1200_12,2002,4,-0.38230475150190646
31004_20020430_1200_12,2002,4,-0.6619385342789609
31004_20020430_1200_12,2002,4,-0.145533927596873
31004_20020430_1200_12,2002,4,-0.6729264475743345
31004_20020501_0000_00,2002,5,-1.5999999999999917
31004_20020501_0000_00,2002,5,-0.884415980481856
31004_20020501_0000_00,2002,5,-0.7288432986907782
31004_20020501_0000_00,2002,5,-0.8962330205853528
31004_20020501_0000_00,2002,5,-0.6630247000046687
31004_20020501_0000_00,2002,5,-1.5780730897010002
31004_20020501_1200_12,2002,5,-0.8362369337979015
31004_20020501_1200_12,2002,5,-0.53799596503027
31004_20020501_1200_12,2002,5,-0.7485029940119753
31004_20020501_1200_12,2002,5,-1.769911504424752
31004_20020501_1200_12,2002,5,-0.7572383073496668
31004_20020501_1200_12,2002,5,-0.9927317851444775
31004_20020501_1200_12,2002,5,-0.6923742667564204
31004_20020501_1200_12,2002,5,-0.44749403341288807
31004_20020501_1200_12,2002,5,-0.6703584960652864
31004_20020501_1200_12,2002,5,1.1466011466011479
31004_20020501_1200_12,2002,5,-0.39024390243902995
31004_20020502_0000_00,2002,5,-1.2307692307692308
31004_20020502_0000_00,2002,5,-0.9439707673568889
31004_20020502_0000_00,2002,5,-0.7380073800737966
31004_20020502_0000_00,2002,5,-0.25319369317527796
31004_20020502_0000_00,2002,5,-0.14765596160945202
31004_20020502_0000_00,2002,5,-0.4517428728404864
31004_20020502_0000_00,2002,5,-0.9497716894977154
31004_20020502_1200_12,2002,5,-0.3460207612457042
31004_20020502_1200_12,2002,5,-0.7799610019499009
31004_20020502_1200_12,2002,5,-0.653701585226344
31004_20020502_1200_12,2002,5,-0.3326205749584178
31004_20020502_1200_12,2002,5,-0.6096233398650138
31004_20020502_1200_12,2002,5,-0.24783147459727528
31004_20020502_1200_12,2002,5,-0.5899309512636599
31004_20020502_1200_12,2002,5,-1.2658227848101176
31004_20020502_1200_12,2002,5,0.0
31004_20020503_0000_00,2002,5,-1.4705882352941033
31004_20020503_0000_00,2002,5,-0.9535759096612327
31004_20020503_0000_00,2002,5,-0.6322444678608696
31004_20020503_0000_00,2002,5,-0.4722550177095696
31004_20020503_0000_00,2002,5,-0.6203901564761838
31004_20020503_0000_00,2002,5,0.0
31004_20020503_0000_00,2002,5,-0.2815260654305414
31004_20020503_0000_00,2002,5,0.15766653527788962
31004_20020503_0000_00,2002,5,-0.770925110132164
31004_20020503_1200_12,2002,5,-0.5830903790087952
31004_20020503_1200_12,2002,5,-0.8472057074910803
31004_20020503_1200_12,2002,5,-0.8579663516321476
31004_20020503_1200_12,2002,5,-0.42029420594415523
31004_20020503_1200_12,2002,5,-0.2442797817767283
31004_20020503_1200_12,2002,5,-0.542857142857144
31004_20020503_1200_12,2002,5,0.6196746707978354
31004_20020503_1200_12,2002,5,-0.22909507445591656
31004_20020503_1200_12,2002,5,0.3030303030303073
31004_20020504_0000_00,2002,5,-0.39761431411528547
31004_20020504_0000_00,2002,5,-0.9053870529651427
31004_20020504_0000_00,2002,5,-0.6424511984185803
31004_20020504_0000_00,2002,5,0.17937219730940684
31004_20020504_0000_00,2002,5,0.0
31004_20020504_0000_00,2002,5,-0.5104934770277969
31004_20020504_0000_00,2002,5,-0.3966848480555336
31004_20020504_0000_00,2002,5,-0.6518904823989574
31004_20020504_0000_00,2002,5,1.408450704225331
31004_20020504_1200_12,2002,5,-0.41841004184103975
31004_20020504_1200_12,2002,5,-0.9379187137114716
31004_20020504_1200_12,2002,5,-0.7990165949600562
31004_20020504_1200_12,2002,5,-0.8
31004_20020504_1200_12,2002,5,-0.7538740751081912
31004_20020504_1200_12,2002,5,-0.599742967299728
31004_20020504_1200_12,2002,5,-0.2453385672227672
31004_20020504_1200_12,2002,5,-0.41203131437989315
31004_20020504_1200_12,2002,5,-0.7381402466468644
31004_20020505_0000_00,2002,5,-0.30395136778118104
31004_20020505_0000_00,2002,5,-0.7532389273877673
31004_20020505_0000_00,2002,5,-0.6288366521934401
31004_20020505_0000_00,2002,5,-0.04192872117400218
31004_20020505_0000_00,2002,5,-0.40567951318459416
31004_20020505_0000_00,2002,5,0.0
31004_20020505_0000_00,2002,5,-0.45561231533894586
31004_20020505_0000_00,2002,5,-0.8328767123287693
31004_20020505_1200_12,2002,5,-1.0695187165775402
31004_20020505_1200_12,2002,5,-0.760456273764257
31004_20020505_1200_12,2002,5,-0.8773087071240112
31004_20020505_1200_12,2002,5,-0.5925451415302071
31004_20020506_0000_00,2002,5,-0.359712230215909
31004_20020506_0000_00,2002,5,-0.7886953664147148
31004_20020506_0000_00,2002,5,0.26990553306341253
31004_20020506_0000_00,2002,5,0.22197558268589188
31004_20020506_0000_00,2002,5,-0.8970937129300094
31004_20020506_0000_00,2002,5,-0.7166123778501682
31004_20020506_0000_00,2002,5,-0.606305578011318
31004_20020506_0000_00,2002,5,-0.6761565836298896
31004_20020506_0000_00,2002,5,-0.1758396342535608
31004_20020506_0000_00,2002,5,-1.3626040878122636
31004_20020506_1200_12,2002,5,0.0
31004_20020506_1200_12,2002,5,-0.6780755569906343
31004_20020506_1200_12,2002,5,-1.0484927916120732
31004_20020506_1200_12,2002,5,-0.9705986539142746
31004_20020506_1200_12,2002,5,-0.9411764705882264
31004_20020506_1200_12,2002,5,-0.6253908692933089
31004_20020506_1200_12,2002,5,-0.5790387955993053
31004_20020506_1200_12,2002,5,0.23923444976075178
31004_20020506_1200_12,2002,5,-0.6666666666666645
31004_20020507_0000_00,2002,5,-0.9740259740260105
31004_20020507_0000_00,2002,5,-0.6698703946410319
31004_20020507_0000_00,2002,5,-0.6991494882514089
31004_20020507_0000_00,2002,5,0.0
31004_20020507_0000_00,2002,5,-0.6303256682619326
31004_20020507_0000_00,2002,5,-0.1519756838905703
31004_20020507_0000_00,2002,5,-0.37151702786379065
31004_20020507_0000_00,2002,5,-0.6904069767441832
31004_20020507_1200_12,2002,5,0.49261083743839973
31004_20020507_1200_12,2002,5,0.1893939393939269
31004_20020507_1200_12,2002,5,-0.8091706001348636
31004_20020507_1200_12,2002,5,-0.8990373140265696
31004_20020507_1200_12,2002,5,-0.4094165813715612
31004_20020507_1200_12,2002,5,-0.44317822095599174
31004_20020507_1200_12,2002,5,-0.6875716220439638
31004_20020508_0000_00,2002,5,0.0
31004_20020508_0000_00,2002,5,-0.5421103581800607
31004_20020508_0000_00,2002,5,-0.8928571428571236
31004_20020508_0000_00,2002,5,-0.8873056994818681
31004_20020508_0000_00,2002,5,-0.7909604519773997
31004_20020508_0000_00,2002,5,-0.6720325076189728
31004_20020508_1200_12,2002,5,-0.4032258064515898
31004_20020508_1200_12,2002,5,-0.7809957696062498
31004_20020508_1200_12,2002,5,-0.5471956224349906
31004_20020508_1200_12,2002,5,-0.047415836889531784
31004_20020508_1200_12,2002,5,-0.851183238237767
31004_20020508_1200_12,2002,5,-1.0676156583630245
31004_20020508_1200_12,2002,5,-0.5669546436285094
31004_20020508_1200_12,2002,5,-0.5684125050751135
31004_20020508_1200_12,2002,5,-2.0539152759948673
31004_20020509_0000_00,2002,5,-1.3714285714285583
31004_20020509_0000_00,2002,5,-0.9371796749157968
31004_20020509_0000_00,2002,5,-0.8127208480565411
31004_20020509_0000_00,2002,5,-0.6482593037214858
31004_20020509_0000_00,2002,5,-0.6930693069306961
31004_20020509_0000_00,2002,5,-6.666666666667235
31004_20020509_0000_00,2002,5,0.5096839959225279
31004_20020509_0000_00,2002,5,0.26881720430107525
31004_20020509_0000_00,2002,5,-0.2352387673488594
31004_20020509_0000_00,2002,5,-0.8289703315881305
31004_20020509_1200_12,2002,5,-0.5190311418685317
31004_20020509_1200_12,2002,5,-0.8963423449472299
31004_20020509_1200_12,2002,5,-0.8029878618113934
31004_20020509_1200_12,2002,5,-0.03382949932340809
31004_20020509_1200_12,2002,5,-0.4870920603994156
31004_20020509_1200_12,2002,5,-4.545454545454193
31004_20020509_1200_12,2002,5,-0.591433749880761
31004_20020509_1200_12,2002,5,-0.8128137700215107
31004_20020509_1200_12,2002,5,-0.9554140127388813
31004_20020510_0000_00,2002,5,-0.8456659619450417
31004_20020510_0000_00,2002,5,-0.9678199854827001
31004_20020510_0000_00,2002,5,-0.10465724751438447
31004_20020510_0000_00,2002,5,-0.8574490889603555
31004_20020510_0000_00,2002,5,-0.6594614398241426
31004_20020510_0000_00,2002,5,-0.7442058260684666
31004_20020510_0000_00,2002,5,-0.6220839813375363
31004_20020510_0000_00,2002,5,-0.6290207290922055
31004_20020510_0000_00,2002,5,0.2302820955670562
31004_20020510_0000_00,2002,5,-0.8052708638360168
31004_20020510_1200_12,2002,5,-0.3533568904593469
31004_20020510_1200_12,2002,5,0.7278020378457061
31004_20020510_1200_12,2002,5,-0.8239871824216121
31004_20020510_1200_12,2002,5,-0.9429782925131306
31004_20020510_1200_12,2002,5,-0.925069380203516
31004_20020510_1200_12,2002,5,-0.7628012659255055
31004_20020511_0000_00,2002,5,-0.3731343283581909
31004_20020511_0000_00,2002,5,-0.41921960657852675
31004_20020511_0000_00,2002,5,-0.946745562130191
31004_20020511_0000_00,2002,5,-0.8736687711242898
31004_20020511_0000_00,2002,5,-0.8207386647983171
31004_20020511_0000_00,2002,5,-0.7714065312419645
31004_20020511_1200_12,2002,5,-0.970873786407702
31004_20020511_1200_12,2002,5,-0.6461086637298065
31004_20020511_1200_12,2002,5,0.23391812865495745
31004_20020511_1200_12,2002,5,-0.4248539564524751
31004_20020511_1200_12,2002,5,-0.7987220447284346
31004_20020511_1200_12,2002,5,-0.7454739084132023
31004_20020511_1200_12,2002,5,-0.7277538868673515
31004_20020511_1200_12,2002,5,-2.5157232704402617
31004_20020512_0000_00,2002,5,-0.970873786407702
31004_20020512_0000_00,2002,5,-0.6640681391655875
31004_20020512_0000_00,2002,5,-0.6249597319760317
31004_20020512_0000_00,2002,5,-0.5191434133679321
31004_20020512_0000_00,2002,5,-0.835305582625644
31004_20020512_0000_00,2002,5,-0.4716981132075612
31004_20020512_0000_00,2002,5,-0.5571030640668522
31004_20020512_0000_00,2002,5,-1.1970534069981584
31004_20020512_1200_12,2002,5,-1.1682242990654204
31004_20020512_1200_12,2002,5,-0.8642156144719464
31004_20020512_1200_12,2002,5,-0.654307524536536
31004_20020512_1200_12,2002,5,-0.181159420289845
31004_20020512_1200_12,2002,5,0.5371530886302289
31004_20020512_1200_12,2002,5,0.0
31004_20020512_1200_12,2002,5,-0.5855002583089337
31004_20020512_1200_12,2002,5,-0.4614674665436081
31004_20020512_1200_12,2002,5,-0.48494645382906315
31004_20020512_1200_12,2002,5,-0.3491271820448817
31004_20020512_1200_12,2002,5,-0.8043267230619912
31004_20020512_1200_12,2002,5,-0.5283683482199001
31004_20020512_1200_12,2002,5,-1.586157173756305
31004_20020513_0000_00,2002,5,-1.2048192771084791
31004_20020513_0000_00,2002,5,-0.8865539320308614
31004_20020513_0000_00,2002,5,0.0
31004_20020513_0000_00,2002,5,-0.4503293453421151
31004_20020513_0000_00,2002,5,-1.9880715705765335
31004_20020513_0000_00,2002,5,-0.7009345794392551
31004_20020513_0000_00,2002,5,-0.17226528854434933
31004_20020513_0000_00,2002,5,-0.548245614035087
31004_20020513_0000_00,2002,5,-0.8121468926553668
31004_20020513_0000_00,2002,5,-1.4336917562723916
31004_20020513_1200_12,2002,5,-1.089494163424151
31004_20020513_1200_12,2002,5,-0.5458032158135401
31004_20020513_1200_12,2002,5,-0.5256241787122208
31004_20020513_1200_12,2002,5,-0.5327582926365177
31004_20020513_1200_12,2002,5,-0.9303309017866598
31004_20020514_0000_00,2002,5,-0.771208226221109
31004_20020514_0000_00,2002,5,-0.9731642583308624
31004_20020514_0000_00,2002,5,-0.3259983700081776
31004_20020514_0000_00,2002,5,0.0
31004_20020514_0000_00,2002,5,-0.8667388949079218
31004_20020514_0000_00,2002,5,-0.569395017793592
31004_20020514_0000_00,2002,5,0.17652250661958438
31004_20020514_0000_00,2002,5,-0.43436293436293016
31004_20020514_0000_00,2002,5,-0.2002002002002031
31004_20020514_0000_00,2002,5,-1.0183299389002007
31004_20020514_0000_00,2002,5,-0.8148483476686267
31004_20020514_0000_00,2002,5,-0.6253168835558567
31004_20020514_1200_12,2002,5,0.41666666666668245
31004_20020514_1200_12,2002,5,-0.9756097560975056
31004_20020514_1200_12,2002,5,-0.837127331473057
31004_20020514_1200_12,2002,5,-0.8903654485049817
31004_20020514_1200_12,2002,5,-2.3668639053255016
31004_20020514_1200_12,2002,5,0.5793742757821548
31004_20020514_1200_12,2002,5,-0.5936844260197551
31004_20020514_1200_12,2002,5,-1.5503875968992231
31004_20020515_0000_00,2002,5,-1.1204481792717087
31004_20020515_0000_00,2002,5,-0.9575721862109606
31004_20020515_0000_00,2002,5,-0.7793127878143981
31004_20020515_0000_00,2002,5,1.083032490974744
31004_20020515_0000_00,2002,5,0.532386867790564
31004_20020515_0000_00,2002,5,0.15938795027095962
31004_20020515_0000_00,2002,5,-0.6712508185985535
31004_20020515_0000_00,2002,5,-0.6196892164687112
31004_20020515_0000_00,2002,5,-0.9244280101687085
31004_20020515_1200_12,2002,5,-0.42105263157896455
31004_20020515_1200_12,2002,5,-0.14188422247446084
31004_20020515_1200_12,2002,5,0.0
31004_20020515_1200_12,2002,5,-0.7302151174264828
31004_20020515_1200_12,2002,5,-0.7566204287515773
31004_20020515_1200_12,2002,5,-0.594285714285713
31004_20020515_1200_12,2002,5,-0.6114427136409986
31004_20020516_0000_00,2002,5,-0.8223684210526314
31004_20020516_0000_00,2002,5,-1.0647737355811793
31004_20020516_0000_00,2002,5,-0.10761366693570952
31004_20020516_0000_00,2002,5,-0.4914004914004613
31004_20020516_0000_00,2002,5,-0.9582113388341749
31004_20020516_0000_00,2002,5,-0.42772675808278193
31004_20020516_0000_00,2002,5,0.0
31004_20020516_0000_00,2002,5,-0.884802220680078
31004_20020516_0000_00,2002,5,-0.9115770282588856
31004_20020516_0000_00,2002,5,-0.5425305173416027
31004_20020516_0000_00,2002,5,-0.7830853563038372
31004_20020516_1200_12,2002,5,1.2722646310432566
31004_20020516_1200_12,2002,5,0.8865248226950359
31004_20020516_1200_12,2002,5,-0.855403849317321
31004_20020516_1200_12,2002,5,-0.9290063398405629
31004_20020516_1200_12,2002,5,-0.7926180054418539
31004_20020516_1200_12,2002,5,-0.8412878175052649
31004_20020516_1200_12,2002,5,-0.7326007326007262
31004_20020516_1200_12,2002,5,-0.969590127809613
31004_20020516_1200_12,2002,5,-0.2947678703021347
31004_20020517_0000_00,2002,5,-1.3586956521739126
31004_20020517_0000_00,2002,5,-0.6860082892668303
31004_20020517_0000_00,2002,5,-0.6862745098039215
31004_20020517_0000_00,2002,5,-0.23177412557942817
31004_20020517_0000_00,2002,5,-1.2030075187970095
31004_20020517_0000_00,2002,5,-0.4702194357366953
31004_20020517_0000_00,2002,5,-0.6050919054686588
31004_20020517_0000_00,2002,5,-0.7249407500348551
31004_20020517_1200_12,2002,5,-1.442307692307614
31004_20020517_1200_12,2002,5,-0.4268639726807057
31004_20020517_1200_12,2002,5,-0.4747371990505368
31004_20020517_1200_12,2002,5,-0.7751937984496106
31004_20020517_1200_12,2002,5,-0.8385744234800765
31004_20020517_1200_12,2002,5,-0.6225425950196599
31004_20020518_0000_00,2002,5,-0.9259259259258805
31004_20020518_0000_00,2002,5,-0.9593859929645028
31004_20020518_0000_00,2002,5,-0.2724795640326817
31004_20020518_0000_00,2002,5,0.0
31004_20020518_0000_00,2002,5,-0.6065349246722761
31004_20020518_0000_00,2002,5,-0.46671852428047456
31004_20020518_0000_00,2002,5,-0.7073386383731289
31004_20020518_0000_00,2002,5,-0.6841915736406213
31004_20020518_0000_00,2002,5,-0.8085106382978687
31004_20020518_0000_00,2002,5,0.0
31004_20020518_1200_12,2002,5,1.2048192771083743
31004_20020518_1200_12,2002,5,0.5553627212773409
31004_20020518_1200_12,2002,5,-0.8841732979664021
31004_20020518_1200_12,2002,5,-0.9102730819245801
31004_20020518_1200_12,2002,5,-0.8220910623946031
31004_20020518_1200_12,2002,5,-0.6459948320413428
31004_20020518_1200_12,2002,5,-0.7800312012480499
31004_20020518_1200_12,2002,5,-0.5874549933674479
31004_20020518_1200_12,2002,5,0.0
31004_20020518_1200_12,2002,5,0.3892312682452297
31004_20020518_1200_12,2002,5,-0.6974716652136103
31004_20020518_1200_12,2002,5,-0.9011546043368028
31004_20020519_0000_00,2002,5,-1.5810276679842081
31004_20020519_0000_00,2002,5,-1.8561484918793782
31004_20020519_0000_00,2002,5,-0.7862407862407881
31004_20020519_0000_00,2002,5,-0.6398274622573671
31004_20020519_0000_00,2002,5,-0.4878048780487874
31004_20020519_0000_00,2002,5,-0.5317734645041213
31004_20020519_0000_00,2002,5,-0.3467297084318343
31004_20020519_0000_00,2002,5,-0.3141361256544629
31004_20020519_0000_00,2002,5,-0.6612350926909862
31004_20020519_0000_00,2002,5,-0.7033129742735535
31004_20020519_0000_00,2002,5,0.0
31004_20020519_1200_12,2002,5,-1.5873015873014942
31004_20020519_1200_12,2002,5,-0.6554573952693026
31004_20020519_1200_12,2002,5,-0.6317804722399512
31004_20020519_1200_12,2002,5,-0.6135934550031474
31004_20020519_1200_12,2002,5,-0.7219624251374178
31004_20020519_1200_12,2002,5,-1.6064257028112334
31004_20020520_0000_00,2002,5,2.4096385542167273
31004_20020520_0000_00,2002,5,-0.6934198878725271
31004_20020520_0000_00,2002,5,-0.3914745541539825
31004_20020520_0000_00,2002,5,-0.055803571428568254
31004_20020520_0000_00,2002,5,0.9569377990430037
31004_20020520_0000_00,2002,5,-0.4484879548949255
31004_20020520_0000_00,2002,5,-0.7129418754332105
31004_20020521_0000_00,2002,5,-0.9845288326300826
31004_20020521_0000_00,2002,5,-0.34389584868583484
31004_20020521_0000_00,2002,5,-0.14956625785222855
31004_20020521_0000_00,2002,5,0.8148483476686331
31004_20020521_0000_00,2002,5,0.031407035175877625
31004_20020521_0000_00,2002,5,-8.510638297871363
31004_20020521_0000_00,2002,5,-0.18770530267478996
31004_20020521_0000_00,2002,5,-0.47611490239644527
31004_20020521_0000_00,2002,5,-0.8330315103223479
31004_20020521_0000_00,2002,5,-1.6949152542375372
31004_20020521_1200_12,2002,5,-0.4631416441528323
31004_20020521_1200_12,2002,5,-0.5200764818355649
31004_20020521_1200_12,2002,5,-0.2020882452004022
31004_20020521_1200_12,2002,5,-0.21929824561402333
31004_20020521_1200_12,2002,5,0.2179242713157059
31004_20020521_1200_12,2002,5,-0.44834672146459525
31004_20020521_1200_12,2002,5,-0.8102955195424232
31004_20020522_0000_00,2002,5,0.0
31004_20020522_0000_00,2002,5,-0.3116651825467447
31004_20020522_0000_00,2002,5,-0.5412541254125407
31004_20020522_0000_00,2002,5,-0.20669698222405963
31004_20020522_0000_00,2002,5,-0.9302325581395349
31004_20020522_0000_00,2002,5,-1.559792027729643
31004_20020522_0000_00,2002,5,-0.24077046548957662
31004_20020522_0000_00,2002,5,0.23464998044584473
31004_20020522_0000_00,2002,5,-0.7538802660753897
31004_20020522_0000_00,2002,5,-0.16246953696180993
31004_20020522_0000_00,2002,5,0.0844238075137142
31004_20020522_0000_00,2002,5,-0.6254886630179696
31004_20020522_0000_00,2002,5,-1.3921113689095233
31004_20020522_1200_12,2002,5,-0.34129692832762853
31004_20020522_1200_12,2002,5,0.28070175438595146
31004_20020522_1200_12,2002,5,-0.9449391241141178
31004_20020522_1200_12,2002,5,-0.9162607283692921
31004_20020522_1200_12,2002,5,-0.9182736455463728
31004_20020522_1200_12,2002,5,-0.532859680284162
31004_20020522_1200_12,2002,5,2.7210884353739444
31004_20020522_1200_12,2002,5,0.09866798223975767
31004_20020522_1200_12,2002,5,-0.5804793100588771
31004_20020522_1200_12,2002,5,0.0
31004_20020522_1200_12,2002,5,-0.46705998033431434
31004_20020522_1200_12,2002,5,-1.8934911242603483
31004_20020522_1200_12,2002,5,2.3880597014925606
31004_20020523_0000_00,2002,5,-0.3300330033003119
31004_20020523_0000_00,2002,5,-0.637225844694726
31004_20020523_0000_00,2002,5,-0.48783703606038853
31004_20020523_0000_00,2002,5,-0.12886597938143612
31004_20020523_0000_00,2002,5,-0.669884740419664
31004_20020523_0000_00,2002,5,-0.7425389118949013
31004_20020523_0000_00,2002,5,-0.8462623413258075
31004_20020523_1200_12,2002,5,-0.5581395348837421
31004_20020523_1200_12,2002,5,-0.6169212690951805
31004_20020523_1200_12,2002,5,-0.6368590374893304
31004_20020523_1200_12,2002,5,-0.5740781629498791
31004_20020523_1200_12,2002,5,-0.8167521070466599
