obs_datetime,status,source_file
2013-02-02T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130202.bufr
2013-02-03T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130203.bufr
2013-02-03T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130203.bufr
2013-02-04T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130204.bufr
2013-02-04T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130204.bufr
2013-02-05T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130205.bufr
2013-02-05T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130205.bufr
2013-02-06T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130206.bufr
2013-02-06T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130206.bufr
2013-02-07T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130207.bufr
2013-02-07T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130207.bufr
2013-02-08T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130208.bufr
2013-02-08T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130208.bufr
2013-02-09T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130209.bufr
2013-02-09T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130209.bufr
2013-02-10T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130210.bufr
2013-02-10T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130210.bufr
2013-02-11T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130211.bufr
2013-02-11T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130211.bufr
2013-02-12T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130212.bufr
2013-02-12T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130212.bufr
2013-02-13T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130213.bufr
2013-02-13T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130213.bufr
2013-02-14T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130214.bufr
2013-02-14T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130214.bufr
2013-02-15T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130215.bufr
2013-02-15T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130215.bufr
2013-02-16T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130216.bufr
2013-02-16T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130216.bufr
2013-02-17T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130217.bufr
2013-02-17T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130217.bufr
2013-02-18T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130218.bufr
2013-02-18T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130218.bufr
2013-02-19T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130219.bufr
2013-02-19T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130219.bufr
2013-02-20T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130220.bufr
2013-02-20T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130220.bufr
2013-02-21T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130221.bufr
2013-02-21T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130221.bufr
2013-02-22T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130222.bufr
2013-02-22T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130222.bufr
2013-02-23T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130223.bufr
2013-02-23T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130223.bufr
2013-02-24T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130224.bufr
2013-02-24T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130224.bufr
2013-02-25T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130225.bufr
2013-02-25T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130225.bufr
2013-02-26T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130226.bufr
2013-02-26T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130226.bufr
2013-02-27T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130227.bufr
2013-02-27T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130227.bufr
2013-02-28T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130228.bufr
2013-02-28T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130228.bufr
2013-03-01T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130301.bufr
2013-03-01T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130301.bufr
2013-03-02T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130302.bufr
2013-03-02T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130302.bufr
2013-03-03T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130303.bufr
2013-03-03T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130303.bufr
2013-03-04T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130304.bufr
2013-03-04T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130304.bufr
2013-03-05T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130305.bufr
2013-03-05T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130305.bufr
2013-03-06T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130306.bufr
2013-03-06T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130306.bufr
2013-03-07T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130307.bufr
2013-03-07T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130307.bufr
2013-03-08T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130308.bufr
2013-03-08T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130308.bufr
2013-03-09T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130309.bufr
2013-03-09T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130309.bufr
2013-03-10T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130310.bufr
2013-03-10T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130310.bufr
2013-03-11T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130311.bufr
2013-03-11T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130311.bufr
2013-03-12T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130312.bufr
2013-03-12T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130312.bufr
2013-03-13T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130313.bufr
2013-03-13T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130313.bufr
2013-03-14T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130314.bufr
2013-03-14T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130314.bufr
2013-03-15T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130315.bufr
2013-03-15T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130315.bufr
2013-03-16T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130316.bufr
2013-03-16T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130316.bufr
2013-03-17T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130317.bufr
2013-03-17T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130317.bufr
2013-03-18T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130318.bufr
2013-03-18T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130318.bufr
2013-03-19T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130319.bufr
2013-03-19T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130319.bufr
2013-03-20T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130320.bufr
2013-03-20T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130320.bufr
2013-03-21T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130321.bufr
2013-03-21T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130321.bufr
2013-03-22T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130322.bufr
2013-03-22T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130322.bufr
2013-03-23T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130323.bufr
2013-03-23T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130323.bufr
2013-03-24T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130324.bufr
2013-03-24T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130324.bufr
2013-03-25T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130325.bufr
2013-03-25T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130325.bufr
2013-03-26T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130326.bufr
2013-03-26T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130326.bufr
2013-03-27T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130327.bufr
2013-03-27T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130327.bufr
2013-03-28T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130328.bufr
2013-03-28T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130328.bufr
2013-03-29T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130329.bufr
2013-03-29T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130329.bufr
2013-03-30T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130330.bufr
2013-03-30T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130330.bufr
2013-03-31T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130331.bufr
2013-03-31T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130331.bufr
2013-04-01T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130401.bufr
2013-04-01T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130401.bufr
2013-04-02T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130402.bufr
2013-04-02T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130402.bufr
2013-04-03T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130403.bufr
2013-04-03T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130403.bufr
2013-04-04T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130404.bufr
2013-04-04T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130404.bufr
2013-04-05T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130405.bufr
2013-04-05T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130405.bufr
2013-04-06T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130406.bufr
2013-04-06T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130406.bufr
2013-04-07T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130407.bufr
2013-04-07T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130407.bufr
2013-04-08T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130408.bufr
2013-04-08T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130408.bufr
2013-04-09T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130409.bufr
2013-04-09T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130409.bufr
2013-04-10T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130410.bufr
2013-04-10T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130410.bufr
2013-04-11T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130411.bufr
2013-04-11T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130411.bufr
2013-04-12T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130412.bufr
2013-04-12T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130412.bufr
2013-04-13T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130413.bufr
2013-04-13T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130413.bufr
2013-04-14T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130414.bufr
2013-04-14T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130414.bufr
2013-04-15T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130415.bufr
2013-04-15T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130415.bufr
2013-04-16T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130416.bufr
2013-04-16T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130416.bufr
2013-04-17T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130417.bufr
2013-04-17T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130417.bufr
2013-04-18T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130418.bufr
2013-04-18T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130418.bufr
2013-04-19T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130419.bufr
2013-04-19T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130419.bufr
2013-04-20T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130420.bufr
2013-04-20T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130420.bufr
2013-04-21T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130421.bufr
2013-04-21T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130421.bufr
2013-04-22T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130422.bufr
2013-04-22T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130422.bufr
2013-04-23T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130423.bufr
2013-04-23T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t12z.20130423.bufr
2013-04-24T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130424.bufr
