source_file,source_path,cycle,file_ymd,obs_datetime,subset_index,delayed
gdas.adpupa.t12z.20160118.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160118.bufr,12,20160118,2016-01-18T12:00:00,4,0
gdas.adpupa.t00z.20160119.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160119.bufr,00,20160119,2016-01-19T00:00:00,2,0
gdas.adpupa.t12z.20160119.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160119.bufr,12,20160119,2016-01-19T12:00:00,4,0
gdas.adpupa.t00z.20160120.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160120.bufr,00,20160120,2016-01-20T00:00:00,0,0
gdas.adpupa.t12z.20160120.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160120.bufr,12,20160120,2016-01-20T12:00:00,0,0
gdas.adpupa.t00z.20160121.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160121.bufr,00,20160121,2016-01-21T00:00:00,2,0
gdas.adpupa.t12z.20160121.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160121.bufr,12,20160121,2016-01-21T12:00:00,2,0
gdas.adpupa.t00z.20160122.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160122.bufr,00,20160122,2016-01-22T00:00:00,0,0
gdas.adpupa.t12z.20160122.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160122.bufr,12,20160122,2016-01-22T12:00:00,5,0
gdas.adpupa.t00z.20160123.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160123.bufr,00,20160123,2016-01-23T00:00:00,2,0
gdas.adpupa.t12z.20160123.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160123.bufr,12,20160123,2016-01-23T12:00:00,3,0
gdas.adpupa.t00z.20160124.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160124.bufr,00,20160124,2016-01-24T00:00:00,0,0
gdas.adpupa.t12z.20160124.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160124.bufr,12,20160124,2016-01-24T12:00:00,4,0
gdas.adpupa.t00z.20160125.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160125.bufr,00,20160125,2016-01-25T00:00:00,4,0
gdas.adpupa.t12z.20160125.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160125.bufr,12,20160125,2016-01-25T12:00:00,2,0
gdas.adpupa.t00z.20160126.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160126.bufr,00,20160126,2016-01-26T00:00:00,2,0
gdas.adpupa.t12z.20160126.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160126.bufr,12,20160126,2016-01-26T12:00:00,2,0
gdas.adpupa.t00z.20160127.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160127.bufr,00,20160127,2016-01-27T00:00:00,0,0
gdas.adpupa.t12z.20160127.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160127.bufr,12,20160127,2016-01-27T12:00:00,4,0
gdas.adpupa.t00z.20160128.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160128.bufr,00,20160128,2016-01-28T00:00:00,1,0
gdas.adpupa.t12z.20160128.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160128.bufr,12,20160128,2016-01-28T12:00:00,1,0
gdas.adpupa.t00z.20160129.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160129.bufr,00,20160129,2016-01-29T00:00:00,0,0
gdas.adpupa.t12z.20160129.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160129.bufr,12,20160129,2016-01-29T12:00:00,4,0
gdas.adpupa.t00z.20160130.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160130.bufr,00,20160130,2016-01-30T00:00:00,5,0
gdas.adpupa.t12z.20160130.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160130.bufr,12,20160130,2016-01-30T12:00:00,1,0
gdas.adpupa.t00z.20160131.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160131.bufr,00,20160131,2016-01-31T00:00:00,2,0
gdas.adpupa.t12z.20160131.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160131.bufr,12,20160131,2016-01-31T12:00:00,2,0
gdas.adpupa.t00z.20160201.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160201.bufr,00,20160201,2016-02-01T00:00:00,2,0
gdas.adpupa.t12z.20160201.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160201.bufr,12,20160201,2016-02-01T12:00:00,2,0
gdas.adpupa.t00z.20160202.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160202.bufr,00,20160202,2016-02-02T00:00:00,2,0
gdas.adpupa.t12z.20160202.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160202.bufr,12,20160202,2016-02-02T12:00:00,2,0
gdas.adpupa.t00z.20160203.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160203.bufr,00,20160203,2016-02-03T00:00:00,2,0
gdas.adpupa.t12z.20160203.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160203.bufr,12,20160203,2016-02-03T12:00:00,2,0
gdas.adpupa.t00z.20160204.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160204.bufr,00,20160204,2016-02-04T00:00:00,4,0
gdas.adpupa.t12z.20160204.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160204.bufr,12,20160204,2016-02-04T12:00:00,0,0
gdas.adpupa.t00z.20160205.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160205.bufr,00,20160205,2016-02-05T00:00:00,2,0
gdas.adpupa.t12z.20160205.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160205.bufr,12,20160205,2016-02-05T12:00:00,4,0
gdas.adpupa.t00z.20160206.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160206.bufr,00,20160206,2016-02-06T00:00:00,3,0
gdas.adpupa.t12z.20160206.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160206.bufr,12,20160206,2016-02-06T12:00:00,2,0
gdas.adpupa.t00z.20160207.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160207.bufr,00,20160207,2016-02-07T00:00:00,1,0
gdas.adpupa.t12z.20160207.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160207.bufr,12,20160207,2016-02-07T12:00:00,2,0
gdas.adpupa.t00z.20160208.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160208.bufr,00,20160208,2016-02-08T00:00:00,2,0
gdas.adpupa.t12z.20160208.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160208.bufr,12,20160208,2016-02-08T12:00:00,2,0
gdas.adpupa.t00z.20160209.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160209.bufr,00,20160209,2016-02-09T00:00:00,2,0
gdas.adpupa.t12z.20160209.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160209.bufr,12,20160209,2016-02-09T12:00:00,1,0
gdas.adpupa.t00z.20160210.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160210.bufr,00,20160210,2016-02-10T00:00:00,2,0
gdas.adpupa.t12z.20160210.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160210.bufr,12,20160210,2016-02-10T12:00:00,4,0
gdas.adpupa.t00z.20160211.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160211.bufr,00,20160211,2016-02-11T00:00:00,4,0
gdas.adpupa.t12z.20160211.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160211.bufr,12,20160211,2016-02-11T12:00:00,0,0
gdas.adpupa.t00z.20160212.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160212.bufr,00,20160212,2016-02-12T00:00:00,3,0
gdas.adpupa.t12z.20160212.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160212.bufr,12,20160212,2016-02-12T12:00:00,3,0
gdas.adpupa.t00z.20160213.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160213.bufr,00,20160213,2016-02-13T00:00:00,4,0
gdas.adpupa.t12z.20160213.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160213.bufr,12,20160213,2016-02-13T12:00:00,2,0
gdas.adpupa.t00z.20160214.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160214.bufr,00,20160214,2016-02-14T00:00:00,1,0
gdas.adpupa.t12z.20160214.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160214.bufr,12,20160214,2016-02-14T12:00:00,4,0
gdas.adpupa.t00z.20160215.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160215.bufr,00,20160215,2016-02-15T00:00:00,0,0
gdas.adpupa.t12z.20160215.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160215.bufr,12,20160215,2016-02-15T12:00:00,2,0
gdas.adpupa.t00z.20160216.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160216.bufr,00,20160216,2016-02-16T00:00:00,3,0
gdas.adpupa.t12z.20160216.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160216.bufr,12,20160216,2016-02-16T12:00:00,0,0
gdas.adpupa.t00z.20160217.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160217.bufr,00,20160217,2016-02-17T00:00:00,4,0
gdas.adpupa.t12z.20160217.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160217.bufr,12,20160217,2016-02-17T12:00:00,1,0
gdas.adpupa.t00z.20160218.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160218.bufr,00,20160218,2016-02-18T00:00:00,1,0
gdas.adpupa.t12z.20160218.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160218.bufr,12,20160218,2016-02-18T12:00:00,2,0
gdas.adpupa.t00z.20160219.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160219.bufr,00,20160219,2016-02-19T00:00:00,4,0
gdas.adpupa.t12z.20160219.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160219.bufr,12,20160219,2016-02-19T12:00:00,3,0
gdas.adpupa.t00z.20160220.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160220.bufr,00,20160220,2016-02-20T00:00:00,4,0
gdas.adpupa.t12z.20160220.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160220.bufr,12,20160220,2016-02-20T12:00:00,3,0
gdas.adpupa.t00z.20160221.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160221.bufr,00,20160221,2016-02-21T00:00:00,1,0
gdas.adpupa.t12z.20160221.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160221.bufr,12,20160221,2016-02-21T12:00:00,1,0
gdas.adpupa.t00z.20160222.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160222.bufr,00,20160222,2016-02-22T00:00:00,2,0
gdas.adpupa.t12z.20160222.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160222.bufr,12,20160222,2016-02-22T12:00:00,4,0
gdas.adpupa.t00z.20160223.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160223.bufr,00,20160223,2016-02-23T00:00:00,1,0
gdas.adpupa.t12z.20160223.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160223.bufr,12,20160223,2016-02-23T12:00:00,1,0
gdas.adpupa.t00z.20160224.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160224.bufr,00,20160224,2016-02-24T00:00:00,1,0
gdas.adpupa.t12z.20160224.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160224.bufr,12,20160224,2016-02-24T12:00:00,0,0
gdas.adpupa.t00z.20160225.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160225.bufr,00,20160225,2016-02-25T00:00:00,1,0
gdas.adpupa.t12z.20160225.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160225.bufr,12,20160225,2016-02-25T12:00:00,4,0
gdas.adpupa.t00z.20160226.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160226.bufr,00,20160226,2016-02-26T00:00:00,4,0
gdas.adpupa.t12z.20160226.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160226.bufr,12,20160226,2016-02-26T12:00:00,0,0
gdas.adpupa.t00z.20160227.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160227.bufr,00,20160227,2016-02-27T00:00:00,0,0
gdas.adpupa.t12z.20160227.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160227.bufr,12,20160227,2016-02-27T12:00:00,2,0
gdas.adpupa.t00z.20160228.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160228.bufr,00,20160228,2016-02-28T00:00:00,2,0
gdas.adpupa.t12z.20160228.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160228.bufr,12,20160228,2016-02-28T12:00:00,2,0
gdas.adpupa.t00z.20160229.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160229.bufr,00,20160229,2016-02-29T00:00:00,0,0
gdas.adpupa.t12z.20160229.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160229.bufr,12,20160229,2016-02-29T12:00:00,3,0
gdas.adpupa.t00z.20160301.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160301.bufr,00,20160301,2016-03-01T00:00:00,2,0
gdas.adpupa.t12z.20160301.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160301.bufr,12,20160301,2016-03-01T12:00:00,2,0
gdas.adpupa.t00z.20160302.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160302.bufr,00,20160302,2016-03-02T00:00:00,2,0
gdas.adpupa.t12z.20160302.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160302.bufr,12,20160302,2016-03-02T12:00:00,0,0
gdas.adpupa.t00z.20160303.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160303.bufr,00,20160303,2016-03-03T00:00:00,3,0
gdas.adpupa.t12z.20160303.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160303.bufr,12,20160303,2016-03-03T12:00:00,4,0
gdas.adpupa.t00z.20160304.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160304.bufr,00,20160304,2016-03-04T00:00:00,0,0
gdas.adpupa.t12z.20160304.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160304.bufr,12,20160304,2016-03-04T12:00:00,2,0
gdas.adpupa.t00z.20160305.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160305.bufr,00,20160305,2016-03-05T00:00:00,4,0
gdas.adpupa.t12z.20160305.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160305.bufr,12,20160305,2016-03-05T12:00:00,1,0
gdas.adpupa.t00z.20160306.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160306.bufr,00,20160306,2016-03-06T00:00:00,2,0
gdas.adpupa.t12z.20160306.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160306.bufr,12,20160306,2016-03-06T12:00:00,2,0
gdas.adpupa.t00z.20160307.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160307.bufr,00,20160307,2016-03-07T00:00:00,0,0
gdas.adpupa.t12z.20160307.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160307.bufr,12,20160307,2016-03-07T12:00:00,3,0
gdas.adpupa.t00z.20160308.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160308.bufr,00,20160308,2016-03-08T00:00:00,0,0
gdas.adpupa.t12z.20160308.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160308.bufr,12,20160308,2016-03-08T12:00:00,0,0
gdas.adpupa.t00z.20160309.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160309.bufr,00,20160309,2016-03-09T00:00:00,4,0
gdas.adpupa.t12z.20160309.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160309.bufr,12,20160309,2016-03-09T12:00:00,2,0
gdas.adpupa.t00z.20160310.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160310.bufr,00,20160310,2016-03-10T00:00:00,2,0
gdas.adpupa.t12z.20160310.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160310.bufr,12,20160310,2016-03-10T12:00:00,1,0
gdas.adpupa.t00z.20160311.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160311.bufr,00,20160311,2016-03-11T00:00:00,2,0
gdas.adpupa.t12z.20160311.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160311.bufr,12,20160311,2016-03-11T12:00:00,1,0
gdas.adpupa.t00z.20160312.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160312.bufr,00,20160312,2016-03-12T00:00:00,2,0
gdas.adpupa.t12z.20160312.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160312.bufr,12,20160312,2016-03-12T12:00:00,2,0
gdas.adpupa.t00z.20160313.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160313.bufr,00,20160313,2016-03-13T00:00:00,2,0
gdas.adpupa.t12z.20160313.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160313.bufr,12,20160313,2016-03-13T12:00:00,0,0
gdas.adpupa.t00z.20160314.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160314.bufr,00,20160314,2016-03-14T00:00:00,2,0
gdas.adpupa.t12z.20160314.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160314.bufr,12,20160314,2016-03-14T12:00:00,5,0
gdas.adpupa.t00z.20160315.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160315.bufr,00,20160315,2016-03-15T00:00:00,2,0
gdas.adpupa.t12z.20160315.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160315.bufr,12,20160315,2016-03-15T12:00:00,2,0
gdas.adpupa.t00z.20160316.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160316.bufr,00,20160316,2016-03-16T00:00:00,0,0
gdas.adpupa.t12z.20160316.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160316.bufr,12,20160316,2016-03-16T12:00:00,2,0
gdas.adpupa.t00z.20160317.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160317.bufr,00,20160317,2016-03-17T00:00:00,4,0
gdas.adpupa.t12z.20160317.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160317.bufr,12,20160317,2016-03-17T12:00:00,2,0
gdas.adpupa.t00z.20160318.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160318.bufr,00,20160318,2016-03-18T00:00:00,3,0
gdas.adpupa.t12z.20160318.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160318.bufr,12,20160318,2016-03-18T12:00:00,1,0
gdas.adpupa.t00z.20160319.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160319.bufr,00,20160319,2016-03-19T00:00:00,0,0
gdas.adpupa.t12z.20160319.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t12z.20160319.bufr,12,20160319,2016-03-19T12:00:00,0,0
gdas.adpupa.t00z.20160320.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2016\gdas.adpupa.t00z.20160320.bufr,00,20160320,2016-03-20T00:00:00,4,0
