source_file,profiles_found,error,scanned_at
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130226.bufr,1,,2026-08-03T11:41:32Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130228.bufr,1,,2026-08-03T11:41:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130301.bufr,1,,2026-08-03T11:41:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130227.bufr,1,,2026-08-03T11:41:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130304.bufr,1,,2026-08-03T11:41:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130302.bufr,1,,2026-08-03T11:41:44Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130303.bufr,1,,2026-08-03T11:41:45Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130308.bufr,1,,2026-08-03T11:41:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130306.bufr,1,,2026-08-03T11:41:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130307.bufr,1,,2026-08-03T11:41:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130305.bufr,1,,2026-08-03T11:41:53Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130309.bufr,1,,2026-08-03T11:42:00Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130310.bufr,1,,2026-08-03T11:42:06Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130311.bufr,1,,2026-08-03T11:42:20Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130312.bufr,1,,2026-08-03T11:42:25Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130315.bufr,1,,2026-08-03T11:42:29Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130314.bufr,1,,2026-08-03T11:42:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130316.bufr,1,,2026-08-03T11:42:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130313.bufr,1,,2026-08-03T11:42:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130318.bufr,1,,2026-08-03T11:42:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130317.bufr,1,,2026-08-03T11:42:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130321.bufr,1,,2026-08-03T11:42:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130319.bufr,1,,2026-08-03T11:42:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130320.bufr,1,,2026-08-03T11:42:46Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130322.bufr,1,,2026-08-03T11:42:48Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130323.bufr,1,,2026-08-03T11:42:52Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130324.bufr,1,,2026-08-03T11:42:52Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130327.bufr,1,,2026-08-03T11:43:39Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130402.bufr,1,,2026-08-03T11:43:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130328.bufr,1,,2026-08-03T11:43:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130406.bufr,1,,2026-08-03T11:43:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130403.bufr,1,,2026-08-03T11:43:44Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130330.bufr,1,,2026-08-03T11:43:46Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130407.bufr,1,,2026-08-03T11:43:48Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130326.bufr,1,,2026-08-03T11:43:49Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130331.bufr,1,,2026-08-03T11:43:49Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130404.bufr,1,,2026-08-03T11:43:50Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130401.bufr,1,,2026-08-03T11:43:50Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130329.bufr,1,,2026-08-03T11:43:52Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130405.bufr,1,,2026-08-03T11:43:53Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130325.bufr,1,,2026-08-03T11:43:54Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130408.bufr,1,,2026-08-03T11:44:34Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130417.bufr,1,,2026-08-03T11:44:38Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130416.bufr,1,,2026-08-03T11:44:38Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130414.bufr,1,,2026-08-03T11:44:39Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130411.bufr,1,,2026-08-03T11:44:39Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130413.bufr,1,,2026-08-03T11:44:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130410.bufr,1,,2026-08-03T11:44:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130412.bufr,1,,2026-08-03T11:44:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130409.bufr,1,,2026-08-03T11:44:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130415.bufr,1,,2026-08-03T11:44:46Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130419.bufr,1,,2026-08-03T11:44:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130418.bufr,1,,2026-08-03T11:44:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130420.bufr,1,,2026-08-03T11:44:48Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130421.bufr,1,,2026-08-03T11:44:50Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130422.bufr,1,,2026-08-03T11:45:27Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130425.bufr,1,,2026-08-03T11:45:28Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130427.bufr,1,,2026-08-03T11:45:29Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130424.bufr,1,,2026-08-03T11:45:33Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130502.bufr,1,,2026-08-03T11:45:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130429.bufr,1,,2026-08-03T11:45:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130426.bufr,1,,2026-08-03T11:45:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130501.bufr,1,,2026-08-03T11:45:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130423.bufr,1,,2026-08-03T11:45:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130504.bufr,1,,2026-08-03T11:45:44Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130503.bufr,1,,2026-08-03T11:45:44Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130428.bufr,1,,2026-08-03T11:45:46Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130430.bufr,1,,2026-08-03T11:45:48Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130505.bufr,1,,2026-08-03T11:45:52Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130507.bufr,1,,2026-08-03T11:46:18Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130508.bufr,1,,2026-08-03T11:46:22Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130510.bufr,1,,2026-08-03T11:46:24Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130509.bufr,1,,2026-08-03T11:46:30Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130506.bufr,1,,2026-08-03T11:46:30Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130511.bufr,1,,2026-08-03T11:46:31Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130513.bufr,1,,2026-08-03T11:46:32Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130516.bufr,1,,2026-08-03T11:46:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130512.bufr,1,,2026-08-03T11:46:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130518.bufr,1,,2026-08-03T11:46:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130515.bufr,1,,2026-08-03T11:46:39Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130514.bufr,1,,2026-08-03T11:46:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130517.bufr,1,,2026-08-03T11:46:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130519.bufr,1,,2026-08-03T11:46:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130530.bufr,1,,2026-08-03T11:47:30Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130520.bufr,1,,2026-08-03T11:47:32Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130528.bufr,1,,2026-08-03T11:47:33Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130527.bufr,1,,2026-08-03T11:47:34Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130523.bufr,1,,2026-08-03T11:47:34Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130601.bufr,1,,2026-08-03T11:47:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130522.bufr,1,,2026-08-03T11:47:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130602.bufr,1,,2026-08-03T11:47:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130525.bufr,1,,2026-08-03T11:47:38Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130526.bufr,1,,2026-08-03T11:47:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130524.bufr,1,,2026-08-03T11:47:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130531.bufr,1,,2026-08-03T11:47:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130529.bufr,1,,2026-08-03T11:47:44Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130521.bufr,1,,2026-08-03T11:47:44Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130603.bufr,1,,2026-08-03T11:48:21Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130609.bufr,1,,2026-08-03T11:48:24Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130608.bufr,1,,2026-08-03T11:48:26Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130604.bufr,1,,2026-08-03T11:48:28Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130607.bufr,1,,2026-08-03T11:48:29Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130606.bufr,1,,2026-08-03T11:48:32Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130605.bufr,1,,2026-08-03T11:48:32Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130610.bufr,1,,2026-08-03T11:48:32Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130616.bufr,1,,2026-08-03T11:48:39Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130612.bufr,1,,2026-08-03T11:48:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130611.bufr,1,,2026-08-03T11:48:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130613.bufr,1,,2026-08-03T11:48:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130614.bufr,1,,2026-08-03T11:48:46Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130615.bufr,1,,2026-08-03T11:48:50Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130617.bufr,1,,2026-08-03T11:49:12Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130618.bufr,1,,2026-08-03T11:49:17Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130623.bufr,1,,2026-08-03T11:49:20Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130620.bufr,1,,2026-08-03T11:49:20Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130619.bufr,1,,2026-08-03T11:49:28Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130624.bufr,1,,2026-08-03T11:49:28Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130621.bufr,1,,2026-08-03T11:49:30Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130622.bufr,1,,2026-08-03T11:49:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130627.bufr,1,,2026-08-03T11:49:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130628.bufr,1,,2026-08-03T11:49:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130630.bufr,1,,2026-08-03T11:49:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130625.bufr,1,,2026-08-03T11:49:46Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130626.bufr,1,,2026-08-03T11:49:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130629.bufr,1,,2026-08-03T11:49:49Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130701.bufr,1,,2026-08-03T11:49:59Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130702.bufr,1,,2026-08-03T11:50:11Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130704.bufr,1,,2026-08-03T11:50:12Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130705.bufr,1,,2026-08-03T11:50:16Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130706.bufr,1,,2026-08-03T11:50:17Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130707.bufr,1,,2026-08-03T11:50:22Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130703.bufr,1,,2026-08-03T11:50:27Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130710.bufr,1,,2026-08-03T11:50:30Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130708.bufr,1,,2026-08-03T11:50:30Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130709.bufr,1,,2026-08-03T11:50:31Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130711.bufr,1,,2026-08-03T11:50:34Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130712.bufr,1,,2026-08-03T11:50:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130714.bufr,1,,2026-08-03T11:50:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130713.bufr,1,,2026-08-03T11:50:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130719.bufr,1,,2026-08-03T11:51:22Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130722.bufr,1,,2026-08-03T11:51:22Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130728.bufr,1,,2026-08-03T11:51:22Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130715.bufr,1,,2026-08-03T11:51:25Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130727.bufr,1,,2026-08-03T11:51:27Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130726.bufr,1,,2026-08-03T11:51:29Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130717.bufr,1,,2026-08-03T11:51:31Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130721.bufr,1,,2026-08-03T11:51:31Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130723.bufr,1,,2026-08-03T11:51:31Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130725.bufr,1,,2026-08-03T11:51:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130724.bufr,1,,2026-08-03T11:51:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130718.bufr,1,,2026-08-03T11:51:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130716.bufr,1,,2026-08-03T11:51:38Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2013\gdas.adpupa.t00z.20130720.bufr,1,,2026-08-03T11:51:43Z
